"EG15_003 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG15_003.tcf]","Time (h)","H FC01.1_R.1 [EG15_003]","H FC01.1_R.2 [EG15_003]","H FC01.2_R.1 [EG15_003]","H FC01.2_R.2 [EG15_003]","H FC04.1_C.1 [EG15_003]","H FC04.1_C.2 [EG15_003]","H Pipe16.2 [EG15_003]","H Pit1 [EG15_003]","H Pit1.1 [EG15_003]","H Pit10 [EG15_003]","H Pit10.1 [EG15_003]","H Pit11 [EG15_003]","H Pit11.1 [EG15_003]","H Pit12 [EG15_003]","H Pit12.1 [EG15_003]","H Pit13 [EG15_003]","H Pit13.1 [EG15_003]","H Pit14 [EG15_003]","H Pit14.1 [EG15_003]","H Pit15 [EG15_003]","H Pit15.1 [EG15_003]","H Pit16 [EG15_003]","H Pit16.1 [EG15_003]","H Pit17 [EG15_003]","H Pit17.1 [EG15_003]","H Pit18 [EG15_003]","H Pit18.1 [EG15_003]","H Pit19 [EG15_003]","H Pit19.1 [EG15_003]","H Pit2 [EG15_003]","H Pit2.1 [EG15_003]","H Pit3 [EG15_003]","H Pit3.1 [EG15_003]","H Pit4 [EG15_003]","H Pit4.1 [EG15_003]","H Pit5 [EG15_003]","H Pit5.1 [EG15_003]","H Pit6 [EG15_003]","H Pit6.1 [EG15_003]","H Pit7 [EG15_003]","H Pit7.1 [EG15_003]","H Pit8 [EG15_003]","H Pit8.1 [EG15_003]","H Pit9 [EG15_003]","H Pit9.1 [EG15_003]"
      92,          1.516667,     49.4764,     46.7728,     42.5794,     40.6423,     43.5171,     42.9063,     43.5417,     43.5421,     43.5421,     43.5422,     43.5422,     43.5422,     43.5422,     43.5422,     43.5422,     43.5422,     43.5422,     43.5422,     43.5422,     43.5422,     43.5422,     43.5422,     43.5422,     43.5421,     43.5420,     43.5427,     43.5427,     43.5423,     43.5423,     43.5422,     43.5422,     43.5422,     43.5422,     43.5421,     43.5422,     43.5420,     43.5420,     43.5421,     43.5421,     43.5422,     43.5422,     43.5422,     43.5422,     43.5422,     43.5422
      93,          1.533333,     49.4450,     46.7440,     42.5515,     40.6357,     43.5148,     42.8968,     43.5428,     43.5432,     43.5432,     43.5433,     43.5433,     43.5433,     43.5433,     43.5433,     43.5433,     43.5433,     43.5433,     43.5433,     43.5433,     43.5433,     43.5433,     43.5433,     43.5433,     43.5431,     43.5431,     43.5437,     43.5437,     43.5433,     43.5433,     43.5433,     43.5433,     43.5433,     43.5433,     43.5433,     43.5433,     43.5432,     43.5432,     43.5431,     43.5431,     43.5433,     43.5433,     43.5433,     43.5433,     43.5433,     43.5433
      94,          1.550000,     49.4088,     46.7188,     42.5213,     40.6297,     43.5127,     42.8913,     43.5439,     43.5443,     43.5443,     43.5444,     43.5444,     43.5444,     43.5444,     43.5444,     43.5444,     43.5444,     43.5444,     43.5444,     43.5444,     43.5444,     43.5444,     43.5444,     43.5444,     43.5442,     43.5442,     43.5448,     43.5448,     43.5444,     43.5444,     43.5443,     43.5443,     43.5443,     43.5443,     43.5443,     43.5443,     43.5443,     43.5443,     43.5442,     43.5442,     43.5444,     43.5444,     43.5444,     43.5444,     43.5444,     43.5444
      95,          1.566667,     49.3659,     46.6991,     42.4888,     40.6239,     43.5106,     42.8881,     43.5449,     43.5453,     43.5453,     43.5454,     43.5454,     43.5454,     43.5454,     43.5454,     43.5454,     43.5454,     43.5454,     43.5454,     43.5454,     43.5454,     43.5454,     43.5454,     43.5454,     43.5453,     43.5452,     43.5459,     43.5459,     43.5455,     43.5455,     43.5453,     43.5453,     43.5453,     43.5453,     43.5454,     43.5454,     43.5453,     43.5453,     43.5453,     43.5453,     43.5454,     43.5454,     43.5454,     43.5454,     43.5454,     43.5454
      96,          1.583333,     49.3148,     46.6863,     42.4539,     40.6177,     43.5086,     42.8860,     43.5459,     43.5464,     43.5464,     43.5465,     43.5465,     43.5464,     43.5465,     43.5464,     43.5465,     43.5464,     43.5465,     43.5465,     43.5465,     43.5464,     43.5464,     43.5464,     43.5464,     43.5463,     43.5463,     43.5469,     43.5469,     43.5465,     43.5465,     43.5464,     43.5464,     43.5465,     43.5465,     43.5464,     43.5464,     43.5464,     43.5464,     43.5463,     43.5463,     43.5464,     43.5465,     43.5464,     43.5465,     43.5465,     43.5465
      97,          1.600000,     49.2562,     46.6745,     42.4173,     40.6113,     43.5065,     42.8845,     43.5469,     43.5474,     43.5474,     43.5474,     43.5474,     43.5474,     43.5474,     43.5474,     43.5474,     43.5474,     43.5474,     43.5474,     43.5474,     43.5474,     43.5474,     43.5475,     43.5475,     43.5472,     43.5473,     43.5478,     43.5478,     43.5474,     43.5474,     43.5474,     43.5474,     43.5474,     43.5474,     43.5473,     43.5473,     43.5473,     43.5473,     43.5472,     43.5473,     43.5474,     43.5474,     43.5474,     43.5474,     43.5474,     43.5474
      98,          1.616667,     49.1945,     46.6626,     42.3791,     40.6045,     43.5046,     42.8835,     43.5479,     43.5482,     43.5483,     43.5484,     43.5484,     43.5484,     43.5484,     43.5484,     43.5484,     43.5484,     43.5484,     43.5484,     43.5484,     43.5484,     43.5484,     43.5483,     43.5483,     43.5482,     43.5482,     43.5487,     43.5487,     43.5483,     43.5484,     43.5482,     43.5482,     43.5483,     43.5483,     43.5483,     43.5483,     43.5482,     43.5482,     43.5482,     43.5482,     43.5484,     43.5484,     43.5484,     43.5484,     43.5484,     43.5484
      99,          1.633333,     49.1291,     46.6500,     42.3397,     40.5973,     43.5027,     42.8826,     43.5488,     43.5491,     43.5491,     43.5493,     43.5493,     43.5493,     43.5493,     43.5493,     43.5493,     43.5493,     43.5493,     43.5493,     43.5493,     43.5493,     43.5493,     43.5493,     43.5493,     43.5491,     43.5491,     43.5497,     43.5497,     43.5493,     43.5493,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492,     43.5492,     43.5491,     43.5492,     43.5491,     43.5491,     43.5493,     43.5493,     43.5493,     43.5493,     43.5493,     43.5493
     100,          1.650000,     49.0591,     46.6363,     42.2993,     40.5899,     43.5009,     42.8815,     43.5497,     43.5501,     43.5501,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5500,     43.5500,     43.5505,     43.5505,     43.5502,     43.5502,     43.5501,     43.5501,     43.5502,     43.5502,     43.5501,     43.5501,     43.5500,     43.5500,     43.5501,     43.5501,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502,     43.5502
     101,          1.666667,     48.9842,     46.6216,     42.2578,     40.5822,     43.4991,     42.8804,     43.5505,     43.5510,     43.5510,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5510,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5510,     43.5510,     43.5509,     43.5509,     43.5514,     43.5514,     43.5511,     43.5511,     43.5510,     43.5510,     43.5511,     43.5511,     43.5509,     43.5509,     43.5509,     43.5509,     43.5509,     43.5509,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511,     43.5511
     102,          1.683333,     48.9052,     46.6059,     42.2155,     40.5742,     43.4973,     42.8791,     43.5514,     43.5518,     43.5518,     43.5519,     43.5519,     43.5519,     43.5519,     43.5519,     43.5519,     43.5519,     43.5519,     43.5519,     43.5519,     43.5519,     43.5519,     43.5519,     43.5519,     43.5517,     43.5517,     43.5522,     43.5522,     43.5519,     43.5519,     43.5517,     43.5518,     43.5518,     43.5518,     43.5518,     43.5518,     43.5518,     43.5518,     43.5518,     43.5518,     43.5519,     43.5519,     43.5519,     43.5519,     43.5519,     43.5519
     103,          1.700000,     48.8198,     46.5885,     42.1720,     40.5658,     43.4955,     42.8779,     43.5522,     43.5526,     43.5526,     43.5528,     43.5528,     43.5527,     43.5527,     43.5528,     43.5528,     43.5527,     43.5528,     43.5527,     43.5527,     43.5527,     43.5528,     43.5527,     43.5527,     43.5526,     43.5526,     43.5530,     43.5530,     43.5527,     43.5527,     43.5526,     43.5527,     43.5527,     43.5527,     43.5526,     43.5526,     43.5526,     43.5526,     43.5526,     43.5526,     43.5527,     43.5527,     43.5527,     43.5527,     43.5527,     43.5527
     104,          1.716667,     48.7279,     46.5692,     42.1274,     40.5572,     43.4938,     42.8769,     43.5530,     43.5535,     43.5535,     43.5535,     43.5536,     43.5535,     43.5535,     43.5535,     43.5535,     43.5535,     43.5536,     43.5536,     43.5536,     43.5536,     43.5536,     43.5536,     43.5536,     43.5534,     43.5534,     43.5539,     43.5539,     43.5536,     43.5536,     43.5535,     43.5535,     43.5535,     43.5535,     43.5536,     43.5536,     43.5534,     43.5535,     43.5534,     43.5534,     43.5535,     43.5535,     43.5535,     43.5536,     43.5536,     43.5536
     105,          1.733333,     48.6299,     46.5483,     42.0816,     40.5481,     43.4922,     42.8760,     43.5538,     43.5542,     43.5542,     43.5544,     43.5544,     43.5543,     43.5544,     43.5544,     43.5544,     43.5543,     43.5544,     43.5543,     43.5544,     43.5543,     43.5543,     43.5543,     43.5543,     43.5542,     43.5542,     43.5546,     43.5546,     43.5544,     43.5544,     43.5543,     43.5543,     43.5543,     43.5543,     43.5543,     43.5543,     43.5543,     43.5543,     43.5542,     43.5542,     43.5543,     43.5543,     43.5544,     43.5544,     43.5543,     43.5543
     106,          1.750000,     48.5251,     46.5245,     42.0342,     40.5385,     43.4906,     42.8748,     43.5546,     43.5550,     43.5550,     43.5551,     43.5551,     43.5551,     43.5551,     43.5551,     43.5551,     43.5552,     43.5552,     43.5551,     43.5551,     43.5551,     43.5551,     43.5551,     43.5551,     43.5550,     43.5550,     43.5554,     43.5554,     43.5552,     43.5553,     43.5550,     43.5550,     43.5551,     43.5551,     43.5550,     43.5551,     43.5550,     43.5550,     43.5550,     43.5550,     43.5551,     43.5551,     43.5551,     43.5551,     43.5552,     43.5552
     107,          1.766667,     48.4143,     46.4984,     41.9852,     40.5284,     43.4890,     42.8737,     43.5554,     43.5557,     43.5557,     43.5559,     43.5559,     43.5559,     43.5559,     43.5559,     43.5559,     43.5559,     43.5559,     43.5559,     43.5559,     43.5559,     43.5559,     43.5559,     43.5559,     43.5557,     43.5557,     43.5561,     43.5561,     43.5558,     43.5558,     43.5558,     43.5558,     43.5559,     43.5559,     43.5558,     43.5558,     43.5558,     43.5558,     43.5557,     43.5557,     43.5559,     43.5559,     43.5559,     43.5559,     43.5559,     43.5559
     108,          1.783333,     48.3007,     46.4698,     41.9344,     40.5177,     43.4874,     42.8728,     43.5561,     43.5565,     43.5565,     43.5566,     43.5566,     43.5566,     43.5566,     43.5566,     43.5566,     43.5566,     43.5566,     43.5566,     43.5566,     43.5566,     43.5566,     43.5566,     43.5566,     43.5565,     43.5565,     43.5569,     43.5569,     43.5567,     43.5567,     43.5566,     43.5566,     43.5565,     43.5565,     43.5565,     43.5565,     43.5565,     43.5565,     43.5564,     43.5564,     43.5566,     43.5566,     43.5566,     43.5566,     43.5566,     43.5566
     109,          1.800000,     48.1857,     46.4383,     41.8818,     40.5065,     43.4858,     42.8717,     43.5568,     43.5572,     43.5572,     43.5573,     43.5573,     43.5573,     43.5573,     43.5573,     43.5573,     43.5573,     43.5573,     43.5573,     43.5573,     43.5573,     43.5573,     43.5573,     43.5573,     43.5572,     43.5572,     43.5576,     43.5576,     43.5573,     43.5573,     43.5572,     43.5572,     43.5573,     43.5573,     43.5572,     43.5572,     43.5573,     43.5573,     43.5572,     43.5572,     43.5573,     43.5573,     43.5573,     43.5573,     43.5573,     43.5573
     110,          1.816667,     48.0688,     46.4047,     41.8268,     40.4945,     43.4842,     42.8705,     43.5575,     43.5579,     43.5579,     43.5580,     43.5580,     43.5580,     43.5580,     43.5580,     43.5580,     43.5580,     43.5580,     43.5580,     43.5580,     43.5580,     43.5580,     43.5580,     43.5580,     43.5578,     43.5578,     43.5583,     43.5583,     43.5581,     43.5581,     43.5579,     43.5579,     43.5580,     43.5580,     43.5579,     43.5579,     43.5579,     43.5579,     43.5578,     43.5578,     43.5580,     43.5580,     43.5580,     43.5580,     43.5580,     43.5580
     111,          1.833333,     47.9479,     46.3677,     41.7686,     40.4815,     43.4827,     42.8694,     43.5582,     43.5585,     43.5585,     43.5587,     43.5587,     43.5587,     43.5587,     43.5587,     43.5587,     43.5587,     43.5587,     43.5587,     43.5587,     43.5587,     43.5587,     43.5586,     43.5586,     43.5585,     43.5585,     43.5589,     43.5589,     43.5587,     43.5587,     43.5586,     43.5586,     43.5586,     43.5586,     43.5586,     43.5586,     43.5586,     43.5586,     43.5585,     43.5585,     43.5586,     43.5587,     43.5587,     43.5587,     43.5587,     43.5587
     112,          1.850000,     47.8277,     46.3290,     41.7067,     40.4673,     43.4811,     42.8684,     43.5588,     43.5592,     43.5592,     43.5593,     43.5593,     43.5593,     43.5593,     43.5593,     43.5593,     43.5593,     43.5593,     43.5593,     43.5593,     43.5593,     43.5593,     43.5593,     43.5593,     43.5592,     43.5592,     43.5595,     43.5595,     43.5594,     43.5594,     43.5592,     43.5592,     43.5593,     43.5593,     43.5592,     43.5592,     43.5592,     43.5592,     43.5592,     43.5592,     43.5593,     43.5593,     43.5593,     43.5593,     43.5593,     43.5593
     113,          1.866667,     47.7078,     46.2873,     41.6405,     40.4518,     43.4796,     42.8675,     43.5594,     43.5598,     43.5598,     43.5599,     43.5599,     43.5599,     43.5599,     43.5599,     43.5599,     43.5599,     43.5599,     43.5600,     43.5600,     43.5600,     43.5600,     43.5600,     43.5600,     43.5598,     43.5598,     43.5602,     43.5602,     43.5600,     43.5600,     43.5599,     43.5599,     43.5599,     43.5599,     43.5599,     43.5599,     43.5599,     43.5599,     43.5598,     43.5598,     43.5599,     43.5599,     43.5599,     43.5599,     43.5599,     43.5599
     114,          1.883333,     47.5956,     46.2388,     41.5698,     40.4346,     43.4781,     42.8664,     43.5601,     43.5605,     43.5605,     43.5606,     43.5606,     43.5606,     43.5606,     43.5606,     43.5606,     43.5606,     43.5606,     43.5606,     43.5606,     43.5606,     43.5606,     43.5606,     43.5606,     43.5605,     43.5605,     43.5608,     43.5608,     43.5606,     43.5606,     43.5605,     43.5605,     43.5605,     43.5605,     43.5605,     43.5605,     43.5605,     43.5605,     43.5604,     43.5604,     43.5606,     43.5606,     43.5606,     43.5606,     43.5606,     43.5606
     115,          1.900000,     47.5011,     46.1841,     41.4945,     40.4159,     43.4766,     42.8653,     43.5607,     43.5611,     43.5611,     43.5612,     43.5612,     43.5612,     43.5612,     43.5612,     43.5612,     43.5612,     43.5612,     43.5612,     43.5612,     43.5612,     43.5612,     43.5612,     43.5612,     43.5611,     43.5611,     43.5614,     43.5614,     43.5613,     43.5613,     43.5611,     43.5611,     43.5611,     43.5612,     43.5611,     43.5611,     43.5611,     43.5611,     43.5610,     43.5610,     43.5612,     43.5612,     43.5612,     43.5612,     43.5612,     43.5612
     116,          1.916667,     47.4208,     46.1311,     41.4136,     40.3948,     43.4752,     42.8643,     43.5613,     43.5616,     43.5616,     43.5618,     43.5618,     43.5618,     43.5618,     43.5618,     43.5618,     43.5618,     43.5618,     43.5618,     43.5618,     43.5618,     43.5618,     43.5618,     43.5618,     43.5619,     43.5619,     43.5617,     43.5616,     43.5617,     43.5617,     43.5617,     43.5618,     43.5618,     43.5618,     43.5617,     43.5617,     43.5617,     43.5617,     43.5616,     43.5616,     43.5618,     43.5618,     43.5618,     43.5618,     43.5618,     43.5618
     117,          1.933333,     47.3528,     46.0834,     41.3264,     40.3709,     43.4737,     42.8633,     43.5619,     43.5623,     43.5623,     43.5624,     43.5624,     43.5624,     43.5624,     43.5624,     43.5624,     43.5624,     43.5624,     43.5624,     43.5624,     43.5624,     43.5624,     43.5624,     43.5624,     43.5624,     43.5624,     43.5622,     43.5622,     43.5622,     43.5622,     43.5623,     43.5623,     43.5623,     43.5623,     43.5622,     43.5622,     43.5625,     43.5625,     43.5621,     43.5621,     43.5623,     43.5623,     43.5624,     43.5624,     43.5623,     43.5623
     118,          1.950000,     47.2957,     46.0393,     41.2316,     40.3437,     43.4723,     42.8623,     43.5624,     43.5628,     43.5628,     43.5629,     43.5629,     43.5629,     43.5629,     43.5629,     43.5629,     43.5629,     43.5629,     43.5629,     43.5629,     43.5629,     43.5629,     43.5629,     43.5629,     43.5629,     43.5629,     43.5632,     43.5632,     43.5630,     43.5630,     43.5630,     43.5630,     43.5628,     43.5628,     43.5628,     43.5628,     43.5629,     43.5629,     43.5626,     43.5627,     43.5629,     43.5629,     43.5629,     43.5629,     43.5629,     43.5629
     119,          1.966667,     47.2486,     46.0020,     41.1280,     40.3122,     43.4709,     42.8615,     43.5630,     43.5633,     43.5633,     43.5635,     43.5635,     43.5635,     43.5635,     43.5635,     43.5635,     43.5635,     43.5635,     43.5635,     43.5635,     43.5635,     43.5635,     43.5635,     43.5635,     43.5634,     43.5634,     43.5636,     43.5636,     43.5636,     43.5636,     43.5635,     43.5635,     43.5634,     43.5634,     43.5635,     43.5635,     43.5635,     43.5635,     43.5633,     43.5633,     43.5634,     43.5634,     43.5635,     43.5635,     43.5635,     43.5635
     120,          1.983333,     47.2092,     45.9702,     41.0146,     40.2756,     43.4695,     42.8604,     43.5635,     43.5639,     43.5639,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5641,     43.5639,     43.5639,     43.5639,     43.5639,     43.5642,     43.5642,     43.5640,     43.5640,     43.5638,     43.5638,     43.5639,     43.5639,     43.5639,     43.5639,     43.5638,     43.5639,     43.5639,     43.5639,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640,     43.5640
     121,          2.000000,     47.1753,     45.9426,     40.8926,     40.2334,     43.4681,     42.8590,     43.5640,     43.5645,     43.5645,     43.5645,     43.5645,     43.5645,     43.5645,     43.5645,     43.5645,     43.5645,     43.5645,     43.5645,     43.5645,     43.5645,     43.5645,     43.5645,     43.5645,     43.5644,     43.5644,     43.5647,     43.5647,     43.5646,     43.5646,     43.5644,     43.5644,     43.5645,     43.5645,     43.5644,     43.5644,     43.5643,     43.5643,     43.5645,     43.5645,     43.5645,     43.5645,     43.5645,     43.5645,     43.5646,     43.5646
     122,          2.016667,     47.1464,     45.9191,     40.7702,     40.1864,     43.4668,     42.8580,     43.5645,     43.5649,     43.5649,     43.5650,     43.5650,     43.5650,     43.5650,     43.5650,     43.5650,     43.5650,     43.5650,     43.5650,     43.5650,     43.5650,     43.5650,     43.5650,     43.5650,     43.5648,     43.5648,     43.5653,     43.5653,     43.5650,     43.5650,     43.5649,     43.5649,     43.5650,     43.5651,     43.5650,     43.5650,     43.5648,     43.5648,     43.5650,     43.5650,     43.5650,     43.5650,     43.5650,     43.5650,     43.5650,     43.5650
     123,          2.033334,     47.1201,     45.8984,     40.6481,     40.1341,     43.4654,     42.8570,     43.5650,     43.5653,     43.5653,     43.5655,     43.5655,     43.5655,     43.5655,     43.5655,     43.5655,     43.5655,     43.5655,     43.5655,     43.5655,     43.5655,     43.5655,     43.5654,     43.5654,     43.5653,     43.5653,     43.5658,     43.5658,     43.5655,     43.5655,     43.5653,     43.5653,     43.5655,     43.5655,     43.5653,     43.5653,     43.5653,     43.5653,     43.5654,     43.5654,     43.5655,     43.5655,     43.5655,     43.5655,     43.5655,     43.5655
     124,          2.050000,     47.0939,     45.8807,     40.5288,     40.0765,     43.4640,     42.8561,     43.5654,     43.5658,     43.5658,     43.5660,     43.5660,     43.5659,     43.5659,     43.5659,     43.5659,     43.5659,     43.5659,     43.5659,     43.5659,     43.5659,     43.5659,     43.5659,     43.5659,     43.5658,     43.5658,     43.5662,     43.5662,     43.5660,     43.5660,     43.5658,     43.5659,     43.5660,     43.5660,     43.5659,     43.5659,     43.5658,     43.5658,     43.5658,     43.5658,     43.5659,     43.5659,     43.5659,     43.5659,     43.5659,     43.5659
     125,          2.066667,     47.0676,     45.8616,     40.4132,     40.0146,     43.4627,     42.8553,     43.5659,     43.5663,     43.5663,     43.5664,     43.5664,     43.5664,     43.5664,     43.5664,     43.5664,     43.5664,     43.5664,     43.5664,     43.5664,     43.5664,     43.5664,     43.5664,     43.5664,     43.5663,     43.5663,     43.5666,     43.5666,     43.5665,     43.5665,     43.5663,     43.5663,     43.5664,     43.5664,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5663,     43.5664,     43.5664,     43.5664,     43.5664,     43.5664,     43.5664
     126,          2.083333,     47.0400,     45.8412,     40.3019,     39.9510,     43.4613,     42.8540,     43.5663,     43.5667,     43.5667,     43.5668,     43.5668,     43.5668,     43.5668,     43.5668,     43.5668,     43.5668,     43.5668,     43.5668,     43.5668,     43.5668,     43.5668,     43.5668,     43.5668,     43.5668,     43.5668,     43.5670,     43.5670,     43.5669,     43.5669,     43.5668,     43.5668,     43.5668,     43.5668,     43.5668,     43.5668,     43.5667,     43.5667,     43.5667,     43.5667,     43.5668,     43.5668,     43.5668,     43.5668,     43.5668,     43.5668
     127,          2.100000,     47.0130,     45.8210,     40.1962,     39.8869,     43.4600,     42.8530,     43.5668,     43.5671,     43.5671,     43.5673,     43.5673,     43.5673,     43.5673,     43.5673,     43.5673,     43.5673,     43.5673,     43.5673,     43.5673,     43.5672,     43.5672,     43.5672,     43.5672,     43.5671,     43.5671,     43.5675,     43.5675,     43.5674,     43.5674,     43.5672,     43.5672,     43.5672,     43.5672,     43.5672,     43.5672,     43.5672,     43.5672,     43.5671,     43.5671,     43.5672,     43.5672,     43.5673,     43.5673,     43.5673,     43.5673
     128,          2.116667,     46.9848,     45.7997,     40.0978,     39.8239,     43.4587,     42.8520,     43.5672,     43.5676,     43.5676,     43.5676,     43.5676,     43.5676,     43.5676,     43.5677,     43.5677,     43.5677,     43.5677,     43.5677,     43.5677,     43.5677,     43.5677,     43.5677,     43.5677,     43.5676,     43.5676,     43.5679,     43.5679,     43.5678,     43.5678,     43.5677,     43.5677,     43.5676,     43.5676,     43.5677,     43.5677,     43.5676,     43.5676,     43.5676,     43.5676,     43.5676,     43.5676,     43.5677,     43.5677,     43.5677,     43.5677
     129,          2.133333,     46.9539,     45.7779,     40.0073,     39.7627,     43.4574,     42.8509,     43.5676,     43.5680,     43.5680,     43.5681,     43.5681,     43.5681,     43.5681,     43.5681,     43.5681,     43.5681,     43.5681,     43.5681,     43.5681,     43.5681,     43.5681,     43.5681,     43.5681,     43.5680,     43.5680,     43.5683,     43.5683,     43.5682,     43.5682,     43.5681,     43.5680,     43.5680,     43.5680,     43.5680,     43.5680,     43.5680,     43.5680,     43.5680,     43.5680,     43.5681,     43.5681,     43.5681,     43.5681,     43.5681,     43.5681
     130,          2.150000,     46.9210,     45.7546,     39.9242,     39.7045,     43.4560,     42.8496,     43.5679,     43.5684,     43.5684,     43.5685,     43.5685,     43.5685,     43.5685,     43.5684,     43.5685,     43.5684,     43.5685,     43.5685,     43.5685,     43.5685,     43.5685,     43.5685,     43.5685,     43.5684,     43.5684,     43.5687,     43.5687,     43.5686,     43.5686,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5684,     43.5685,     43.5685,     43.5685,     43.5685,     43.5685,     43.5685
     131,          2.166667,     46.8868,     45.7304,     39.8489,     39.6501,     43.4547,     42.8490,     43.5683,     43.5688,     43.5688,     43.5689,     43.5689,     43.5689,     43.5689,     43.5689,     43.5689,     43.5688,     43.5689,     43.5688,     43.5689,     43.5689,     43.5689,     43.5689,     43.5689,     43.5687,     43.5688,     43.5691,     43.5691,     43.5690,     43.5690,     43.5687,     43.5687,     43.5688,     43.5688,     43.5687,     43.5687,     43.5687,     43.5687,     43.5687,     43.5687,     43.5688,     43.5688,     43.5689,     43.5689,     43.5689,     43.5689
     132,          2.183333,     46.8514,     45.7046,     39.7827,     39.6007,     43.4534,     42.8477,     43.5687,     43.5691,     43.5692,     43.5692,     43.5692,     43.5692,     43.5692,     43.5692,     43.5692,     43.5692,     43.5692,     43.5692,     43.5692,     43.5692,     43.5692,     43.5692,     43.5692,     43.5691,     43.5691,     43.5694,     43.5694,     43.5693,     43.5693,     43.5691,     43.5691,     43.5692,     43.5692,     43.5691,     43.5691,     43.5691,     43.5691,     43.5691,     43.5691,     43.5692,     43.5692,     43.5692,     43.5692,     43.5692,     43.5692
     133,          2.200000,     46.8179,     45.6790,     39.7228,     39.5551,     43.4520,     42.8473,     43.5690,     43.5694,     43.5694,     43.5696,     43.5696,     43.5696,     43.5696,     43.5695,     43.5695,     43.5695,     43.5695,     43.5696,     43.5696,     43.5695,     43.5695,     43.5696,     43.5695,     43.5695,     43.5695,     43.5698,     43.5698,     43.5697,     43.5697,     43.5695,     43.5695,     43.5695,     43.5695,     43.5695,     43.5695,     43.5694,     43.5694,     43.5694,     43.5694,     43.5695,     43.5695,     43.5695,     43.5695,     43.5695,     43.5695
     134,          2.216667,     46.7897,     45.6555,     39.6691,     39.5136,     43.4509,     42.8459,     43.5694,     43.5697,     43.5698,     43.5699,     43.5699,     43.5699,     43.5699,     43.5699,     43.5699,     43.5699,     43.5699,     43.5699,     43.5699,     43.5699,     43.5699,     43.5699,     43.5699,     43.5698,     43.5698,     43.5701,     43.5701,     43.5700,     43.5700,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5698,     43.5699,     43.5699,     43.5699,     43.5699,     43.5698,     43.5698
     135,          2.233333,     46.7663,     45.6348,     39.6211,     39.4762,     43.4494,     42.8447,     43.5697,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5701,     43.5701,     43.5704,     43.5704,     43.5703,     43.5703,     43.5702,     43.5702,     43.5701,     43.5701,     43.5701,     43.5701,     43.5701,     43.5701,     43.5701,     43.5701,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702,     43.5702
     136,          2.250000,     46.7459,     45.6173,     39.5772,     39.4417,     43.4481,     42.8434,     43.5700,     43.5705,     43.5705,     43.5705,     43.5705,     43.5705,     43.5705,     43.5705,     43.5705,     43.5705,     43.5705,     43.5705,     43.5705,     43.5705,     43.5705,     43.5705,     43.5705,     43.5704,     43.5704,     43.5707,     43.5707,     43.5706,     43.5706,     43.5705,     43.5705,     43.5705,     43.5705,     43.5704,     43.5705,     43.5705,     43.5705,     43.5704,     43.5704,     43.5705,     43.5705,     43.5705,     43.5705,     43.5705,     43.5705
     137,          2.266667,     46.7278,     45.6012,     39.5368,     39.4098,     43.4467,     42.8421,     43.5703,     43.5707,     43.5707,     43.5708,     43.5708,     43.5708,     43.5708,     43.5708,     43.5708,     43.5708,     43.5708,     43.5708,     43.5708,     43.5708,     43.5708,     43.5708,     43.5708,     43.5707,     43.5707,     43.5710,     43.5710,     43.5709,     43.5709,     43.5708,     43.5708,     43.5708,     43.5708,     43.5708,     43.5708,     43.5707,     43.5707,     43.5707,     43.5707,     43.5708,     43.5708,     43.5708,     43.5708,     43.5708,     43.5708
     138,          2.283334,     46.7105,     45.5859,     39.4985,     39.3791,     43.4454,     42.8408,     43.5706,     43.5709,     43.5709,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5711,     43.5710,     43.5710,     43.5712,     43.5713,     43.5712,     43.5712,     43.5710,     43.5710,     43.5710,     43.5710,     43.5710,     43.5709,     43.5710,     43.5710,     43.5710,     43.5710,     43.5710,     43.5710,     43.5711,     43.5711,     43.5711,     43.5711
