"EG15_009 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG15_009.tcf]","Time (h)","H FC01.1_R.1 [EG15_009]","H FC01.1_R.2 [EG15_009]","H FC01.2_R.1 [EG15_009]","H FC01.2_R.2 [EG15_009]","H FC04.1_C.1 [EG15_009]","H FC04.1_C.2 [EG15_009]","H Pipe16.2 [EG15_009]","H Pit1 [EG15_009]","H Pit1.1 [EG15_009]","H Pit10 [EG15_009]","H Pit10.1 [EG15_009]","H Pit11 [EG15_009]","H Pit11.1 [EG15_009]","H Pit12 [EG15_009]","H Pit12.1 [EG15_009]","H Pit13 [EG15_009]","H Pit13.1 [EG15_009]","H Pit14 [EG15_009]","H Pit14.1 [EG15_009]","H Pit15 [EG15_009]","H Pit15.1 [EG15_009]","H Pit16 [EG15_009]","H Pit16.1 [EG15_009]","H Pit17 [EG15_009]","H Pit17.1 [EG15_009]","H Pit18 [EG15_009]","H Pit18.1 [EG15_009]","H Pit19 [EG15_009]","H Pit19.1 [EG15_009]","H Pit2 [EG15_009]","H Pit2.1 [EG15_009]","H Pit3 [EG15_009]","H Pit3.1 [EG15_009]","H Pit4 [EG15_009]","H Pit4.1 [EG15_009]","H Pit5 [EG15_009]","H Pit5.1 [EG15_009]","H Pit6 [EG15_009]","H Pit6.1 [EG15_009]","H Pit7 [EG15_009]","H Pit7.1 [EG15_009]","H Pit8 [EG15_009]","H Pit8.1 [EG15_009]","H Pit9 [EG15_009]","H Pit9.1 [EG15_009]"
     139,          2.300000,     46.6948,     45.5953,     39.4749,     39.3611,     43.4474,     42.8420,     43.5708,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5712,     43.5712,     43.5712,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5712,     43.5712,     43.5713,     43.5713,     43.5713,     43.5713,     43.5712,     43.5712,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713,     43.5713
     140,          2.316667,     46.6777,     45.5803,     39.4403,     39.3330,     43.4462,     42.8409,     43.5711,     43.5715,     43.5715,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716,     43.5715,     43.5716,     43.5716,     43.5716,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5715,     43.5716,     43.5716,     43.5715,     43.5715,     43.5716,     43.5715,     43.5715,     43.5715,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716,     43.5716
     141,          2.333333,     46.6608,     45.5660,     39.4075,     39.3061,     43.4450,     42.8399,     43.5714,     43.5718,     43.5718,     43.5718,     43.5719,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718,     43.5719,     43.5718,     43.5719,     43.5718,     43.5718,     43.5718,     43.5718,     43.5718,     43.5719,     43.5718,     43.5718,     43.5718,     43.5718,     43.5719,     43.5719,     43.5718,     43.5718,     43.5718,     43.5719,     43.5718,     43.5718,     43.5719,     43.5719,     43.5719,     43.5719,     43.5718,     43.5719,     43.5718,     43.5718
     142,          2.350000,     46.6441,     45.5508,     39.3760,     39.2801,     43.4437,     42.8388,     43.5716,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721,     43.5721
     143,          2.366667,     46.6293,     45.5361,     39.3461,     39.2551,     43.4425,     42.8377,     43.5719,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5723,     43.5724,     43.5724,     43.5724,     43.5723,     43.5723,     43.5723,     43.5723,     43.5723,     43.5723,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5723,     43.5723,     43.5723,     43.5723,     43.5723,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724,     43.5724
     144,          2.383333,     46.6136,     45.5210,     39.3189,     39.2319,     43.4413,     42.8366,     43.5721,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726,     43.5726
     145,          2.400000,     46.5970,     45.5063,     39.2928,     39.2098,     43.4400,     42.8355,     43.5723,     43.5729,     43.5729,     43.5729,     43.5729,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5729,     43.5729,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728,     43.5728
     146,          2.416667,     46.5819,     45.4920,     39.2684,     39.1889,     43.4388,     42.8344,     43.5726,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5730,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731,     43.5731
     147,          2.433333,     46.5687,     45.4797,     39.2444,     39.1682,     43.4375,     42.8333,     43.5728,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5732,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5732,     43.5732,     43.5733,     43.5733,     43.5733,     43.5732,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733,     43.5733
     148,          2.450000,     46.5558,     45.4670,     39.2215,     39.1486,     43.4362,     42.8321,     43.5730,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5735,     43.5734,     43.5734,     43.5734,     43.5734,     43.5735,     43.5734,     43.5735,     43.5735,     43.5735,     43.5735,     43.5734,     43.5734,     43.5735,     43.5735,     43.5735,     43.5735,     43.5734,     43.5734,     43.5735,     43.5735,     43.5735,     43.5735
     149,          2.466667,     46.5423,     45.4547,     39.1995,     39.1297,     43.4350,     42.8310,     43.5732,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5736,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5736,     43.5737,     43.5736,     43.5736,     43.5736,     43.5736,     43.5737,     43.5736,     43.5737,     43.5736,     43.5736,     43.5736,     43.5737,     43.5737,     43.5737,     43.5736,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737,     43.5737
     150,          2.483333,     46.5271,     45.4415,     39.1787,     39.1115,     43.4337,     42.8299,     43.5733,     43.5739,     43.5739,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5739,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5738,     43.5739,     43.5739,     43.5738,     43.5738
     151,          2.500000,     46.5097,     45.4270,     39.1576,     39.0930,     43.4325,     42.8287,     43.5735,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740,     43.5740
     152,          2.516667,     46.4917,     45.4116,     39.1379,     39.0756,     43.4311,     42.8276,     43.5737,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5741,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742
     153,          2.533334,     46.4731,     45.3956,     39.1186,     39.0586,     43.4299,     42.8263,     43.5739,     43.5743,     43.5743,     43.5743,     43.5743,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5744,     43.5743,     43.5744,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5744,     43.5744,     43.5744,     43.5744,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743
     154,          2.550000,     46.4546,     45.3792,     39.1002,     39.0427,     43.4287,     42.8251,     43.5740,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745
     155,          2.566667,     46.4388,     45.3640,     39.0824,     39.0267,     43.4274,     42.8239,     43.5742,     43.5746,     43.5747,     43.5746,     43.5747,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5747,     43.5746,     43.5746,     43.5746,     43.5747,     43.5746,     43.5747,     43.5746,     43.5747,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5747,     43.5746,     43.5746,     43.5747,     43.5747,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746
     156,          2.583333,     46.4196,     45.3474,     39.0655,     39.0118,     43.4262,     42.8228,     43.5743,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5747,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748
     157,          2.600000,     46.3997,     45.3301,     39.0477,     38.9962,     43.4251,     42.8217,     43.5744,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749,     43.5749
     158,          2.616667,     46.3801,     45.3124,     39.0309,     38.9811,     43.4239,     42.8206,     43.5746,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5750,     43.5751,     43.5751,     43.5751,     43.5751,     43.5750,     43.5751,     43.5751,     43.5751,     43.5751,     43.5750,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751
     159,          2.633333,     46.3607,     45.2941,     39.0071,     38.9595,     43.4228,     42.8196,     43.5747,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5751,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752,     43.5752
     160,          2.650000,     46.3456,     45.2778,     38.9862,     38.9405,     43.4217,     42.8185,     43.5748,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753
     161,          2.666667,     46.3317,     45.2636,     38.9653,     38.9214,     43.4206,     42.8175,     43.5749,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754,     43.5754
     162,          2.683333,     46.3162,     45.2490,     38.9446,     38.9026,     43.4195,     42.8165,     43.5750,     43.5756,     43.5756,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755,     43.5755
     163,          2.700000,     46.3016,     45.2344,     38.9245,     38.8843,     43.4184,     42.8155,     43.5751,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5757,     43.5757,     43.5756,     43.5756,     43.5757,     43.5757,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756
     164,          2.716667,     46.2849,     45.2188,     38.9038,     38.8657,     43.4173,     42.8144,     43.5752,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757,     43.5757
     165,          2.733334,     46.2678,     45.2033,     38.8824,     38.8460,     43.4162,     42.8134,     43.5754,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758
     166,          2.750000,     46.2498,     45.1868,     38.8607,     38.8260,     43.4152,     42.8124,     43.5754,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5760,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759,     43.5759
     167,          2.766667,     46.2309,     45.1701,     38.8401,     38.8069,     43.4142,     42.8115,     43.5755,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760
     168,          2.783334,     46.2116,     45.1522,     38.8183,     38.7876,     43.4132,     42.8106,     43.5756,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761,     43.5761
     169,          2.800000,     46.1907,     45.1326,     38.7978,     38.7689,     43.4122,     42.8097,     43.5757,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5761,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762
     170,          2.816667,     46.1691,     45.1105,     38.7750,     38.7473,     43.4112,     42.8088,     43.5758,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5762,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5762,     43.5762,     43.5763,     43.5762,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5762,     43.5762,     43.5763,     43.5763,     43.5763,     43.5763
     171,          2.833333,     46.1466,     45.0875,     38.7524,     38.7262,     43.4103,     42.8080,     43.5758,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763,     43.5763
     172,          2.850000,     46.1237,     45.0616,     38.7279,     38.7030,     43.4093,     42.8072,     43.5759,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764
     173,          2.866667,     46.0992,     45.0332,     38.7093,     38.6845,     43.4084,     42.8064,     43.5760,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5764,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765
     174,          2.883333,     46.0757,     45.0024,     38.6875,     38.6634,     43.4075,     42.8057,     43.5760,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765,     43.5765
     175,          2.900000,     46.0515,     44.9686,     38.6663,     38.6426,     43.4066,     42.8050,     43.5761,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766
     176,          2.916667,     46.0269,     44.9330,     38.6447,     38.6213,     43.4057,     42.8044,     43.5762,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5766,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767
     177,          2.933333,     46.0036,     44.8983,     38.6229,     38.6000,     43.4049,     42.8037,     43.5762,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767,     43.5767
     178,          2.950000,     45.9808,     44.8646,     38.6007,     38.5781,     43.4041,     42.8032,     43.5763,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768
     179,          2.966667,     45.9592,     44.8325,     38.5791,     38.5568,     43.4032,     42.8026,     43.5764,     43.5768,     43.5769,     43.5768,     43.5768,     43.5768,     43.5769,     43.5768,     43.5769,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5769,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5768,     43.5768,     43.5769,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5769
     180,          2.983334,     45.9390,     44.8024,     38.5572,     38.5353,     43.4025,     42.8021,     43.5764,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769,     43.5769
     181,          3.000000,     45.9199,     44.7728,     38.5342,     38.5127,     43.4017,     42.8016,     43.5765,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5769,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5769,     43.5769,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5769,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770
