"EG15_000 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG15_000.tcf]","Time (h)","H FC01.1_R.1 [EG15_000]","H FC01.1_R.2 [EG15_000]","H FC01.2_R.1 [EG15_000]","H FC01.2_R.2 [EG15_000]","H FC04.1_C.1 [EG15_000]","H FC04.1_C.2 [EG15_000]","H Pipe16.2 [EG15_000]","H Pit1 [EG15_000]","H Pit1.1 [EG15_000]","H Pit10 [EG15_000]","H Pit10.1 [EG15_000]","H Pit11 [EG15_000]","H Pit11.1 [EG15_000]","H Pit12 [EG15_000]","H Pit12.1 [EG15_000]","H Pit13 [EG15_000]","H Pit13.1 [EG15_000]","H Pit14 [EG15_000]","H Pit14.1 [EG15_000]","H Pit15 [EG15_000]","H Pit15.1 [EG15_000]","H Pit16 [EG15_000]","H Pit16.1 [EG15_000]","H Pit17 [EG15_000]","H Pit17.1 [EG15_000]","H Pit18 [EG15_000]","H Pit18.1 [EG15_000]","H Pit19 [EG15_000]","H Pit19.1 [EG15_000]","H Pit2 [EG15_000]","H Pit2.1 [EG15_000]","H Pit3 [EG15_000]","H Pit3.1 [EG15_000]","H Pit4 [EG15_000]","H Pit4.1 [EG15_000]","H Pit5 [EG15_000]","H Pit5.1 [EG15_000]","H Pit6 [EG15_000]","H Pit6.1 [EG15_000]","H Pit7 [EG15_000]","H Pit7.1 [EG15_000]","H Pit8 [EG15_000]","H Pit8.1 [EG15_000]","H Pit9 [EG15_000]","H Pit9.1 [EG15_000]"
      92,          1.516667,     49.4666,     46.8332,     42.5532,     40.6474,     43.3490,     42.8410,     43.5773,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5775,     43.5775,     43.5775,     43.5776,     43.5775,     43.5775,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5778,     43.5777,     43.5777,     43.5776,     43.5776,     43.5777,     43.5777,     43.5778,     43.5778,     43.5778,     43.5778
      93,          1.533333,     49.4347,     46.8037,     42.5244,     40.6419,     43.3490,     42.8192,     43.5780,     43.5787,     43.5787,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5786,     43.5786,     43.5788,     43.5788,     43.5790,     43.5790,     43.5790,     43.5790,     43.5787,     43.5787,     43.5786,     43.5786,     43.5787,     43.5787,     43.5788,     43.5788,     43.5789,     43.5789,     43.5787,     43.5787,     43.5785,     43.5785,     43.5785,     43.5785
      94,          1.550000,     49.3983,     46.7790,     42.4932,     40.6363,     43.3490,     42.7962,     43.5788,     43.5795,     43.5795,     43.5794,     43.5794,     43.5794,     43.5794,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5796,     43.5796,     43.5797,     43.5797,     43.5797,     43.5797,     43.5795,     43.5795,     43.5795,     43.5795,     43.5796,     43.5796,     43.5797,     43.5797,     43.5796,     43.5796,     43.5794,     43.5795,     43.5794,     43.5794,     43.5794,     43.5794
      95,          1.566667,     49.3553,     46.7539,     42.4596,     40.6302,     43.3490,     42.7729,     43.5798,     43.5802,     43.5802,     43.5803,     43.5803,     43.5803,     43.5803,     43.5803,     43.5803,     43.5803,     43.5804,     43.5804,     43.5804,     43.5803,     43.5803,     43.5803,     43.5803,     43.5800,     43.5800,     43.5802,     43.5802,     43.5803,     43.5803,     43.5802,     43.5802,     43.5802,     43.5802,     43.5801,     43.5801,     43.5800,     43.5800,     43.5801,     43.5801,     43.5801,     43.5801,     43.5802,     43.5803,     43.5803,     43.5803
      96,          1.583333,     49.3043,     46.7405,     42.4238,     40.6238,     43.3490,     42.7526,     43.5806,     43.5809,     43.5808,     43.5811,     43.5811,     43.5811,     43.5811,     43.5811,     43.5811,     43.5811,     43.5811,     43.5811,     43.5811,     43.5811,     43.5811,     43.5810,     43.5810,     43.5808,     43.5808,     43.5803,     43.5802,     43.5802,     43.5800,     43.5809,     43.5808,     43.5809,     43.5809,     43.5809,     43.5809,     43.5809,     43.5809,     43.5809,     43.5808,     43.5810,     43.5810,     43.5811,     43.5811,     43.5811,     43.5811
      97,          1.600000,     49.2459,     46.7241,     42.3860,     40.6170,     43.3490,     42.7490,     43.5813,     43.5818,     43.5818,     43.5818,     43.5818,     43.5818,     43.5818,     43.5818,     43.5818,     43.5818,     43.5818,     43.5818,     43.5818,     43.5817,     43.5817,     43.5818,     43.5818,     43.5814,     43.5814,     43.5816,     43.5816,     43.5816,     43.5817,     43.5818,     43.5818,     43.5818,     43.5818,     43.5817,     43.5817,     43.5816,     43.5816,     43.5815,     43.5815,     43.5816,     43.5816,     43.5817,     43.5817,     43.5818,     43.5818
      98,          1.616667,     49.1842,     46.7114,     42.3467,     40.6098,     43.3490,     42.7490,     43.5818,     43.5823,     43.5823,     43.5823,     43.5823,     43.5823,     43.5823,     43.5823,     43.5823,     43.5823,     43.5823,     43.5823,     43.5823,     43.5823,     43.5823,     43.5823,     43.5823,     43.5826,     43.5826,     43.5826,     43.5826,     43.5825,     43.5825,     43.5823,     43.5823,     43.5823,     43.5823,     43.5824,     43.5824,     43.5825,     43.5825,     43.5826,     43.5826,     43.5825,     43.5825,     43.5823,     43.5823,     43.5823,     43.5823
      99,          1.633333,     49.1184,     46.6987,     42.3063,     40.6021,     43.3490,     42.7490,     43.5824,     43.5830,     43.5831,     43.5830,     43.5830,     43.5829,     43.5829,     43.5829,     43.5829,     43.5829,     43.5829,     43.5829,     43.5829,     43.5829,     43.5829,     43.5829,     43.5829,     43.5832,     43.5832,     43.5832,     43.5832,     43.5834,     43.5834,     43.5830,     43.5830,     43.5830,     43.5830,     43.5832,     43.5832,     43.5832,     43.5832,     43.5832,     43.5832,     43.5831,     43.5831,     43.5830,     43.5830,     43.5830,     43.5830
     100,          1.650000,     49.0486,     46.6848,     42.2647,     40.5941,     43.3490,     42.7490,     43.5832,     43.5837,     43.5837,     43.5837,     43.5837,     43.5837,     43.5837,     43.5837,     43.5837,     43.5837,     43.5837,     43.5837,     43.5837,     43.5837,     43.5837,     43.5837,     43.5837,     43.5835,     43.5835,     43.5837,     43.5837,     43.5838,     43.5837,     43.5837,     43.5837,     43.5837,     43.5837,     43.5835,     43.5835,     43.5834,     43.5834,     43.5835,     43.5835,     43.5835,     43.5835,     43.5836,     43.5836,     43.5837,     43.5837
     101,          1.666667,     48.9737,     46.6643,     42.2221,     40.5859,     43.3490,     42.7490,     43.5838,     43.5842,     43.5842,     43.5843,     43.5843,     43.5843,     43.5843,     43.5843,     43.5843,     43.5843,     43.5843,     43.5843,     43.5843,     43.5843,     43.5843,     43.5843,     43.5843,     43.5841,     43.5841,     43.5840,     43.5840,     43.5838,     43.5838,     43.5842,     43.5842,     43.5842,     43.5842,     43.5843,     43.5843,     43.5843,     43.5843,     43.5842,     43.5842,     43.5843,     43.5843,     43.5843,     43.5843,     43.5843,     43.5843
     102,          1.683333,     48.8940,     46.6499,     42.1785,     40.5773,     43.3490,     42.7490,     43.5844,     43.5849,     43.5849,     43.5849,     43.5849,     43.5849,     43.5849,     43.5849,     43.5849,     43.5849,     43.5849,     43.5849,     43.5849,     43.5848,     43.5849,     43.5848,     43.5848,     43.5849,     43.5849,     43.5851,     43.5851,     43.5851,     43.5851,     43.5849,     43.5849,     43.5849,     43.5849,     43.5849,     43.5849,     43.5848,     43.5848,     43.5849,     43.5849,     43.5848,     43.5848,     43.5848,     43.5848,     43.5848,     43.5848
     103,          1.700000,     48.8082,     46.6308,     42.1339,     40.5683,     43.3490,     42.7490,     43.5849,     43.5855,     43.5855,     43.5854,     43.5854,     43.5854,     43.5854,     43.5854,     43.5854,     43.5854,     43.5854,     43.5854,     43.5854,     43.5854,     43.5854,     43.5854,     43.5854,     43.5856,     43.5856,     43.5856,     43.5856,     43.5856,     43.5856,     43.5855,     43.5855,     43.5855,     43.5855,     43.5856,     43.5856,     43.5857,     43.5857,     43.5856,     43.5856,     43.5856,     43.5856,     43.5855,     43.5855,     43.5854,     43.5854
     104,          1.716667,     48.7158,     46.6097,     42.0880,     40.5590,     43.3490,     42.7490,     43.5856,     43.5861,     43.5861,     43.5860,     43.5860,     43.5861,     43.5861,     43.5861,     43.5861,     43.5861,     43.5861,     43.5861,     43.5861,     43.5861,     43.5861,     43.5861,     43.5861,     43.5860,     43.5860,     43.5861,     43.5861,     43.5862,     43.5862,     43.5861,     43.5861,     43.5860,     43.5860,     43.5860,     43.5860,     43.5859,     43.5859,     43.5860,     43.5860,     43.5860,     43.5860,     43.5860,     43.5860,     43.5860,     43.5860
     105,          1.733333,     48.6173,     46.5870,     42.0407,     40.5492,     43.3490,     42.7490,     43.5862,     43.5866,     43.5866,     43.5867,     43.5867,     43.5867,     43.5867,     43.5867,     43.5867,     43.5867,     43.5867,     43.5867,     43.5867,     43.5867,     43.5867,     43.5866,     43.5866,     43.5865,     43.5865,     43.5865,     43.5865,     43.5865,     43.5865,     43.5866,     43.5866,     43.5866,     43.5866,     43.5866,     43.5866,     43.5866,     43.5866,     43.5865,     43.5865,     43.5866,     43.5866,     43.5867,     43.5867,     43.5867,     43.5867
     106,          1.750000,     48.5122,     46.5621,     41.9921,     40.5390,     43.3490,     42.7490,     43.5867,     43.5872,     43.5872,     43.5872,     43.5872,     43.5872,     43.5872,     43.5872,     43.5872,     43.5872,     43.5872,     43.5872,     43.5872,     43.5872,     43.5872,     43.5872,     43.5872,     43.5873,     43.5873,     43.5873,     43.5873,     43.5873,     43.5873,     43.5872,     43.5872,     43.5872,     43.5872,     43.5872,     43.5872,     43.5872,     43.5872,     43.5873,     43.5873,     43.5873,     43.5873,     43.5872,     43.5872,     43.5872,     43.5872
     107,          1.766667,     48.4007,     46.5341,     41.9419,     40.5279,     43.3490,     42.7490,     43.5872,     43.5878,     43.5878,     43.5878,     43.5878,     43.5877,     43.5877,     43.5877,     43.5877,     43.5877,     43.5877,     43.5877,     43.5877,     43.5877,     43.5877,     43.5877,     43.5877,     43.5876,     43.5876,     43.5876,     43.5876,     43.5877,     43.5877,     43.5878,     43.5878,     43.5877,     43.5877,     43.5878,     43.5878,     43.5877,     43.5877,     43.5877,     43.5877,     43.5876,     43.5876,     43.5877,     43.5877,     43.5877,     43.5877
     108,          1.783333,     48.2869,     46.5030,     41.8901,     40.5162,     43.3490,     42.7490,     43.5877,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5883,     43.5883,     43.5883,     43.5883,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5881,     43.5881,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882,     43.5882
     109,          1.800000,     48.1715,     46.4709,     41.8362,     40.5042,     43.3490,     42.7490,     43.5882,     43.5887,     43.5887,     43.5887,     43.5887,     43.5887,     43.5887,     43.5887,     43.5887,     43.5887,     43.5887,     43.5887,     43.5887,     43.5887,     43.5887,     43.5887,     43.5887,     43.5888,     43.5888,     43.5888,     43.5888,     43.5889,     43.5889,     43.5887,     43.5887,     43.5887,     43.5887,     43.5887,     43.5887,     43.5888,     43.5888,     43.5888,     43.5888,     43.5888,     43.5888,     43.5887,     43.5887,     43.5887,     43.5887
     110,          1.816667,     48.0531,     46.4364,     41.7796,     40.4914,     43.3490,     42.7490,     43.5887,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5893,     43.5893,     43.5893,     43.5893,     43.5893,     43.5893,     43.5892,     43.5892,     43.5892,     43.5893,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892,     43.5892
     111,          1.833333,     47.9329,     46.3989,     41.7196,     40.4775,     43.3490,     42.7490,     43.5892,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897,     43.5896,     43.5896,     43.5895,     43.5894,     43.5895,     43.5894,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897,     43.5896,     43.5896,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897,     43.5897
     112,          1.850000,     47.8117,     46.3583,     41.6554,     40.4623,     43.3490,     42.7490,     43.5897,     43.5902,     43.5902,     43.5902,     43.5902,     43.5902,     43.5902,     43.5902,     43.5902,     43.5902,     43.5902,     43.5902,     43.5902,     43.5902,     43.5902,     43.5902,     43.5902,     43.5900,     43.5900,     43.5901,     43.5901,     43.5902,     43.5902,     43.5902,     43.5902,     43.5902,     43.5902,     43.5901,     43.5901,     43.5900,     43.5900,     43.5901,     43.5901,     43.5901,     43.5901,     43.5902,     43.5902,     43.5902,     43.5902
     113,          1.866667,     47.6916,     46.3148,     41.5869,     40.4456,     43.3490,     42.7490,     43.5901,     43.5906,     43.5906,     43.5906,     43.5906,     43.5906,     43.5906,     43.5906,     43.5906,     43.5906,     43.5906,     43.5906,     43.5906,     43.5906,     43.5906,     43.5906,     43.5906,     43.5907,     43.5907,     43.5907,     43.5907,     43.5907,     43.5908,     43.5906,     43.5906,     43.5906,     43.5906,     43.5906,     43.5906,     43.5907,     43.5907,     43.5907,     43.5907,     43.5907,     43.5907,     43.5906,     43.5906,     43.5906,     43.5906
     114,          1.883333,     47.5810,     46.2631,     41.5138,     40.4272,     43.3490,     42.7490,     43.5905,     43.5911,     43.5911,     43.5911,     43.5911,     43.5910,     43.5910,     43.5910,     43.5910,     43.5910,     43.5910,     43.5910,     43.5910,     43.5910,     43.5910,     43.5910,     43.5910,     43.5912,     43.5912,     43.5912,     43.5912,     43.5912,     43.5912,     43.5911,     43.5911,     43.5911,     43.5911,     43.5911,     43.5911,     43.5912,     43.5912,     43.5912,     43.5912,     43.5911,     43.5911,     43.5911,     43.5911,     43.5911,     43.5911
     115,          1.900000,     47.4901,     46.2067,     41.4358,     40.4067,     43.3490,     42.7490,     43.5911,     43.5916,     43.5916,     43.5916,     43.5916,     43.5916,     43.5916,     43.5916,     43.5916,     43.5916,     43.5916,     43.5916,     43.5916,     43.5916,     43.5916,     43.5916,     43.5916,     43.5915,     43.5915,     43.5915,     43.5915,     43.5915,     43.5915,     43.5916,     43.5916,     43.5916,     43.5916,     43.5916,     43.5916,     43.5915,     43.5915,     43.5915,     43.5915,     43.5915,     43.5915,     43.5915,     43.5915,     43.5915,     43.5916
     116,          1.916667,     47.4118,     46.1524,     41.3520,     40.3839,     43.3490,     42.7490,     43.5915,     43.5920,     43.5920,     43.5920,     43.5920,     43.5920,     43.5920,     43.5920,     43.5920,     43.5920,     43.5920,     43.5920,     43.5920,     43.5920,     43.5920,     43.5920,     43.5920,     43.5919,     43.5919,     43.5919,     43.5919,     43.5919,     43.5919,     43.5920,     43.5920,     43.5920,     43.5920,     43.5920,     43.5920,     43.5919,     43.5919,     43.5919,     43.5919,     43.5920,     43.5920,     43.5920,     43.5920,     43.5920,     43.5920
     117,          1.933333,     47.3453,     46.1021,     41.2616,     40.3581,     43.3490,     42.7490,     43.5919,     43.5924,     43.5924,     43.5924,     43.5924,     43.5924,     43.5924,     43.5924,     43.5924,     43.5924,     43.5924,     43.5924,     43.5924,     43.5924,     43.5924,     43.5924,     43.5924,     43.5923,     43.5923,     43.5923,     43.5923,     43.5923,     43.5923,     43.5924,     43.5924,     43.5923,     43.5923,     43.5924,     43.5924,     43.5923,     43.5924,     43.5923,     43.5923,     43.5923,     43.5923,     43.5924,     43.5924,     43.5924,     43.5924
     118,          1.950000,     47.2890,     46.0570,     41.1637,     40.3286,     43.3490,     42.7490,     43.5923,     43.5928,     43.5928,     43.5927,     43.5927,     43.5927,     43.5927,     43.5928,     43.5928,     43.5928,     43.5928,     43.5927,     43.5927,     43.5928,     43.5928,     43.5928,     43.5928,     43.5929,     43.5929,     43.5928,     43.5928,     43.5928,     43.5928,     43.5928,     43.5928,     43.5927,     43.5927,     43.5928,     43.5928,     43.5928,     43.5928,     43.5929,     43.5929,     43.5928,     43.5928,     43.5927,     43.5927,     43.5927,     43.5927
     119,          1.966667,     47.2427,     46.0201,     41.0570,     40.2946,     43.3490,     42.7490,     43.5926,     43.5932,     43.5932,     43.5931,     43.5931,     43.5931,     43.5931,     43.5931,     43.5931,     43.5931,     43.5931,     43.5931,     43.5931,     43.5931,     43.5931,     43.5931,     43.5931,     43.5932,     43.5932,     43.5932,     43.5932,     43.5933,     43.5933,     43.5932,     43.5932,     43.5932,     43.5932,     43.5932,     43.5932,     43.5932,     43.5932,     43.5932,     43.5932,     43.5932,     43.5932,     43.5931,     43.5931,     43.5931,     43.5931
     120,          1.983333,     47.2039,     45.9888,     40.9411,     40.2549,     43.3490,     42.7490,     43.5931,     43.5935,     43.5935,     43.5936,     43.5936,     43.5936,     43.5936,     43.5936,     43.5936,     43.5936,     43.5936,     43.5936,     43.5936,     43.5936,     43.5936,     43.5935,     43.5935,     43.5935,     43.5935,     43.5935,     43.5935,     43.5935,     43.5935,     43.5935,     43.5935,     43.5935,     43.5935,     43.5935,     43.5935,     43.5934,     43.5934,     43.5934,     43.5934,     43.5935,     43.5935,     43.5935,     43.5935,     43.5935,     43.5935
     121,          2.000000,     47.1710,     45.9622,     40.8222,     40.2103,     43.3490,     42.7490,     43.5934,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5938,     43.5938,     43.5938,     43.5937,     43.5937,     43.5937,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939,     43.5939
     122,          2.016667,     47.1431,     45.9398,     40.7029,     40.1609,     43.3490,     42.7490,     43.5937,     43.5943,     43.5943,     43.5942,     43.5942,     43.5942,     43.5942,     43.5942,     43.5942,     43.5942,     43.5942,     43.5942,     43.5942,     43.5942,     43.5942,     43.5942,     43.5942,     43.5940,     43.5940,     43.5941,     43.5941,     43.5942,     43.5942,     43.5942,     43.5942,     43.5942,     43.5942,     43.5942,     43.5942,     43.5941,     43.5941,     43.5941,     43.5941,     43.5941,     43.5941,     43.5942,     43.5942,     43.5942,     43.5942
     123,          2.033334,     47.1162,     45.9195,     40.5843,     40.1064,     43.3490,     42.7490,     43.5940,     43.5945,     43.5945,     43.5944,     43.5944,     43.5945,     43.5945,     43.5945,     43.5945,     43.5945,     43.5945,     43.5945,     43.5945,     43.5945,     43.5945,     43.5945,     43.5945,     43.5946,     43.5946,     43.5945,     43.5945,     43.5945,     43.5945,     43.5945,     43.5945,     43.5944,     43.5944,     43.5945,     43.5945,     43.5946,     43.5946,     43.5946,     43.5946,     43.5945,     43.5945,     43.5945,     43.5945,     43.5945,     43.5945
     124,          2.050000,     47.0900,     45.9003,     40.4690,     40.0475,     43.3490,     42.7490,     43.5942,     43.5948,     43.5948,     43.5948,     43.5948,     43.5948,     43.5948,     43.5947,     43.5947,     43.5947,     43.5947,     43.5947,     43.5947,     43.5947,     43.5947,     43.5947,     43.5947,     43.5949,     43.5949,     43.5949,     43.5949,     43.5949,     43.5949,     43.5948,     43.5948,     43.5948,     43.5948,     43.5948,     43.5948,     43.5948,     43.5948,     43.5949,     43.5949,     43.5948,     43.5948,     43.5948,     43.5948,     43.5948,     43.5948
     125,          2.066667,     47.0634,     45.8815,     40.3572,     39.9855,     43.3490,     42.7490,     43.5946,     43.5951,     43.5951,     43.5951,     43.5951,     43.5951,     43.5951,     43.5951,     43.5951,     43.5951,     43.5951,     43.5951,     43.5951,     43.5951,     43.5951,     43.5951,     43.5951,     43.5950,     43.5950,     43.5950,     43.5950,     43.5950,     43.5950,     43.5951,     43.5951,     43.5951,     43.5951,     43.5951,     43.5951,     43.5950,     43.5950,     43.5950,     43.5950,     43.5950,     43.5950,     43.5951,     43.5951,     43.5951,     43.5951
     126,          2.083333,     47.0360,     45.8622,     40.2498,     39.9221,     43.3490,     42.7490,     43.5949,     43.5954,     43.5954,     43.5954,     43.5954,     43.5954,     43.5954,     43.5954,     43.5954,     43.5954,     43.5954,     43.5954,     43.5954,     43.5954,     43.5954,     43.5954,     43.5954,     43.5953,     43.5953,     43.5952,     43.5951,     43.5951,     43.5951,     43.5954,     43.5954,     43.5954,     43.5954,     43.5954,     43.5954,     43.5953,     43.5953,     43.5953,     43.5953,     43.5954,     43.5954,     43.5954,     43.5954,     43.5954,     43.5954
     127,          2.100000,     47.0083,     45.8426,     40.1476,     39.8582,     43.3490,     42.7490,     43.5952,     43.5957,     43.5957,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956,     43.5957,     43.5957,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956,     43.5957,     43.5957,     43.5958,     43.5958,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956,     43.5956
     128,          2.116667,     46.9797,     45.8223,     40.0523,     39.7957,     43.3490,     42.7490,     43.5953,     43.5958,     43.5959,     43.5959,     43.5959,     43.5959,     43.5959,     43.5958,     43.5959,     43.5958,     43.5958,     43.5958,     43.5958,     43.5959,     43.5959,     43.5959,     43.5959,     43.5959,     43.5959,     43.5959,     43.5959,     43.5959,     43.5959,     43.5959,     43.5958,     43.5959,     43.5959,     43.5959,     43.5959,     43.5960,     43.5960,     43.5960,     43.5960,     43.5959,     43.5959,     43.5959,     43.5959,     43.5959,     43.5959
     129,          2.133333,     46.9490,     45.8008,     39.9645,     39.7354,     43.3490,     42.7490,     43.5957,     43.5962,     43.5962,     43.5962,     43.5962,     43.5962,     43.5962,     43.5962,     43.5962,     43.5962,     43.5962,     43.5962,     43.5962,     43.5962,     43.5962,     43.5962,     43.5962,     43.5961,     43.5961,     43.5962,     43.5962,     43.5961,     43.5962,     43.5962,     43.5962,     43.5962,     43.5962,     43.5961,     43.5961,     43.5961,     43.5961,     43.5962,     43.5961,     43.5961,     43.5961,     43.5961,     43.5961,     43.5961,     43.5961
     130,          2.150000,     46.9165,     45.7781,     39.8837,     39.6778,     43.3490,     42.7490,     43.5959,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5963,     43.5963,     43.5963,     43.5963,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5963,     43.5963,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964,     43.5964
     131,          2.166667,     46.8827,     45.7537,     39.8116,     39.6246,     43.3490,     42.7490,     43.5962,     43.5966,     43.5966,     43.5966,     43.5966,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5968,     43.5968,     43.5966,     43.5966,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5966,     43.5967
     132,          2.183333,     46.8498,     45.7269,     39.7480,     39.5761,     43.3490,     42.7490,     43.5964,     43.5968,     43.5968,     43.5969,     43.5969,     43.5969,     43.5969,     43.5969,     43.5969,     43.5969,     43.5969,     43.5969,     43.5969,     43.5969,     43.5969,     43.5969,     43.5969,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5967,     43.5968,     43.5969,     43.5969,     43.5969,     43.5969,     43.5969,     43.5968,     43.5968,     43.5968,     43.5968,     43.5968,     43.5968,     43.5969,     43.5969,     43.5969,     43.5969
     133,          2.200000,     46.8155,     45.7015,     39.6915,     39.5325,     43.3490,     42.7490,     43.5966,     43.5971,     43.5971,     43.5970,     43.5970,     43.5970,     43.5970,     43.5970,     43.5970,     43.5971,     43.5971,     43.5971,     43.5971,     43.5971,     43.5971,     43.5971,     43.5971,     43.5970,     43.5970,     43.5971,     43.5971,     43.5971,     43.5971,     43.5970,     43.5971,     43.5970,     43.5970,     43.5970,     43.5970,     43.5970,     43.5970,     43.5971,     43.5971,     43.5970,     43.5970,     43.5970,     43.5970,     43.5970,     43.5970
     134,          2.216667,     46.7872,     45.6771,     39.6398,     39.4921,     43.3490,     42.7490,     43.5966,     43.5972,     43.5972,     43.5972,     43.5972,     43.5972,     43.5972,     43.5971,     43.5972,     43.5971,     43.5972,     43.5972,     43.5972,     43.5972,     43.5972,     43.5972,     43.5972,     43.5973,     43.5973,     43.5973,     43.5973,     43.5974,     43.5974,     43.5972,     43.5972,     43.5972,     43.5972,     43.5973,     43.5973,     43.5973,     43.5973,     43.5973,     43.5973,     43.5973,     43.5973,     43.5972,     43.5972,     43.5972,     43.5972
     135,          2.233333,     46.7640,     45.6560,     39.5936,     39.4557,     43.3490,     42.7490,     43.5969,     43.5973,     43.5973,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974,     43.5974
     136,          2.250000,     46.7438,     45.6373,     39.5524,     39.4228,     43.3490,     42.7490,     43.5971,     43.5976,     43.5976,     43.5976,     43.5976,     43.5976,     43.5976,     43.5976,     43.5976,     43.5976,     43.5976,     43.5976,     43.5976,     43.5976,     43.5976,     43.5976,     43.5976,     43.5975,     43.5975,     43.5974,     43.5974,     43.5974,     43.5974,     43.5976,     43.5976,     43.5976,     43.5976,     43.5976,     43.5976,     43.5975,     43.5975,     43.5975,     43.5975,     43.5976,     43.5975,     43.5976,     43.5976,     43.5976,     43.5976
     137,          2.266667,     46.7264,     45.6204,     39.5146,     39.3924,     43.3490,     42.7490,     43.5972,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5975,     43.5975,     43.5975,     43.5975,     43.5975,     43.5975,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5976,     43.5976,     43.5976,     43.5975,     43.5975,     43.5976,     43.5976,     43.5977,     43.5977,     43.5977,     43.5977
     138,          2.283334,     46.7108,     45.6052,     39.4788,     39.3635,     43.3490,     42.7490,     43.5973,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5979,     43.5978,     43.5979,     43.5979,     43.5980,     43.5980,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5977,     43.5978,     43.5978,     43.5979,     43.5979,     43.5978,     43.5978,     43.5978,     43.5978,     43.5977,     43.5977
