iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
8700,       7092.000,0.803688,0.8,0.32132,0.999985,0.0468292,98.8788
8800,       7172.000,0.805357,0.799996,0.321243,0.999985,0.0464783,98.885
8900,       7252.000,0.807018,0.8,0.320847,0.999969,0.0461273,98.8888
9000,       7332.000,0.808694,0.8,0.320618,0.999985,0.0457764,98.8903
9100,       7412.000,0.810362,0.8,0.32048,0.999969,0.0454254,98.8896
9200,       7492.703,0.812058,0.810819,0.320404,0.999969,0.0450897,98.896
9300,       7573.784,0.813769,0.810811,0.320328,0.999985,0.0447388,98.9051
9400,       7654.865,0.815497,0.810811,0.320572,0.999985,0.0444031,98.9117
9500,       7735.947,0.817229,0.810811,0.321259,0.999985,0.0440979,98.9159
9600,       7817.027,0.818964,0.810811,0.320145,0.999985,0.0436401,98.9179
9700,       7898.108,0.820678,0.810811,0.320435,0.999985,0.0432892,98.9178
9800,       7979.189,0.822345,0.810811,0.32045,0.999985,0.0429077,98.9155
9900,       8061.370,0.823978,0.821914,0.319778,0.999969,0.0424652,98.9249
10000,       8143.562,0.825564,0.821918,0.316971,0.999985,0.041748,98.9322
10100,       8225.753,0.827089,0.821918,0.313293,0.999985,0.0409546,98.9375
10200,       8307.945,0.828542,0.821918,0.309479,0.999985,0.0401459,98.941
10300,       8390.137,0.829921,0.821926,0.305557,0.999985,0.0393219,98.9427
10400,       8472.329,0.831214,0.821918,0.301498,0.999985,0.0384827,98.9428
10500,       8554.521,0.832394,0.821918,0.297272,0.999985,0.0376129,98.9416
10600,       8636.713,0.833487,0.821918,0.292892,1,0.0367432,98.939
10700,       8720.000,0.83448,0.833333,0.289658,0.999985,0.0361633,98.9479
10800,       8803.334,0.835384,0.833333,0.285126,1,0.0352936,98.956
10900,       8886.667,0.836201,0.833333,0.280411,0.999985,0.0343933,98.963
11000,       8970.000,0.836954,0.833329,0.275497,0.999985,0.0334625,98.9691
11100,       9053.333,0.837631,0.833333,0.270508,0.999985,0.032547,98.9742
11200,       9136.667,0.838257,0.833333,0.265442,1,0.0316315,98.9785
11300,       9220.000,0.83882,0.833333,0.260208,1,0.0306854,98.9821
11400,       9303.334,0.839345,0.833333,0.25499,1,0.0297699,98.9851
11500,       9386.667,0.839819,0.833333,0.249741,1,0.0288696,98.9875
11600,       9470.001,0.840242,0.833333,0.244553,0.999985,0.0279999,98.9894
11700,       9553.334,0.84064,0.833329,0.23938,1,0.0271301,98.9908
11800,       9636.667,0.840999,0.833333,0.234299,1,0.0262909,98.9918
11900,       9720.000,0.841359,0.833333,0.229218,1,0.0254669,98.9925
12000,       9803.334,0.841718,0.833333,0.22435,1,0.0246887,98.9928
12100,       9886.667,0.842078,0.833329,0.219543,1,0.023941,98.9927
12200,       9970.000,0.84245,0.833333,0.214813,1,0.0232086,98.9922
12300,      10053.333,0.842823,0.833333,0.210114,0.999985,0.0224915,98.9914
12400,      10136.667,0.843222,0.833333,0.20546,1,0.0217896,98.9903
12500,      10220.001,0.843634,0.833333,0.200897,1,0.0211182,98.9888
12600,      10303.334,0.844046,0.833333,0.196487,1,0.0204773,98.9869
12700,      10386.667,0.844445,0.833333,0.191986,0.999985,0.0198364,98.9846
12800,      10470.000,0.844858,0.833329,0.187729,0.999985,0.0192261,98.982
12900,      10553.334,0.84527,0.833333,0.183273,0.999985,0.0185852,98.9791
13000,      10637.747,0.845683,0.84507,0.178726,0.999985,0.0179596,98.9859
13100,      10722.254,0.846083,0.84507,0.174179,0.999985,0.017334,98.9932
