iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
9400,       6705.333,0.667841,0.666667,0.331116,1,0.174881,98.8406
9500,       6772.000,0.668045,0.666667,0.328949,0.999985,0.175354,98.8501
9600,       6838.667,0.668249,0.666667,0.327469,1,0.173248,98.8592
9700,       6905.334,0.668443,0.666667,0.3255,1,0.171463,98.8678
9800,       6972.000,0.668636,0.666667,0.32431,1,0.170029,98.8759
9900,       7038.667,0.66881,0.666667,0.321579,1,0.168716,98.8837
10000,       7105.334,0.668973,0.666667,0.318985,1,0.16748,98.891
10100,       7172.000,0.669137,0.666663,0.316467,1,0.166275,98.898
10200,       7238.667,0.6693,0.666667,0.317032,1,0.164963,98.9046
10300,       7305.333,0.669504,0.666667,0.317642,0.999985,0.163849,98.9109
10400,       7372.000,0.669729,0.666667,0.318893,1,0.162582,98.9168
10500,       7438.667,0.669964,0.666667,0.320343,1,0.161331,98.9222
10600,       7505.334,0.67021,0.666667,0.32016,0.999985,0.159698,98.9273
10700,       7572.001,0.670496,0.666667,0.319977,0.999985,0.158035,98.9319
10800,       7638.667,0.670823,0.666667,0.319839,1,0.156219,98.936
10900,       7705.334,0.671161,0.666667,0.321304,0.999985,0.154373,98.9396
11000,       7772.000,0.67152,0.666663,0.321228,1,0.1521,98.9428
11100,       7838.667,0.671889,0.666667,0.321289,1,0.149567,98.9454
11200,       7905.334,0.672196,0.666667,0.322021,1,0.148087,98.9475
11300,       7972.000,0.672432,0.666667,0.323013,1,0.147812,98.9493
11400,       8038.667,0.672617,0.666667,0.324219,0.999985,0.148346,98.9508
11500,       8105.333,0.672792,0.666667,0.325272,0.999985,0.147934,98.952
11600,       8172.000,0.672956,0.666667,0.32637,1,0.147491,98.953
11700,       8238.667,0.67313,0.666667,0.327133,0.999985,0.147171,98.9538
11800,       8305.333,0.673326,0.666667,0.327866,1,0.147369,98.9544
11900,       8372.000,0.673521,0.666673,0.328552,1,0.147232,98.9547
12000,       8438.667,0.673726,0.666667,0.330048,0.999985,0.146622,98.9548
12100,       8505.334,0.673881,0.666667,0.33168,0.999985,0.145767,98.9547
12200,       8572.001,0.674035,0.666667,0.332962,1,0.144806,98.9544
12300,       8638.667,0.674169,0.666667,0.334045,1,0.1436,98.954
12400,       8706.068,0.674302,0.674157,0.421509,0.999985,0.14241,98.9618
12500,       8773.483,0.674446,0.674157,0.418961,1,0.141052,98.9695
12600,       8840.899,0.674621,0.674157,0.416946,1,0.139435,98.977
12700,       8908.315,0.674807,0.674157,0.415253,1,0.138275,98.9841
12800,       8975.730,0.675013,0.674154,0.413315,1,0.137268,98.9909
12900,       9043.146,0.675229,0.674157,0.411255,1,0.135101,98.9973
13000,       9110.562,0.675456,0.674157,0.409073,1,0.133026,99.0035
13100,       9177.978,0.675683,0.674157,0.406601,1,0.131088,99.0092
13200,       9245.393,0.67593,0.674164,0.404144,1,0.129425,99.0147
13300,       9312.810,0.676167,0.674157,0.401352,0.999985,0.127243,99.0198
13400,       9380.225,0.676394,0.674157,0.398621,1,0.126328,99.0246
13500,       9447.641,0.676601,0.674157,0.397568,1,0.123795,99.0291
13600,       9515.057,0.676787,0.674157,0.394638,1,0.121552,99.0333
13700,       9582.472,0.676962,0.674154,0.392685,1,0.119095,99.0373
13800,       9649.888,0.677138,0.674157,0.390793,1,0.117126,99.041
13900,       9717.304,0.677345,0.674157,0.388596,1,0.115906,99.0445
14000,       9784.719,0.677562,0.674157,0.386139,1,0.113327,99.0477
14100,       9852.135,0.677799,0.674154,0.383438,1,0.110809,99.0507
14200,       9919.551,0.678037,0.674157,0.380539,0.999985,0.109497,99.0534
14300,       9986.966,0.678286,0.674157,0.376816,0.999985,0.107376,99.0558
14400,      10054.382,0.678555,0.674157,0.373108,0.999985,0.10524,99.0579
14500,      10121.798,0.678855,0.674157,0.368896,1,0.103104,99.0597
14600,      10189.214,0.679156,0.674164,0.364319,1,0.100891,99.0612
14700,      10256.630,0.679467,0.674157,0.359085,1,0.0985718,99.0624
14800,      10324.046,0.679757,0.674157,0.353638,0.999985,0.0965271,99.0633
14900,      10391.461,0.680058,0.674157,0.347672,1,0.0942535,99.0639
15000,      10458.877,0.680338,0.674154,0.341248,0.999985,0.0918884,99.0642
15100,      10526.292,0.680639,0.674157,0.334808,1,0.0895081,99.0642
15200,      10593.708,0.68093,0.674157,0.328522,0.999985,0.0869598,99.0639
15300,      10661.124,0.681211,0.674157,0.322754,1,0.0843811,99.0634
15400,      10728.540,0.681471,0.674157,0.316711,1,0.081604,99.0627
15500,      10795.955,0.681731,0.674154,0.310226,0.999985,0.0791779,99.0617
