"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWh1 Loc1_P [EG05_018]","GWh1 Loc8_P [EG05_018]","GWh1 Loc10_P [EG05_018]","GWh1 Loc4_P [EG05_018]"
        2671,      -27.500000,         38.8089,         35.9714,         42.2559,         40.6098
        2672,      -27.483334,         38.8089,         35.9714,         42.2559,         40.6098
        2673,      -27.466667,         38.8089,         35.9714,         42.2559,         40.6098
        2674,      -27.450001,         38.8089,         35.9714,         42.2559,         40.6098
        2675,      -27.433334,         38.8089,         35.9714,         42.2559,         40.6099
        2676,      -27.416668,         38.8089,         35.9714,         42.2559,         40.6099
        2677,      -27.400002,         38.8089,         35.9714,         42.2559,         40.6099
        2678,      -27.383335,         38.8089,         35.9714,         42.2559,         40.6099
        2679,      -27.366665,         38.8089,         35.9714,         42.2559,         40.6099
        2680,      -27.349998,         38.8089,         35.9714,         42.2559,         40.6099
        2681,      -27.333332,         38.8089,         35.9714,         42.2559,         40.6099
        2682,      -27.316666,         38.8089,         35.9714,         42.2559,         40.6099
        2683,      -27.299999,         38.8089,         35.9714,         42.2559,         40.6099
        2684,      -27.283333,         38.8089,         35.9714,         42.2559,         40.6100
        2685,      -27.266666,         38.8089,         35.9714,         42.2559,         40.6100
        2686,      -27.250000,         38.8089,         35.9714,         42.2559,         40.6100
        2687,      -27.233334,         38.8089,         35.9714,         42.2559,         40.6100
        2688,      -27.216667,         38.8089,         35.9714,         42.2559,         40.6100
        2689,      -27.200001,         38.8089,         35.9714,         42.2559,         40.6100
        2690,      -27.183334,         38.8089,         35.9714,         42.2559,         40.6100
        2691,      -27.166668,         38.8089,         35.9714,         42.2559,         40.6100
        2692,      -27.150002,         38.8089,         35.9714,         42.2559,         40.6100
        2693,      -27.133335,         38.8089,         35.9714,         42.2559,         40.6100
        2694,      -27.116665,         38.8089,         35.9714,         42.2559,         40.6100
        2695,      -27.099998,         38.8089,         35.9714,         42.2559,         40.6100
        2696,      -27.083332,         38.8089,         35.9714,         42.2559,         40.6100
        2697,      -27.066666,         38.8089,         35.9714,         42.2559,         40.6100
        2698,      -27.049999,         38.8089,         35.9714,         42.2559,         40.6100
        2699,      -27.033333,         38.8089,         35.9714,         42.2559,         40.6100
        2700,      -27.016666,         38.8089,         35.9714,         42.2559,         40.6101
        2701,      -27.000000,         38.8089,         35.9714,         42.2559,         40.6101
        2702,      -26.983334,         38.8089,         35.9714,         42.2559,         40.6101
        2703,      -26.966667,         38.8089,         35.9714,         42.2559,         40.6101
        2704,      -26.950001,         38.8089,         35.9714,         42.2559,         40.6101
        2705,      -26.933334,         38.8089,         35.9714,         42.2559,         40.6101
        2706,      -26.916668,         38.8089,         35.9714,         42.2559,         40.6101
        2707,      -26.900002,         38.8089,         35.9714,         42.2559,         40.6101
        2708,      -26.883335,         38.8089,         35.9714,         42.2559,         40.6101
        2709,      -26.866665,         38.8089,         35.9714,         42.2559,         40.6101
        2710,      -26.849998,         38.8089,         35.9714,         42.2559,         40.6101
        2711,      -26.833332,         38.8089,         35.9714,         42.2559,         40.6101
        2712,      -26.816666,         38.8089,         35.9714,         42.2559,         40.6101
        2713,      -26.799999,         38.8089,         35.9714,         42.2559,         40.6101
        2714,      -26.783333,         38.8089,         35.9714,         42.2559,         40.6101
        2715,      -26.766666,         38.8089,         35.9714,         42.2559,         40.6101
        2716,      -26.750000,         38.8089,         35.9714,         42.2559,         40.6101
        2717,      -26.733334,         38.8089,         35.9714,         42.2559,         40.6101
        2718,      -26.716667,         38.8089,         35.9714,         42.2559,         40.6101
        2719,      -26.700001,         38.8089,         35.9714,         42.2559,         40.6101
        2720,      -26.683334,         38.8089,         35.9714,         42.2559,         40.6101
        2721,      -26.666668,         38.8089,         35.9714,         42.2559,         40.6101
        2722,      -26.650002,         38.8089,         35.9714,         42.2559,         40.6101
        2723,      -26.633335,         38.8089,         35.9714,         42.2559,         40.6101
        2724,      -26.616665,         38.8089,         35.9714,         42.2559,         40.6101
        2725,      -26.599998,         38.8089,         35.9714,         42.2559,         40.6101
        2726,      -26.583332,         38.8089,         35.9714,         42.2559,         40.6101
        2727,      -26.566666,         38.8089,         35.9714,         42.2559,         40.6101
        2728,      -26.549999,         38.8089,         35.9714,         42.2559,         40.6101
        2729,      -26.533333,         38.8089,         35.9714,         42.2559,         40.6101
        2730,      -26.516666,         38.8089,         35.9714,         42.2559,         40.6101
        2731,      -26.500000,         38.8089,         35.9714,         42.2559,         40.6101
        2732,      -26.483334,         38.8089,         35.9714,         42.2559,         40.6101
        2733,      -26.466667,         38.8089,         35.9714,         42.2559,         40.6101
        2734,      -26.450001,         38.8089,         35.9714,         42.2559,         40.6101
        2735,      -26.433334,         38.8089,         35.9714,         42.2559,         40.6101
        2736,      -26.416668,         38.8089,         35.9714,         42.2559,         40.6101
        2737,      -26.400002,         38.8089,         35.9714,         42.2559,         40.6101
        2738,      -26.383335,         38.8089,         35.9714,         42.2559,         40.6101
        2739,      -26.366665,         38.8089,         35.9714,         42.2559,         40.6101
        2740,      -26.349998,         38.8089,         35.9714,         42.2559,         40.6101
        2741,      -26.333332,         38.8089,         35.9714,         42.2559,         40.6101
        2742,      -26.316666,         38.8089,         35.9714,         42.2559,         40.6101
        2743,      -26.299999,         38.8089,         35.9714,         42.2559,         40.6101
        2744,      -26.283333,         38.8089,         35.9714,         42.2559,         40.6101
        2745,      -26.266666,         38.8089,         35.9714,         42.2559,         40.6101
        2746,      -26.250000,         38.8089,         35.9714,         42.2559,         40.6101
        2747,      -26.233334,         38.8089,         35.9714,         42.2559,         40.6101
        2748,      -26.216667,         38.8089,         35.9714,         42.2559,         40.6101
        2749,      -26.200001,         38.8089,         35.9714,         42.2559,         40.6101
        2750,      -26.183334,         38.8089,         35.9714,         42.2559,         40.6101
        2751,      -26.166668,         38.8089,         35.9714,         42.2559,         40.6101
        2752,      -26.150002,         38.8089,         35.9714,         42.2559,         40.6101
        2753,      -26.133335,         38.8089,         35.9714,         42.2559,         40.6101
        2754,      -26.116665,         38.8089,         35.9714,         42.2559,         40.6101
        2755,      -26.099998,         38.8089,         35.9714,         42.2559,         40.6101
        2756,      -26.083332,         38.8089,         35.9714,         42.2559,         40.6101
        2757,      -26.066666,         38.8089,         35.9714,         42.2559,         40.6101
        2758,      -26.049999,         38.8089,         35.9714,         42.2559,         40.6101
        2759,      -26.033333,         38.8089,         35.9714,         42.2559,         40.6101
        2760,      -26.016666,         38.8089,         35.9714,         42.2559,         40.6101
        2761,      -26.000000,         38.8089,         35.9714,         42.2559,         40.6101
        2762,      -25.983334,         38.8089,         35.9714,         42.2559,         40.6101
        2763,      -25.966667,         38.8089,         35.9714,         42.2559,         40.6101
        2764,      -25.950001,         38.8089,         35.9714,         42.2559,         40.6101
        2765,      -25.933334,         38.8089,         35.9714,         42.2559,         40.6101
        2766,      -25.916668,         38.8089,         35.9714,         42.2559,         40.6101
        2767,      -25.900002,         38.8089,         35.9714,         42.2559,         40.6101
        2768,      -25.883335,         38.8089,         35.9714,         42.2559,         40.6101
        2769,      -25.866665,         38.8089,         35.9714,         42.2559,         40.6101
        2770,      -25.849998,         38.8089,         35.9714,         42.2559,         40.6101
        2771,      -25.833332,         38.8089,         35.9714,         42.2559,         40.6101
        2772,      -25.816666,         38.8089,         35.9714,         42.2559,         40.6101
        2773,      -25.799999,         38.8089,         35.9714,         42.2559,         40.6101
        2774,      -25.783333,         38.8089,         35.9714,         42.2559,         40.6101
        2775,      -25.766666,         38.8089,         35.9714,         42.2559,         40.6101
        2776,      -25.750000,         38.8089,         35.9714,         42.2559,         40.6101
        2777,      -25.733334,         38.8089,         35.9714,         42.2559,         40.6101
        2778,      -25.716667,         38.8089,         35.9714,         42.2559,         40.6101
        2779,      -25.700001,         38.8089,         35.9714,         42.2559,         40.6100
        2780,      -25.683334,         38.8089,         35.9714,         42.2559,         40.6100
        2781,      -25.666668,         38.8089,         35.9714,         42.2559,         40.6100
        2782,      -25.650002,         38.8089,         35.9714,         42.2559,         40.6100
        2783,      -25.633335,         38.8089,         35.9714,         42.2559,         40.6100
        2784,      -25.616665,         38.8089,         35.9714,         42.2559,         40.6100
        2785,      -25.599998,         38.8089,         35.9714,         42.2559,         40.6100
        2786,      -25.583332,         38.8089,         35.9714,         42.2559,         40.6100
        2787,      -25.566666,         38.8089,         35.9714,         42.2559,         40.6100
        2788,      -25.549999,         38.8089,         35.9714,         42.2559,         40.6100
        2789,      -25.533333,         38.8089,         35.9714,         42.2559,         40.6100
        2790,      -25.516666,         38.8089,         35.9714,         42.2559,         40.6100
        2791,      -25.500000,         38.8089,         35.9714,         42.2559,         40.6100
        2792,      -25.483334,         38.8089,         35.9714,         42.2559,         40.6100
        2793,      -25.466667,         38.8089,         35.9714,         42.2559,         40.6100
        2794,      -25.450001,         38.8089,         35.9714,         42.2559,         40.6100
        2795,      -25.433334,         38.8089,         35.9714,         42.2559,         40.6100
        2796,      -25.416668,         38.8089,         35.9714,         42.2559,         40.6100
        2797,      -25.400002,         38.8089,         35.9714,         42.2559,         40.6100
        2798,      -25.383335,         38.8089,         35.9714,         42.2559,         40.6100
        2799,      -25.366665,         38.8089,         35.9714,         42.2559,         40.6100
        2800,      -25.349998,         38.8089,         35.9714,         42.2559,         40.6100
        2801,      -25.333332,         38.8089,         35.9714,         42.2559,         40.6100
        2802,      -25.316666,         38.8089,         35.9714,         42.2559,         40.6100
        2803,      -25.299999,         38.8089,         35.9714,         42.2559,         40.6100
        2804,      -25.283333,         38.8089,         35.9714,         42.2559,         40.6100
        2805,      -25.266666,         38.8089,         35.9714,         42.2559,         40.6100
        2806,      -25.250000,         38.8089,         35.9714,         42.2559,         40.6100
        2807,      -25.233334,         38.8089,         35.9714,         42.2559,         40.6100
        2808,      -25.216667,         38.8089,         35.9714,         42.2559,         40.6100
        2809,      -25.200001,         38.8089,         35.9714,         42.2559,         40.6100
        2810,      -25.183334,         38.8089,         35.9714,         42.2559,         40.6100
        2811,      -25.166668,         38.8089,         35.9714,         42.2559,         40.6100
        2812,      -25.150002,         38.8089,         35.9714,         42.2559,         40.6100
        2813,      -25.133335,         38.8089,         35.9714,         42.2559,         40.6099
        2814,      -25.116665,         38.8089,         35.9714,         42.2559,         40.6099
        2815,      -25.099998,         38.8089,         35.9714,         42.2559,         40.6099
        2816,      -25.083332,         38.8089,         35.9714,         42.2559,         40.6099
        2817,      -25.066666,         38.8089,         35.9714,         42.2559,         40.6099
        2818,      -25.049999,         38.8089,         35.9714,         42.2559,         40.6099
        2819,      -25.033333,         38.8089,         35.9714,         42.2559,         40.6099
        2820,      -25.016666,         38.8089,         35.9714,         42.2559,         40.6099
        2821,      -25.000000,         38.8089,         35.9714,         42.2559,         40.6099
        2822,      -24.983334,         38.8089,         35.9714,         42.2559,         40.6099
        2823,      -24.966667,         38.8089,         35.9714,         42.2559,         40.6099
        2824,      -24.950001,         38.8089,         35.9714,         42.2559,         40.6099
        2825,      -24.933334,         38.8089,         35.9714,         42.2559,         40.6099
        2826,      -24.916668,         38.8089,         35.9714,         42.2559,         40.6099
        2827,      -24.900002,         38.8089,         35.9714,         42.2559,         40.6099
        2828,      -24.883335,         38.8089,         35.9714,         42.2559,         40.6099
        2829,      -24.866665,         38.8089,         35.9714,         42.2559,         40.6099
        2830,      -24.849998,         38.8089,         35.9714,         42.2559,         40.6099
        2831,      -24.833332,         38.8089,         35.9714,         42.2559,         40.6099
        2832,      -24.816666,         38.8089,         35.9714,         42.2559,         40.6099
        2833,      -24.799999,         38.8089,         35.9714,         42.2559,         40.6099
        2834,      -24.783333,         38.8089,         35.9714,         42.2559,         40.6099
        2835,      -24.766666,         38.8089,         35.9714,         42.2559,         40.6099
        2836,      -24.750000,         38.8089,         35.9714,         42.2559,         40.6099
        2837,      -24.733334,         38.8089,         35.9714,         42.2559,         40.6099
        2838,      -24.716667,         38.8089,         35.9714,         42.2559,         40.6099
        2839,      -24.700001,         38.8089,         35.9714,         42.2559,         40.6099
        2840,      -24.683334,         38.8089,         35.9714,         42.2559,         40.6099
        2841,      -24.666668,         38.8089,         35.9714,         42.2559,         40.6099
        2842,      -24.650002,         38.8089,         35.9714,         42.2559,         40.6099
        2843,      -24.633335,         38.8089,         35.9714,         42.2559,         40.6099
        2844,      -24.616665,         38.8089,         35.9714,         42.2559,         40.6100
        2845,      -24.599998,         38.8089,         35.9714,         42.2559,         40.6100
        2846,      -24.583332,         38.8089,         35.9714,         42.2559,         40.6100
        2847,      -24.566666,         38.8089,         35.9714,         42.2559,         40.6100
        2848,      -24.549999,         38.8089,         35.9714,         42.2559,         40.6100
        2849,      -24.533333,         38.8089,         35.9714,         42.2559,         40.6100
        2850,      -24.516666,         38.8089,         35.9714,         42.2559,         40.6100
        2851,      -24.500000,         38.8089,         35.9714,         42.2559,         40.6100
        2852,      -24.483334,         38.8089,         35.9714,         42.2559,         40.6100
        2853,      -24.466667,         38.8089,         35.9714,         42.2559,         40.6100
        2854,      -24.450001,         38.8089,         35.9714,         42.2559,         40.6100
        2855,      -24.433334,         38.8089,         35.9714,         42.2559,         40.6100
        2856,      -24.416668,         38.8089,         35.9714,         42.2559,         40.6100
        2857,      -24.400002,         38.8089,         35.9714,         42.2559,         40.6100
        2858,      -24.383335,         38.8089,         35.9714,         42.2559,         40.6100
        2859,      -24.366665,         38.8089,         35.9714,         42.2559,         40.6100
        2860,      -24.349998,         38.8089,         35.9714,         42.2559,         40.6100
        2861,      -24.333332,         38.8089,         35.9714,         42.2559,         40.6100
        2862,      -24.316666,         38.8089,         35.9714,         42.2559,         40.6100
        2863,      -24.299999,         38.8089,         35.9714,         42.2559,         40.6100
        2864,      -24.283333,         38.8089,         35.9714,         42.2559,         40.6100
        2865,      -24.266666,         38.8089,         35.9714,         42.2559,         40.6100
        2866,      -24.250000,         38.8089,         35.9714,         42.2559,         40.6100
        2867,      -24.233334,         38.8089,         35.9714,         42.2559,         40.6100
        2868,      -24.216667,         38.8089,         35.9714,         42.2559,         40.6100
        2869,      -24.200001,         38.8089,         35.9714,         42.2559,         40.6100
        2870,      -24.183334,         38.8089,         35.9714,         42.2559,         40.6100
        2871,      -24.166668,         38.8089,         35.9714,         42.2559,         40.6100
        2872,      -24.150002,         38.8089,         35.9714,         42.2559,         40.6100
        2873,      -24.133335,         38.8089,         35.9714,         42.2559,         40.6100
        2874,      -24.116665,         38.8089,         35.9714,         42.2559,         40.6100
        2875,      -24.099998,         38.8089,         35.9714,         42.2559,         40.6100
        2876,      -24.083332,         38.8089,         35.9714,         42.2559,         40.6100
        2877,      -24.066666,         38.8089,         35.9714,         42.2559,         40.6100
        2878,      -24.049999,         38.8089,         35.9714,         42.2559,         40.6100
        2879,      -24.033333,         38.8089,         35.9714,         42.2559,         40.6100
        2880,      -24.016666,         38.8089,         35.9714,         42.2559,         40.6100
        2881,      -24.000000,         38.8089,         35.9714,         42.2559,         40.6100
        2882,      -23.983334,         38.8089,         35.9714,         42.2559,         40.6100
        2883,      -23.966667,         38.8089,         35.9714,         42.2559,         40.6100
        2884,      -23.950001,         38.8089,         35.9714,         42.2559,         40.6100
        2885,      -23.933334,         38.8089,         35.9714,         42.2559,         40.6100
        2886,      -23.916668,         38.8089,         35.9714,         42.2559,         40.6101
        2887,      -23.900002,         38.8089,         35.9714,         42.2559,         40.6101
        2888,      -23.883335,         38.8089,         35.9714,         42.2559,         40.6101
        2889,      -23.866665,         38.8089,         35.9714,         42.2559,         40.6101
        2890,      -23.849998,         38.8089,         35.9714,         42.2559,         40.6101
        2891,      -23.833332,         38.8089,         35.9714,         42.2559,         40.6101
        2892,      -23.816666,         38.8089,         35.9714,         42.2559,         40.6101
        2893,      -23.799999,         38.8089,         35.9714,         42.2559,         40.6101
        2894,      -23.783333,         38.8089,         35.9714,         42.2559,         40.6101
        2895,      -23.766666,         38.8089,         35.9714,         42.2559,         40.6101
        2896,      -23.750000,         38.8089,         35.9714,         42.2559,         40.6101
        2897,      -23.733334,         38.8089,         35.9714,         42.2559,         40.6101
        2898,      -23.716667,         38.8089,         35.9714,         42.2559,         40.6101
        2899,      -23.700001,         38.8089,         35.9714,         42.2559,         40.6101
        2900,      -23.683334,         38.8089,         35.9714,         42.2559,         40.6101
        2901,      -23.666668,         38.8089,         35.9714,         42.2559,         40.6101
        2902,      -23.650002,         38.8089,         35.9714,         42.2559,         40.6101
        2903,      -23.633335,         38.8089,         35.9714,         42.2559,         40.6101
        2904,      -23.616665,         38.8089,         35.9714,         42.2559,         40.6101
        2905,      -23.599998,         38.8089,         35.9714,         42.2559,         40.6101
        2906,      -23.583332,         38.8089,         35.9714,         42.2559,         40.6101
        2907,      -23.566666,         38.8089,         35.9714,         42.2559,         40.6101
        2908,      -23.549999,         38.8089,         35.9714,         42.2559,         40.6101
        2909,      -23.533333,         38.8089,         35.9714,         42.2559,         40.6101
        2910,      -23.516666,         38.8089,         35.9714,         42.2559,         40.6101
        2911,      -23.500000,         38.8089,         35.9714,         42.2559,         40.6101
        2912,      -23.483334,         38.8089,         35.9714,         42.2559,         40.6101
        2913,      -23.466667,         38.8089,         35.9714,         42.2559,         40.6101
        2914,      -23.450001,         38.8089,         35.9714,         42.2559,         40.6101
        2915,      -23.433334,         38.8089,         35.9714,         42.2559,         40.6101
        2916,      -23.416668,         38.8089,         35.9714,         42.2559,         40.6101
        2917,      -23.400002,         38.8089,         35.9714,         42.2559,         40.6101
        2918,      -23.383335,         38.8089,         35.9714,         42.2559,         40.6101
        2919,      -23.366665,         38.8089,         35.9714,         42.2559,         40.6101
        2920,      -23.349998,         38.8089,         35.9714,         42.2559,         40.6101
        2921,      -23.333332,         38.8089,         35.9714,         42.2559,         40.6101
        2922,      -23.316666,         38.8089,         35.9714,         42.2559,         40.6101
        2923,      -23.299999,         38.8089,         35.9714,         42.2559,         40.6101
        2924,      -23.283333,         38.8089,         35.9714,         42.2559,         40.6101
        2925,      -23.266666,         38.8089,         35.9714,         42.2559,         40.6101
        2926,      -23.250000,         38.8089,         35.9714,         42.2559,         40.6101
        2927,      -23.233334,         38.8089,         35.9714,         42.2559,         40.6102
        2928,      -23.216667,         38.8089,         35.9714,         42.2559,         40.6102
        2929,      -23.200001,         38.8089,         35.9714,         42.2559,         40.6102
        2930,      -23.183334,         38.8089,         35.9714,         42.2559,         40.6102
        2931,      -23.166668,         38.8089,         35.9714,         42.2559,         40.6102
        2932,      -23.150002,         38.8089,         35.9714,         42.2559,         40.6102
        2933,      -23.133335,         38.8089,         35.9714,         42.2559,         40.6102
        2934,      -23.116665,         38.8089,         35.9714,         42.2559,         40.6102
        2935,      -23.099998,         38.8089,         35.9714,         42.2559,         40.6102
        2936,      -23.083332,         38.8089,         35.9714,         42.2559,         40.6102
        2937,      -23.066666,         38.8089,         35.9714,         42.2559,         40.6102
        2938,      -23.049999,         38.8089,         35.9714,         42.2559,         40.6102
        2939,      -23.033333,         38.8089,         35.9714,         42.2559,         40.6102
        2940,      -23.016666,         38.8089,         35.9714,         42.2559,         40.6102
        2941,      -23.000000,         38.8089,         35.9714,         42.2559,         40.6102
        2942,      -22.983334,         38.8089,         35.9714,         42.2559,         40.6102
        2943,      -22.966667,         38.8089,         35.9714,         42.2559,         40.6102
        2944,      -22.950001,         38.8089,         35.9714,         42.2559,         40.6102
        2945,      -22.933334,         38.8089,         35.9714,         42.2559,         40.6102
        2946,      -22.916668,         38.8089,         35.9714,         42.2559,         40.6102
        2947,      -22.900002,         38.8089,         35.9714,         42.2559,         40.6102
        2948,      -22.883335,         38.8089,         35.9714,         42.2559,         40.6101
        2949,      -22.866665,         38.8089,         35.9714,         42.2559,         40.6101
        2950,      -22.849998,         38.8089,         35.9714,         42.2559,         40.6101
        2951,      -22.833332,         38.8089,         35.9714,         42.2559,         40.6101
        2952,      -22.816666,         38.8089,         35.9714,         42.2559,         40.6101
        2953,      -22.799999,         38.8089,         35.9714,         42.2559,         40.6101
        2954,      -22.783333,         38.8089,         35.9714,         42.2559,         40.6101
        2955,      -22.766666,         38.8089,         35.9714,         42.2559,         40.6101
        2956,      -22.750000,         38.8089,         35.9714,         42.2559,         40.6101
        2957,      -22.733334,         38.8089,         35.9714,         42.2559,         40.6101
        2958,      -22.716667,         38.8089,         35.9714,         42.2559,         40.6101
        2959,      -22.700001,         38.8089,         35.9714,         42.2559,         40.6101
        2960,      -22.683334,         38.8089,         35.9714,         42.2559,         40.6101
        2961,      -22.666668,         38.8089,         35.9714,         42.2559,         40.6101
        2962,      -22.650002,         38.8089,         35.9714,         42.2559,         40.6101
        2963,      -22.633335,         38.8089,         35.9714,         42.2559,         40.6101
        2964,      -22.616665,         38.8089,         35.9714,         42.2559,         40.6101
        2965,      -22.599998,         38.8089,         35.9714,         42.2559,         40.6101
        2966,      -22.583332,         38.8089,         35.9714,         42.2559,         40.6101
        2967,      -22.566666,         38.8089,         35.9714,         42.2559,         40.6101
        2968,      -22.549999,         38.8089,         35.9714,         42.2559,         40.6101
        2969,      -22.533333,         38.8089,         35.9714,         42.2559,         40.6101
        2970,      -22.516666,         38.8089,         35.9714,         42.2559,         40.6101
        2971,      -22.500000,         38.8089,         35.9714,         42.2559,         40.6101
        2972,      -22.483334,         38.8089,         35.9714,         42.2559,         40.6101
        2973,      -22.466667,         38.8089,         35.9714,         42.2559,         40.6101
        2974,      -22.450001,         38.8089,         35.9714,         42.2559,         40.6101
        2975,      -22.433334,         38.8089,         35.9714,         42.2559,         40.6101
        2976,      -22.416668,         38.8089,         35.9714,         42.2559,         40.6101
        2977,      -22.400002,         38.8089,         35.9714,         42.2559,         40.6101
        2978,      -22.383335,         38.8089,         35.9714,         42.2559,         40.6101
        2979,      -22.366665,         38.8089,         35.9714,         42.2559,         40.6101
        2980,      -22.349998,         38.8089,         35.9714,         42.2559,         40.6101
        2981,      -22.333332,         38.8089,         35.9714,         42.2559,         40.6101
        2982,      -22.316666,         38.8089,         35.9714,         42.2559,         40.6101
        2983,      -22.299999,         38.8089,         35.9714,         42.2559,         40.6101
        2984,      -22.283333,         38.8089,         35.9714,         42.2559,         40.6101
        2985,      -22.266666,         38.8089,         35.9714,         42.2559,         40.6101
        2986,      -22.250000,         38.8089,         35.9714,         42.2559,         40.6101
        2987,      -22.233334,         38.8089,         35.9714,         42.2559,         40.6101
        2988,      -22.216667,         38.8089,         35.9714,         42.2559,         40.6101
        2989,      -22.200001,         38.8089,         35.9714,         42.2559,         40.6101
        2990,      -22.183334,         38.8089,         35.9714,         42.2559,         40.6101
        2991,      -22.166668,         38.8089,         35.9714,         42.2559,         40.6101
        2992,      -22.150002,         38.8089,         35.9714,         42.2559,         40.6101
        2993,      -22.133335,         38.8089,         35.9714,         42.2559,         40.6101
        2994,      -22.116665,         38.8089,         35.9714,         42.2559,         40.6101
        2995,      -22.099998,         38.8089,         35.9714,         42.2559,         40.6101
        2996,      -22.083332,         38.8089,         35.9714,         42.2559,         40.6101
        2997,      -22.066666,         38.8089,         35.9714,         42.2559,         40.6101
        2998,      -22.049999,         38.8089,         35.9714,         42.2559,         40.6101
        2999,      -22.033333,         38.8089,         35.9714,         42.2559,         40.6101
        3000,      -22.016666,         38.8089,         35.9714,         42.2559,         40.6101
        3001,      -22.000000,         38.8089,         35.9714,         42.2559,         40.6101
        3002,      -21.983334,         38.8089,         35.9714,         42.2559,         40.6101
        3003,      -21.966667,         38.8089,         35.9714,         42.2559,         40.6101
        3004,      -21.950001,         38.8089,         35.9714,         42.2559,         40.6101
        3005,      -21.933334,         38.8089,         35.9714,         42.2559,         40.6101
        3006,      -21.916668,         38.8089,         35.9714,         42.2559,         40.6101
        3007,      -21.900002,         38.8089,         35.9714,         42.2559,         40.6101
        3008,      -21.883335,         38.8089,         35.9714,         42.2559,         40.6101
        3009,      -21.866665,         38.8089,         35.9714,         42.2559,         40.6101
        3010,      -21.849998,         38.8089,         35.9714,         42.2559,         40.6101
        3011,      -21.833332,         38.8089,         35.9714,         42.2559,         40.6101
        3012,      -21.816666,         38.8089,         35.9714,         42.2559,         40.6101
        3013,      -21.799999,         38.8089,         35.9714,         42.2559,         40.6101
        3014,      -21.783333,         38.8089,         35.9714,         42.2559,         40.6101
        3015,      -21.766666,         38.8089,         35.9714,         42.2559,         40.6101
        3016,      -21.750000,         38.8089,         35.9714,         42.2559,         40.6101
        3017,      -21.733334,         38.8089,         35.9714,         42.2559,         40.6101
        3018,      -21.716667,         38.8089,         35.9714,         42.2559,         40.6101
        3019,      -21.700001,         38.8089,         35.9714,         42.2559,         40.6101
        3020,      -21.683334,         38.8089,         35.9714,         42.2559,         40.6101
        3021,      -21.666668,         38.8089,         35.9714,         42.2559,         40.6101
        3022,      -21.650002,         38.8089,         35.9714,         42.2559,         40.6101
        3023,      -21.633335,         38.8089,         35.9714,         42.2559,         40.6101
        3024,      -21.616665,         38.8089,         35.9714,         42.2559,         40.6101
        3025,      -21.599998,         38.8089,         35.9714,         42.2559,         40.6101
        3026,      -21.583332,         38.8089,         35.9714,         42.2559,         40.6101
        3027,      -21.566666,         38.8089,         35.9714,         42.2559,         40.6101
        3028,      -21.549999,         38.8089,         35.9714,         42.2559,         40.6101
        3029,      -21.533333,         38.8089,         35.9714,         42.2559,         40.6101
        3030,      -21.516666,         38.8089,         35.9714,         42.2559,         40.6101
        3031,      -21.500000,         38.8089,         35.9714,         42.2559,         40.6101
        3032,      -21.483334,         38.8089,         35.9714,         42.2559,         40.6101
        3033,      -21.466667,         38.8089,         35.9714,         42.2559,         40.6101
        3034,      -21.450001,         38.8089,         35.9714,         42.2559,         40.6100
        3035,      -21.433334,         38.8089,         35.9714,         42.2559,         40.6100
        3036,      -21.416668,         38.8089,         35.9714,         42.2559,         40.6100
        3037,      -21.400002,         38.8089,         35.9714,         42.2559,         40.6100
        3038,      -21.383335,         38.8089,         35.9714,         42.2559,         40.6100
        3039,      -21.366665,         38.8089,         35.9714,         42.2559,         40.6100
        3040,      -21.349998,         38.8089,         35.9714,         42.2559,         40.6100
        3041,      -21.333332,         38.8089,         35.9714,         42.2559,         40.6100
        3042,      -21.316666,         38.8089,         35.9714,         42.2559,         40.6100
        3043,      -21.299999,         38.8089,         35.9714,         42.2559,         40.6100
        3044,      -21.283333,         38.8089,         35.9714,         42.2559,         40.6100
        3045,      -21.266666,         38.8089,         35.9714,         42.2559,         40.6100
        3046,      -21.250000,         38.8089,         35.9714,         42.2559,         40.6100
        3047,      -21.233334,         38.8089,         35.9714,         42.2559,         40.6100
        3048,      -21.216667,         38.8089,         35.9714,         42.2559,         40.6100
        3049,      -21.200001,         38.8089,         35.9714,         42.2559,         40.6100
        3050,      -21.183334,         38.8089,         35.9714,         42.2559,         40.6100
        3051,      -21.166668,         38.8089,         35.9714,         42.2559,         40.6100
        3052,      -21.150002,         38.8089,         35.9714,         42.2559,         40.6100
        3053,      -21.133335,         38.8089,         35.9714,         42.2559,         40.6100
        3054,      -21.116665,         38.8089,         35.9714,         42.2559,         40.6100
        3055,      -21.099998,         38.8089,         35.9714,         42.2559,         40.6100
        3056,      -21.083332,         38.8089,         35.9714,         42.2559,         40.6100
        3057,      -21.066666,         38.8089,         35.9714,         42.2559,         40.6100
        3058,      -21.049999,         38.8089,         35.9714,         42.2559,         40.6100
        3059,      -21.033333,         38.8089,         35.9714,         42.2559,         40.6100
        3060,      -21.016666,         38.8089,         35.9714,         42.2559,         40.6100
        3061,      -21.000000,         38.8089,         35.9714,         42.2559,         40.6100
        3062,      -20.983334,         38.8089,         35.9714,         42.2559,         40.6100
        3063,      -20.966667,         38.8089,         35.9714,         42.2559,         40.6100
        3064,      -20.950001,         38.8089,         35.9714,         42.2559,         40.6100
        3065,      -20.933334,         38.8089,         35.9714,         42.2559,         40.6100
        3066,      -20.916668,         38.8089,         35.9714,         42.2559,         40.6100
