"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWd1 Loc1_P [EG05_018]","GWd1 Loc8_P [EG05_018]","GWd1 Loc10_P [EG05_018]","GWd1 Loc4_P [EG05_018]"
        3891,       -7.166664,          0.0000,          0.0000,  0.000    ,          0.1979
        3892,       -7.150002,          0.0000,          0.0000,  0.000    ,          0.1979
        3893,       -7.133331,          0.0000,          0.0000,  0.000    ,          0.1979
        3894,       -7.116669,          0.0000,          0.0000,  0.000    ,          0.1979
        3895,       -7.099998,          0.0000,          0.0000,  0.000    ,          0.1979
        3896,       -7.083336,          0.0000,          0.0000,  0.000    ,          0.1979
        3897,       -7.066666,          0.0000,          0.0000,  0.000    ,          0.1979
        3898,       -7.050003,          0.0000,          0.0000,  0.000    ,          0.1979
        3899,       -7.033333,          0.0000,          0.0000,  0.000    ,          0.1979
        3900,       -7.016670,          0.0000,          0.0000,  0.000    ,          0.1979
        3901,       -7.000000,          0.0000,          0.0000,  0.000    ,          0.1979
        3902,       -6.983330,          0.0000,          0.0000,  0.000    ,          0.1979
        3903,       -6.966667,          0.0000,          0.0000,  0.000    ,          0.1979
        3904,       -6.949997,          0.0000,          0.0000,  0.000    ,          0.1979
        3905,       -6.933334,          0.0000,          0.0000,  0.000    ,          0.1979
        3906,       -6.916664,          0.0000,          0.0000,  0.000    ,          0.1979
        3907,       -6.900002,          0.0000,          0.0000,  0.000    ,          0.1979
        3908,       -6.883331,          0.0000,          0.0000,  0.000    ,          0.1979
        3909,       -6.866669,          0.0000,          0.0000,  0.000    ,          0.1979
        3910,       -6.849998,          0.0000,          0.0000,  0.000    ,          0.1979
        3911,       -6.833336,          0.0000,          0.0000,  0.000    ,          0.1979
        3912,       -6.816666,          0.0000,          0.0000,  0.000    ,          0.1979
        3913,       -6.800003,          0.0000,          0.0000,  0.000    ,          0.1979
        3914,       -6.783333,          0.0000,          0.0000,  0.000    ,          0.1979
        3915,       -6.766670,          0.0000,          0.0000,  0.000    ,          0.1979
        3916,       -6.750000,          0.0000,          0.0000,  0.000    ,          0.1979
        3917,       -6.733330,          0.0000,          0.0000,  0.000    ,          0.1979
        3918,       -6.716667,          0.0000,          0.0000,  0.000    ,          0.1979
        3919,       -6.699997,          0.0000,          0.0000,  0.000    ,          0.1979
        3920,       -6.683334,          0.0000,          0.0000,  0.000    ,          0.1979
        3921,       -6.666664,          0.0000,          0.0000,  0.000    ,          0.1979
        3922,       -6.650002,          0.0000,          0.0000,  0.000    ,          0.1979
        3923,       -6.633331,          0.0000,          0.0000,  0.000    ,          0.1979
        3924,       -6.616669,          0.0000,          0.0000,  0.000    ,          0.1979
        3925,       -6.599998,          0.0000,          0.0000,  0.000    ,          0.1979
        3926,       -6.583336,          0.0000,          0.0000,  0.000    ,          0.1979
        3927,       -6.566666,          0.0000,          0.0000,  0.000    ,          0.1979
        3928,       -6.550003,          0.0000,          0.0000,  0.000    ,          0.1979
        3929,       -6.533333,          0.0000,          0.0000,  0.000    ,          0.1979
        3930,       -6.516670,          0.0000,          0.0000,  0.000    ,          0.1979
        3931,       -6.500000,          0.0000,          0.0000,  0.000    ,          0.1979
        3932,       -6.483330,          0.0000,          0.0000,  0.000    ,          0.1979
        3933,       -6.466667,          0.0000,          0.0000,  0.000    ,          0.1979
        3934,       -6.449997,          0.0000,          0.0000,  0.000    ,          0.1979
        3935,       -6.433334,          0.0000,          0.0000,  0.000    ,          0.1979
        3936,       -6.416664,          0.0000,          0.0000,  0.000    ,          0.1979
        3937,       -6.400002,          0.0000,          0.0000,  0.000    ,          0.1979
        3938,       -6.383331,          0.0000,          0.0000,  0.000    ,          0.1979
        3939,       -6.366669,          0.0000,          0.0000,  0.000    ,          0.1979
        3940,       -6.349998,          0.0000,          0.0000,  0.000    ,          0.1979
        3941,       -6.333336,          0.0000,          0.0000,  0.000    ,          0.1979
        3942,       -6.316666,          0.0000,          0.0000,  0.000    ,          0.1979
        3943,       -6.300003,          0.0000,          0.0000,  0.000    ,          0.1979
        3944,       -6.283333,          0.0000,          0.0000,  0.000    ,          0.1979
        3945,       -6.266670,          0.0000,          0.0000,  0.000    ,          0.1979
        3946,       -6.250000,          0.0000,          0.0000,  0.000    ,          0.1979
        3947,       -6.233330,          0.0000,          0.0000,  0.000    ,          0.1979
        3948,       -6.216667,          0.0000,          0.0000,  0.000    ,          0.1979
        3949,       -6.199997,          0.0000,          0.0000,  0.000    ,          0.1979
        3950,       -6.183334,          0.0000,          0.0000,  0.000    ,          0.1979
        3951,       -6.166664,          0.0000,          0.0000,  0.000    ,          0.1979
        3952,       -6.150002,          0.0000,          0.0000,  0.000    ,          0.1979
        3953,       -6.133331,          0.0000,          0.0000,  0.000    ,          0.1979
        3954,       -6.116669,          0.0000,          0.0000,  0.000    ,          0.1979
        3955,       -6.099998,          0.0000,          0.0000,  0.000    ,          0.1979
        3956,       -6.083336,          0.0000,          0.0000,  0.000    ,          0.1979
        3957,       -6.066666,          0.0000,          0.0000,  0.000    ,          0.1979
        3958,       -6.050003,          0.0000,          0.0000,  0.000    ,          0.1979
        3959,       -6.033333,          0.0000,          0.0000,  0.000    ,          0.1979
        3960,       -6.016670,          0.0000,          0.0000,  0.000    ,          0.1979
        3961,       -6.000000,          0.0000,          0.0000,  0.000    ,          0.1979
        3962,       -5.983330,          0.0000,          0.0000,  0.000    ,          0.1979
        3963,       -5.966667,          0.0000,          0.0000,  0.000    ,          0.1979
        3964,       -5.949997,          0.0000,          0.0000,  0.000    ,          0.1979
        3965,       -5.933334,          0.0000,          0.0000,  0.000    ,          0.1979
        3966,       -5.916664,          0.0000,          0.0000,  0.000    ,          0.1979
        3967,       -5.900002,          0.0000,          0.0000,  0.000    ,          0.1979
        3968,       -5.883331,          0.0000,          0.0000,  0.000    ,          0.1979
        3969,       -5.866669,          0.0000,          0.0000,  0.000    ,          0.1979
        3970,       -5.849998,          0.0000,          0.0000,  0.000    ,          0.1979
        3971,       -5.833336,          0.0000,          0.0000,  0.000    ,          0.1979
        3972,       -5.816666,          0.0000,          0.0000,  0.000    ,          0.1979
        3973,       -5.800003,          0.0000,          0.0000,  0.000    ,          0.1979
        3974,       -5.783333,          0.0000,          0.0000,  0.000    ,          0.1979
        3975,       -5.766670,          0.0000,          0.0000,  0.000    ,          0.1979
        3976,       -5.750000,          0.0000,          0.0000,  0.000    ,          0.1979
        3977,       -5.733330,          0.0000,          0.0000,  0.000    ,          0.1979
        3978,       -5.716667,          0.0000,          0.0000,  0.000    ,          0.1979
        3979,       -5.699997,          0.0000,          0.0000,  0.000    ,          0.1979
        3980,       -5.683334,          0.0000,          0.0000,  0.000    ,          0.1979
        3981,       -5.666664,          0.0000,          0.0000,  0.000    ,          0.1979
        3982,       -5.650002,          0.0000,          0.0000,  0.000    ,          0.1979
        3983,       -5.633331,          0.0000,          0.0000,  0.000    ,          0.1979
        3984,       -5.616669,          0.0000,          0.0000,  0.000    ,          0.1979
        3985,       -5.599998,          0.0000,          0.0000,  0.000    ,          0.1979
        3986,       -5.583336,          0.0000,          0.0000,  0.000    ,          0.1979
        3987,       -5.566666,          0.0000,          0.0000,  0.000    ,          0.1979
        3988,       -5.550003,          0.0000,          0.0000,  0.000    ,          0.1979
        3989,       -5.533333,          0.0000,          0.0000,  0.000    ,          0.1979
        3990,       -5.516670,          0.0000,          0.0000,  0.000    ,          0.1979
        3991,       -5.500000,          0.0000,          0.0000,  0.000    ,          0.1979
        3992,       -5.483330,          0.0000,          0.0000,  0.000    ,          0.1979
        3993,       -5.466667,          0.0000,          0.0000,  0.000    ,          0.1979
        3994,       -5.449997,          0.0000,          0.0000,  0.000    ,          0.1979
        3995,       -5.433334,          0.0000,          0.0000,  0.000    ,          0.1979
        3996,       -5.416664,          0.0000,          0.0000,  0.000    ,          0.1979
        3997,       -5.400002,          0.0000,          0.0000,  0.000    ,          0.1979
        3998,       -5.383331,          0.0000,          0.0000,  0.000    ,          0.1979
        3999,       -5.366669,          0.0000,          0.0000,  0.000    ,          0.1979
        4000,       -5.349998,          0.0000,          0.0000,  0.000    ,          0.1979
        4001,       -5.333336,          0.0000,          0.0000,  0.000    ,          0.1979
        4002,       -5.316666,          0.0000,          0.0000,  0.000    ,          0.1979
        4003,       -5.300003,          0.0000,          0.0000,  0.000    ,          0.1979
        4004,       -5.283333,          0.0000,          0.0000,  0.000    ,          0.1979
        4005,       -5.266670,          0.0000,          0.0000,  0.000    ,          0.1979
        4006,       -5.250000,          0.0000,          0.0000,  0.000    ,          0.1979
        4007,       -5.233330,          0.0000,          0.0000,  0.000    ,          0.1979
        4008,       -5.216667,          0.0000,          0.0000,  0.000    ,          0.1979
        4009,       -5.199997,          0.0000,          0.0000,  0.000    ,          0.1979
        4010,       -5.183334,          0.0000,          0.0000,  0.000    ,          0.1979
        4011,       -5.166664,          0.0000,          0.0000,  0.000    ,          0.1979
        4012,       -5.150002,          0.0000,          0.0000,  0.000    ,          0.1979
        4013,       -5.133331,          0.0000,          0.0000,  0.000    ,          0.1979
        4014,       -5.116669,          0.0000,          0.0000,  0.000    ,          0.1979
        4015,       -5.099998,          0.0000,          0.0000,  0.000    ,          0.1979
        4016,       -5.083336,          0.0000,          0.0000,  0.000    ,          0.1979
        4017,       -5.066666,          0.0000,          0.0000,  0.000    ,          0.1979
        4018,       -5.050003,          0.0000,          0.0000,  0.000    ,          0.1979
        4019,       -5.033333,          0.0000,          0.0000,  0.000    ,          0.1979
        4020,       -5.016670,          0.0000,          0.0000,  0.000    ,          0.1979
        4021,       -5.000000,          0.0000,          0.0000,  0.000    ,          0.1979
        4022,       -4.983330,          0.0000,          0.0000,  0.000    ,          0.1979
        4023,       -4.966667,          0.0000,          0.0000,  0.000    ,          0.1979
        4024,       -4.949997,          0.0000,          0.0000,  0.000    ,          0.1979
        4025,       -4.933334,          0.0000,          0.0000,  0.000    ,          0.1979
        4026,       -4.916664,          0.0000,          0.0000,  0.000    ,          0.1979
        4027,       -4.900002,          0.0000,          0.0000,  0.000    ,          0.1979
        4028,       -4.883331,          0.0000,          0.0000,  0.000    ,          0.1979
        4029,       -4.866669,          0.0000,          0.0000,  0.000    ,          0.1978
        4030,       -4.849998,          0.0000,          0.0000,  0.000    ,          0.1978
        4031,       -4.833336,          0.0000,          0.0000,  0.000    ,          0.1978
        4032,       -4.816666,          0.0000,          0.0000,  0.000    ,          0.1978
        4033,       -4.800003,          0.0000,          0.0000,  0.000    ,          0.1978
        4034,       -4.783333,          0.0000,          0.0000,  0.000    ,          0.1978
        4035,       -4.766670,          0.0000,          0.0000,  0.000    ,          0.1978
        4036,       -4.750000,          0.0000,          0.0000,  0.000    ,          0.1978
        4037,       -4.733330,          0.0000,          0.0000,  0.000    ,          0.1978
        4038,       -4.716667,          0.0000,          0.0000,  0.000    ,          0.1978
        4039,       -4.699997,          0.0000,          0.0000,  0.000    ,          0.1978
        4040,       -4.683334,          0.0000,          0.0000,  0.000    ,          0.1978
        4041,       -4.666664,          0.0000,          0.0000,  0.000    ,          0.1978
        4042,       -4.650002,          0.0000,          0.0000,  0.000    ,          0.1978
        4043,       -4.633331,          0.0000,          0.0000,  0.000    ,          0.1978
        4044,       -4.616669,          0.0000,          0.0000,  0.000    ,          0.1978
        4045,       -4.599998,          0.0000,          0.0000,  0.000    ,          0.1978
        4046,       -4.583336,          0.0000,          0.0000,  0.000    ,          0.1978
        4047,       -4.566666,          0.0000,          0.0000,  0.000    ,          0.1978
        4048,       -4.550003,          0.0000,          0.0000,  0.000    ,          0.1978
        4049,       -4.533333,          0.0000,          0.0000,  0.000    ,          0.1978
        4050,       -4.516670,          0.0000,          0.0000,  0.000    ,          0.1978
        4051,       -4.500000,          0.0000,          0.0000,  0.000    ,          0.1978
        4052,       -4.483330,          0.0000,          0.0000,  0.000    ,          0.1978
        4053,       -4.466667,          0.0000,          0.0000,  0.000    ,          0.1978
        4054,       -4.449997,          0.0000,          0.0000,  0.000    ,          0.1978
        4055,       -4.433334,          0.0000,          0.0000,  0.000    ,          0.1978
        4056,       -4.416664,          0.0000,          0.0000,  0.000    ,          0.1978
        4057,       -4.400002,          0.0000,          0.0000,  0.000    ,          0.1978
        4058,       -4.383331,          0.0000,          0.0000,  0.000    ,          0.1978
        4059,       -4.366669,          0.0000,          0.0000,  0.000    ,          0.1978
        4060,       -4.349998,          0.0000,          0.0000,  0.000    ,          0.1978
        4061,       -4.333336,          0.0000,          0.0000,  0.000    ,          0.1978
        4062,       -4.316666,          0.0000,          0.0000,  0.000    ,          0.1978
        4063,       -4.300003,          0.0000,          0.0000,  0.000    ,          0.1978
        4064,       -4.283333,          0.0000,          0.0000,  0.000    ,          0.1978
        4065,       -4.266670,          0.0000,          0.0000,  0.000    ,          0.1978
        4066,       -4.250000,          0.0000,          0.0000,  0.000    ,          0.1978
        4067,       -4.233330,          0.0000,          0.0000,  0.000    ,          0.1978
        4068,       -4.216667,          0.0000,          0.0000,  0.000    ,          0.1978
        4069,       -4.199997,          0.0000,          0.0000,  0.000    ,          0.1978
        4070,       -4.183334,          0.0000,          0.0000,  0.000    ,          0.1978
        4071,       -4.166664,          0.0000,          0.0000,  0.000    ,          0.1978
        4072,       -4.150002,          0.0000,          0.0000,  0.000    ,          0.1978
        4073,       -4.133331,          0.0000,          0.0000,  0.000    ,          0.1978
        4074,       -4.116669,          0.0000,          0.0000,  0.000    ,          0.1978
        4075,       -4.099998,          0.0000,          0.0000,  0.000    ,          0.1978
        4076,       -4.083336,          0.0000,          0.0000,  0.000    ,          0.1978
        4077,       -4.066666,          0.0000,          0.0000,  0.000    ,          0.1978
        4078,       -4.050003,          0.0000,          0.0000,  0.000    ,          0.1978
        4079,       -4.033333,          0.0000,          0.0000,  0.000    ,          0.1978
        4080,       -4.016670,          0.0000,          0.0000,  0.000    ,          0.1978
        4081,       -4.000000,          0.0000,          0.0000,  0.000    ,          0.1978
        4082,       -3.983330,          0.0000,          0.0000,  0.000    ,          0.1978
        4083,       -3.966667,          0.0000,          0.0000,  0.000    ,          0.1978
        4084,       -3.949997,          0.0000,          0.0000,  0.000    ,          0.1978
        4085,       -3.933334,          0.0000,          0.0000,  0.000    ,          0.1978
        4086,       -3.916664,          0.0000,          0.0000,  0.000    ,          0.1978
        4087,       -3.900002,          0.0000,          0.0000,  0.000    ,          0.1978
        4088,       -3.883331,          0.0000,          0.0000,  0.000    ,          0.1978
        4089,       -3.866669,          0.0000,          0.0000,  0.000    ,          0.1978
        4090,       -3.849998,          0.0000,          0.0000,  0.000    ,          0.1978
        4091,       -3.833336,          0.0000,          0.0000,  0.000    ,          0.1978
        4092,       -3.816666,          0.0000,          0.0000,  0.000    ,          0.1978
        4093,       -3.800003,          0.0000,          0.0000,  0.000    ,          0.1978
        4094,       -3.783333,          0.0000,          0.0000,  0.000    ,          0.1978
        4095,       -3.766670,          0.0000,          0.0000,  0.000    ,          0.1978
        4096,       -3.750000,          0.0000,          0.0000,  0.000    ,          0.1978
        4097,       -3.733330,          0.0000,          0.0000,  0.000    ,          0.1978
        4098,       -3.716667,          0.0000,          0.0000,  0.000    ,          0.1978
        4099,       -3.699997,          0.0000,          0.0000,  0.000    ,          0.1978
        4100,       -3.683334,          0.0000,          0.0000,  0.000    ,          0.1978
        4101,       -3.666664,          0.0000,          0.0000,  0.000    ,          0.1978
        4102,       -3.650002,          0.0000,          0.0000,  0.000    ,          0.1978
        4103,       -3.633331,          0.0000,          0.0000,  0.000    ,          0.1978
        4104,       -3.616669,          0.0000,          0.0000,  0.000    ,          0.1978
        4105,       -3.599998,          0.0000,          0.0000,  0.000    ,          0.1978
        4106,       -3.583336,          0.0000,          0.0000,  0.000    ,          0.1978
        4107,       -3.566666,          0.0000,          0.0000,  0.000    ,          0.1978
        4108,       -3.550003,          0.0000,          0.0000,  0.000    ,          0.1978
        4109,       -3.533333,          0.0000,          0.0000,  0.000    ,          0.1978
        4110,       -3.516670,          0.0000,          0.0000,  0.000    ,          0.1978
        4111,       -3.500000,          0.0000,          0.0000,  0.000    ,          0.1978
        4112,       -3.483330,          0.0000,          0.0000,  0.000    ,          0.1978
        4113,       -3.466667,          0.0000,          0.0000,  0.000    ,          0.1978
        4114,       -3.449997,          0.0000,          0.0000,  0.000    ,          0.1978
        4115,       -3.433334,          0.0000,          0.0000,  0.000    ,          0.1978
        4116,       -3.416664,          0.0000,          0.0000,  0.000    ,          0.1978
        4117,       -3.400002,          0.0000,          0.0000,  0.000    ,          0.1978
        4118,       -3.383331,          0.0000,          0.0000,  0.000    ,          0.1978
        4119,       -3.366669,          0.0000,          0.0000,  0.000    ,          0.1978
        4120,       -3.349998,          0.0000,          0.0000,  0.000    ,          0.1978
        4121,       -3.333336,          0.0000,          0.0000,  0.000    ,          0.1978
        4122,       -3.316666,          0.0000,          0.0000,  0.000    ,          0.1978
        4123,       -3.300003,          0.0000,          0.0000,  0.000    ,          0.1978
        4124,       -3.283333,          0.0000,          0.0000,  0.000    ,          0.1978
        4125,       -3.266670,          0.0000,          0.0000,  0.000    ,          0.1978
        4126,       -3.250000,          0.0000,          0.0000,  0.000    ,          0.1978
        4127,       -3.233330,          0.0000,          0.0000,  0.000    ,          0.1978
        4128,       -3.216667,          0.0000,          0.0000,  0.000    ,          0.1978
        4129,       -3.199997,          0.0000,          0.0000,  0.000    ,          0.1978
        4130,       -3.183334,          0.0000,          0.0000,  0.000    ,          0.1978
        4131,       -3.166664,          0.0000,          0.0000,  0.000    ,          0.1978
        4132,       -3.150002,          0.0000,          0.0000,  0.000    ,          0.1978
        4133,       -3.133331,          0.0000,          0.0000,  0.000    ,          0.1978
        4134,       -3.116669,          0.0000,          0.0000,  0.000    ,          0.1978
        4135,       -3.099998,          0.0000,          0.0000,  0.000    ,          0.1978
        4136,       -3.083336,          0.0000,          0.0000,  0.000    ,          0.1978
        4137,       -3.066666,          0.0000,          0.0000,  0.000    ,          0.1978
        4138,       -3.050003,          0.0000,          0.0000,  0.000    ,          0.1978
        4139,       -3.033333,          0.0000,          0.0000,  0.000    ,          0.1978
        4140,       -3.016670,          0.0000,          0.0000,  0.000    ,          0.1978
        4141,       -3.000000,          0.0000,          0.0000,  0.000    ,          0.1978
        4142,       -2.983330,          0.0000,          0.0000,  0.000    ,          0.1978
        4143,       -2.966667,          0.0000,          0.0000,  0.000    ,          0.1978
        4144,       -2.949997,          0.0000,          0.0000,  0.000    ,          0.1978
        4145,       -2.933334,          0.0000,          0.0000,  0.000    ,          0.1978
        4146,       -2.916664,          0.0000,          0.0000,  0.000    ,          0.1978
        4147,       -2.900002,          0.0000,          0.0000,  0.000    ,          0.1978
        4148,       -2.883331,          0.0000,          0.0000,  0.000    ,          0.1978
        4149,       -2.866669,          0.0000,          0.0000,  0.000    ,          0.1978
        4150,       -2.849998,          0.0000,          0.0000,  0.000    ,          0.1978
        4151,       -2.833336,          0.0000,          0.0000,  0.000    ,          0.1978
        4152,       -2.816666,          0.0000,          0.0000,  0.000    ,          0.1978
        4153,       -2.800003,          0.0000,          0.0000,  0.000    ,          0.1978
        4154,       -2.783333,          0.0000,          0.0000,  0.000    ,          0.1978
        4155,       -2.766670,          0.0000,          0.0000,  0.000    ,          0.1978
        4156,       -2.750000,          0.0000,          0.0000,  0.000    ,          0.1978
        4157,       -2.733330,          0.0000,          0.0000,  0.000    ,          0.1978
        4158,       -2.716667,          0.0000,          0.0000,  0.000    ,          0.1978
        4159,       -2.699997,          0.0000,          0.0000,  0.000    ,          0.1978
        4160,       -2.683334,          0.0000,          0.0000,  0.000    ,          0.1978
        4161,       -2.666664,          0.0000,          0.0000,  0.000    ,          0.1978
        4162,       -2.650002,          0.0000,          0.0000,  0.000    ,          0.1978
        4163,       -2.633331,          0.0000,          0.0000,  0.000    ,          0.1978
        4164,       -2.616669,          0.0000,          0.0000,  0.000    ,          0.1978
        4165,       -2.599998,          0.0000,          0.0000,  0.000    ,          0.1978
        4166,       -2.583336,          0.0000,          0.0000,  0.000    ,          0.1978
        4167,       -2.566666,          0.0000,          0.0000,  0.000    ,          0.1978
        4168,       -2.550003,          0.0000,          0.0000,  0.000    ,          0.1978
        4169,       -2.533333,          0.0000,          0.0000,  0.000    ,          0.1978
        4170,       -2.516670,          0.0000,          0.0000,  0.000    ,          0.1978
        4171,       -2.500000,          0.0000,          0.0000,  0.000    ,          0.1978
        4172,       -2.483330,          0.0000,          0.0000,  0.000    ,          0.1978
        4173,       -2.466667,          0.0000,          0.0000,  0.000    ,          0.1978
        4174,       -2.449997,          0.0000,          0.0000,  0.000    ,          0.1978
        4175,       -2.433334,          0.0000,          0.0000,  0.000    ,          0.1978
        4176,       -2.416664,          0.0000,          0.0000,  0.000    ,          0.1978
        4177,       -2.400002,          0.0000,          0.0000,  0.000    ,          0.1978
        4178,       -2.383331,          0.0000,          0.0000,  0.000    ,          0.1978
        4179,       -2.366669,          0.0000,          0.0000,  0.000    ,          0.1978
        4180,       -2.349998,          0.0000,          0.0000,  0.000    ,          0.1978
        4181,       -2.333336,          0.0000,          0.0000,  0.000    ,          0.1978
        4182,       -2.316666,          0.0000,          0.0000,  0.000    ,          0.1978
        4183,       -2.300003,          0.0000,          0.0000,  0.000    ,          0.1978
        4184,       -2.283333,          0.0000,          0.0000,  0.000    ,          0.1978
        4185,       -2.266670,          0.0000,          0.0000,  0.000    ,          0.1978
        4186,       -2.250000,          0.0000,          0.0000,  0.000    ,          0.1978
        4187,       -2.233330,          0.0000,          0.0000,  0.000    ,          0.1978
        4188,       -2.216667,          0.0000,          0.0000,  0.000    ,          0.1978
        4189,       -2.199997,          0.0000,          0.0000,  0.000    ,          0.1978
        4190,       -2.183334,          0.0000,          0.0000,  0.000    ,          0.1978
        4191,       -2.166664,          0.0000,          0.0000,  0.000    ,          0.1978
        4192,       -2.150002,          0.0000,          0.0000,  0.000    ,          0.1978
        4193,       -2.133331,          0.0000,          0.0000,  0.000    ,          0.1978
        4194,       -2.116669,          0.0000,          0.0000,  0.000    ,          0.1978
        4195,       -2.099998,          0.0000,          0.0000,  0.000    ,          0.1978
        4196,       -2.083336,          0.0000,          0.0000,  0.000    ,          0.1978
        4197,       -2.066666,          0.0000,          0.0000,  0.000    ,          0.1978
        4198,       -2.050003,          0.0000,          0.0000,  0.000    ,          0.1978
        4199,       -2.033333,          0.0000,          0.0000,  0.000    ,          0.1978
        4200,       -2.016670,          0.0000,          0.0000,  0.000    ,          0.1978
        4201,       -2.000000,          0.0000,          0.0000,  0.000    ,          0.1978
        4202,       -1.983330,          0.0000,          0.0000,  0.000    ,          0.1978
        4203,       -1.966667,          0.0000,          0.0000,  0.000    ,          0.1978
        4204,       -1.949997,          0.0000,          0.0000,  0.000    ,          0.1978
        4205,       -1.933334,          0.0000,          0.0000,  0.000    ,          0.1978
        4206,       -1.916664,          0.0000,          0.0000,  0.000    ,          0.1978
        4207,       -1.900002,          0.0000,          0.0000,  0.000    ,          0.1978
        4208,       -1.883331,          0.0000,          0.0000,  0.000    ,          0.1978
        4209,       -1.866669,          0.0000,          0.0000,  0.000    ,          0.1978
        4210,       -1.849998,          0.0000,          0.0000,  0.000    ,          0.1978
        4211,       -1.833336,          0.0000,          0.0000,  0.000    ,          0.1978
        4212,       -1.816666,          0.0000,          0.0000,  0.000    ,          0.1978
        4213,       -1.800003,          0.0000,          0.0000,  0.000    ,          0.1978
        4214,       -1.783333,          0.0000,          0.0000,  0.000    ,          0.1978
        4215,       -1.766670,          0.0000,          0.0000,  0.000    ,          0.1978
        4216,       -1.750000,          0.0000,          0.0000,  0.000    ,          0.1978
        4217,       -1.733330,          0.0000,          0.0000,  0.000    ,          0.1978
        4218,       -1.716667,          0.0000,          0.0000,  0.000    ,          0.1978
        4219,       -1.699997,          0.0000,          0.0000,  0.000    ,          0.1978
        4220,       -1.683334,          0.0000,          0.0000,  0.000    ,          0.1978
        4221,       -1.666664,          0.0000,          0.0000,  0.000    ,          0.1978
        4222,       -1.650002,          0.0000,          0.0000,  0.000    ,          0.1978
        4223,       -1.633331,          0.0000,          0.0000,  0.000    ,          0.1978
        4224,       -1.616669,          0.0000,          0.0000,  0.000    ,          0.1978
        4225,       -1.599998,          0.0000,          0.0000,  0.000    ,          0.1978
        4226,       -1.583336,          0.0000,          0.0000,  0.000    ,          0.1978
        4227,       -1.566666,          0.0000,          0.0000,  0.000    ,          0.1978
        4228,       -1.550003,          0.0000,          0.0000,  0.000    ,          0.1978
        4229,       -1.533333,          0.0000,          0.0000,  0.000    ,          0.1978
        4230,       -1.516670,          0.0000,          0.0000,  0.000    ,          0.1978
        4231,       -1.500000,          0.0000,          0.0000,  0.000    ,          0.1978
        4232,       -1.483330,          0.0000,          0.0000,  0.000    ,          0.1978
        4233,       -1.466667,          0.0000,          0.0000,  0.000    ,          0.1978
        4234,       -1.449997,          0.0000,          0.0000,  0.000    ,          0.1978
        4235,       -1.433334,          0.0000,          0.0000,  0.000    ,          0.1978
        4236,       -1.416664,          0.0000,          0.0000,  0.000    ,          0.1978
        4237,       -1.400002,          0.0000,          0.0000,  0.000    ,          0.1978
        4238,       -1.383331,          0.0000,          0.0000,  0.000    ,          0.1978
        4239,       -1.366669,          0.0000,          0.0000,  0.000    ,          0.1978
        4240,       -1.349998,          0.0000,          0.0000,  0.000    ,          0.1978
        4241,       -1.333336,          0.0000,          0.0000,  0.000    ,          0.1978
        4242,       -1.316666,          0.0000,          0.0000,  0.000    ,          0.1978
        4243,       -1.300003,          0.0000,          0.0000,  0.000    ,          0.1978
        4244,       -1.283333,          0.0000,          0.0000,  0.000    ,          0.1978
        4245,       -1.266670,          0.0000,          0.0000,  0.000    ,          0.1978
        4246,       -1.250000,          0.0000,          0.0000,  0.000    ,          0.1978
        4247,       -1.233330,          0.0000,          0.0000,  0.000    ,          0.1978
        4248,       -1.216667,          0.0000,          0.0000,  0.000    ,          0.1978
        4249,       -1.199997,          0.0000,          0.0000,  0.000    ,          0.1978
        4250,       -1.183334,          0.0000,          0.0000,  0.000    ,          0.1978
        4251,       -1.166664,          0.0000,          0.0000,  0.000    ,          0.1978
        4252,       -1.150002,          0.0000,          0.0000,  0.000    ,          0.1978
        4253,       -1.133331,          0.0000,          0.0000,  0.000    ,          0.1978
        4254,       -1.116669,          0.0000,          0.0000,  0.000    ,          0.1978
        4255,       -1.099998,          0.0000,          0.0000,  0.000    ,          0.1978
        4256,       -1.083336,          0.0000,          0.0000,  0.000    ,          0.1978
        4257,       -1.066666,          0.0000,          0.0000,  0.000    ,          0.1978
        4258,       -1.050003,          0.0000,          0.0000,  0.000    ,          0.1978
        4259,       -1.033333,          0.0000,          0.0000,  0.000    ,          0.1978
        4260,       -1.016670,          0.0000,          0.0000,  0.000    ,          0.1978
        4261,       -1.000000,          0.0000,          0.0000,  0.000    ,          0.1978
        4262,       -0.983330,          0.0000,          0.0000,  0.000    ,          0.1978
        4263,       -0.966667,          0.0000,          0.0000,  0.000    ,          0.1978
        4264,       -0.949997,          0.0000,          0.0000,  0.000    ,          0.1978
        4265,       -0.933334,          0.0000,          0.0000,  0.000    ,          0.1978
        4266,       -0.916664,          0.0000,          0.0000,  0.000    ,          0.1978
        4267,       -0.900002,          0.0000,          0.0000,  0.000    ,          0.1978
        4268,       -0.883331,          0.0000,          0.0000,  0.000    ,          0.1978
        4269,       -0.866669,          0.0000,          0.0000,  0.000    ,          0.1978
        4270,       -0.849998,          0.0000,          0.0000,  0.000    ,          0.1979
        4271,       -0.833336,          0.0000,          0.0000,  0.000    ,          0.1979
        4272,       -0.816666,          0.0000,          0.0000,  0.000    ,          0.1979
        4273,       -0.800003,          0.0000,          0.0000,  0.000    ,          0.1979
        4274,       -0.783333,          0.0000,          0.0000,  0.000    ,          0.1979
        4275,       -0.766670,          0.0000,          0.0000,  0.000    ,          0.1979
