"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWh2 Loc1_P [EG05_018]","GWh2 Loc8_P [EG05_018]","GWh2 Loc10_P [EG05_018]","GWh2 Loc4_P [EG05_018]"
        2302,      -33.650002,         38.0089,         35.2053,         41.4559,         40.4115
        2303,      -33.633335,         38.0089,         35.2053,         41.4559,         40.4115
        2304,      -33.616665,         38.0089,         35.2053,         41.4559,         40.4115
        2305,      -33.599998,         38.0089,         35.2053,         41.4559,         40.4115
        2306,      -33.583332,         38.0089,         35.2053,         41.4559,         40.4115
        2307,      -33.566666,         38.0089,         35.2053,         41.4559,         40.4115
        2308,      -33.549999,         38.0089,         35.2053,         41.4559,         40.4115
        2309,      -33.533333,         38.0089,         35.2053,         41.4559,         40.4115
        2310,      -33.516666,         38.0089,         35.2053,         41.4559,         40.4115
        2311,      -33.500000,         38.0089,         35.2053,         41.4559,         40.4115
        2312,      -33.483334,         38.0089,         35.2053,         41.4559,         40.4115
        2313,      -33.466667,         38.0089,         35.2053,         41.4559,         40.4115
        2314,      -33.450001,         38.0089,         35.2053,         41.4559,         40.4115
        2315,      -33.433334,         38.0089,         35.2053,         41.4559,         40.4115
        2316,      -33.416668,         38.0089,         35.2053,         41.4559,         40.4115
        2317,      -33.400002,         38.0089,         35.2053,         41.4559,         40.4115
        2318,      -33.383335,         38.0089,         35.2053,         41.4559,         40.4115
        2319,      -33.366665,         38.0089,         35.2053,         41.4559,         40.4115
        2320,      -33.349998,         38.0089,         35.2053,         41.4559,         40.4115
        2321,      -33.333332,         38.0089,         35.2053,         41.4559,         40.4115
        2322,      -33.316666,         38.0089,         35.2053,         41.4559,         40.4115
        2323,      -33.299999,         38.0089,         35.2053,         41.4559,         40.4115
        2324,      -33.283333,         38.0089,         35.2053,         41.4559,         40.4115
        2325,      -33.266666,         38.0089,         35.2053,         41.4559,         40.4115
        2326,      -33.250000,         38.0089,         35.2053,         41.4559,         40.4115
        2327,      -33.233334,         38.0089,         35.2053,         41.4559,         40.4115
        2328,      -33.216667,         38.0089,         35.2053,         41.4559,         40.4115
        2329,      -33.200001,         38.0089,         35.2053,         41.4559,         40.4115
        2330,      -33.183334,         38.0089,         35.2053,         41.4559,         40.4115
        2331,      -33.166668,         38.0089,         35.2053,         41.4559,         40.4115
        2332,      -33.150002,         38.0089,         35.2053,         41.4559,         40.4115
        2333,      -33.133335,         38.0089,         35.2053,         41.4559,         40.4115
        2334,      -33.116665,         38.0089,         35.2053,         41.4559,         40.4115
        2335,      -33.099998,         38.0089,         35.2053,         41.4559,         40.4115
        2336,      -33.083332,         38.0089,         35.2053,         41.4559,         40.4115
        2337,      -33.066666,         38.0089,         35.2053,         41.4559,         40.4115
        2338,      -33.049999,         38.0089,         35.2053,         41.4559,         40.4115
        2339,      -33.033333,         38.0089,         35.2053,         41.4559,         40.4115
        2340,      -33.016666,         38.0089,         35.2053,         41.4559,         40.4115
        2341,      -33.000000,         38.0089,         35.2053,         41.4559,         40.4115
        2342,      -32.983334,         38.0089,         35.2053,         41.4559,         40.4115
        2343,      -32.966667,         38.0089,         35.2053,         41.4559,         40.4115
        2344,      -32.950001,         38.0089,         35.2053,         41.4559,         40.4115
        2345,      -32.933334,         38.0089,         35.2053,         41.4559,         40.4115
        2346,      -32.916668,         38.0089,         35.2053,         41.4559,         40.4115
        2347,      -32.900002,         38.0089,         35.2053,         41.4559,         40.4115
        2348,      -32.883335,         38.0089,         35.2053,         41.4559,         40.4115
        2349,      -32.866665,         38.0089,         35.2053,         41.4559,         40.4115
        2350,      -32.849998,         38.0089,         35.2053,         41.4559,         40.4115
        2351,      -32.833332,         38.0089,         35.2053,         41.4559,         40.4115
        2352,      -32.816666,         38.0089,         35.2053,         41.4559,         40.4115
        2353,      -32.799999,         38.0089,         35.2053,         41.4559,         40.4115
        2354,      -32.783333,         38.0089,         35.2053,         41.4559,         40.4115
        2355,      -32.766666,         38.0089,         35.2053,         41.4559,         40.4115
        2356,      -32.750000,         38.0089,         35.2053,         41.4559,         40.4115
        2357,      -32.733334,         38.0089,         35.2053,         41.4559,         40.4115
        2358,      -32.716667,         38.0089,         35.2053,         41.4559,         40.4115
        2359,      -32.700001,         38.0089,         35.2053,         41.4559,         40.4115
        2360,      -32.683334,         38.0089,         35.2053,         41.4559,         40.4115
        2361,      -32.666668,         38.0089,         35.2053,         41.4559,         40.4115
        2362,      -32.650002,         38.0089,         35.2053,         41.4559,         40.4115
        2363,      -32.633335,         38.0089,         35.2053,         41.4559,         40.4115
        2364,      -32.616665,         38.0089,         35.2053,         41.4559,         40.4115
        2365,      -32.599998,         38.0089,         35.2053,         41.4559,         40.4115
        2366,      -32.583332,         38.0089,         35.2053,         41.4559,         40.4115
        2367,      -32.566666,         38.0089,         35.2053,         41.4559,         40.4115
        2368,      -32.549999,         38.0089,         35.2053,         41.4559,         40.4115
        2369,      -32.533333,         38.0089,         35.2053,         41.4559,         40.4115
        2370,      -32.516666,         38.0089,         35.2053,         41.4559,         40.4115
        2371,      -32.500000,         38.0089,         35.2053,         41.4559,         40.4115
        2372,      -32.483334,         38.0089,         35.2053,         41.4559,         40.4115
        2373,      -32.466667,         38.0089,         35.2053,         41.4559,         40.4115
        2374,      -32.450001,         38.0089,         35.2053,         41.4559,         40.4115
        2375,      -32.433334,         38.0089,         35.2053,         41.4559,         40.4115
        2376,      -32.416668,         38.0089,         35.2053,         41.4559,         40.4115
        2377,      -32.400002,         38.0089,         35.2053,         41.4559,         40.4115
        2378,      -32.383335,         38.0089,         35.2053,         41.4559,         40.4115
        2379,      -32.366665,         38.0089,         35.2053,         41.4559,         40.4115
        2380,      -32.349998,         38.0089,         35.2053,         41.4559,         40.4115
        2381,      -32.333332,         38.0089,         35.2053,         41.4559,         40.4115
        2382,      -32.316666,         38.0089,         35.2053,         41.4559,         40.4115
        2383,      -32.299999,         38.0089,         35.2053,         41.4559,         40.4115
        2384,      -32.283333,         38.0089,         35.2053,         41.4559,         40.4115
        2385,      -32.266666,         38.0089,         35.2053,         41.4559,         40.4115
        2386,      -32.250000,         38.0089,         35.2053,         41.4559,         40.4115
        2387,      -32.233334,         38.0089,         35.2053,         41.4559,         40.4115
        2388,      -32.216667,         38.0089,         35.2053,         41.4559,         40.4115
        2389,      -32.200001,         38.0089,         35.2053,         41.4559,         40.4115
        2390,      -32.183334,         38.0089,         35.2053,         41.4559,         40.4115
        2391,      -32.166668,         38.0089,         35.2053,         41.4559,         40.4115
        2392,      -32.150002,         38.0089,         35.2053,         41.4559,         40.4115
        2393,      -32.133335,         38.0089,         35.2053,         41.4559,         40.4115
        2394,      -32.116665,         38.0089,         35.2053,         41.4559,         40.4115
        2395,      -32.099998,         38.0089,         35.2053,         41.4559,         40.4115
        2396,      -32.083332,         38.0089,         35.2053,         41.4559,         40.4115
        2397,      -32.066666,         38.0089,         35.2053,         41.4559,         40.4115
        2398,      -32.049999,         38.0089,         35.2053,         41.4559,         40.4115
        2399,      -32.033333,         38.0089,         35.2053,         41.4559,         40.4115
        2400,      -32.016666,         38.0089,         35.2053,         41.4559,         40.4115
        2401,      -32.000000,         38.0089,         35.2053,         41.4559,         40.4115
        2402,      -31.983334,         38.0089,         35.2053,         41.4559,         40.4115
        2403,      -31.966667,         38.0089,         35.2053,         41.4559,         40.4115
        2404,      -31.950001,         38.0089,         35.2053,         41.4559,         40.4115
        2405,      -31.933334,         38.0089,         35.2053,         41.4559,         40.4115
        2406,      -31.916668,         38.0089,         35.2053,         41.4559,         40.4115
        2407,      -31.900002,         38.0089,         35.2053,         41.4559,         40.4115
        2408,      -31.883335,         38.0089,         35.2053,         41.4559,         40.4115
        2409,      -31.866665,         38.0089,         35.2053,         41.4559,         40.4115
        2410,      -31.849998,         38.0089,         35.2053,         41.4559,         40.4115
        2411,      -31.833332,         38.0089,         35.2053,         41.4559,         40.4115
        2412,      -31.816666,         38.0089,         35.2053,         41.4559,         40.4115
        2413,      -31.799999,         38.0089,         35.2053,         41.4559,         40.4115
        2414,      -31.783333,         38.0089,         35.2053,         41.4559,         40.4115
        2415,      -31.766666,         38.0089,         35.2053,         41.4559,         40.4115
        2416,      -31.750000,         38.0089,         35.2053,         41.4559,         40.4115
        2417,      -31.733334,         38.0089,         35.2053,         41.4559,         40.4115
        2418,      -31.716667,         38.0089,         35.2053,         41.4559,         40.4115
        2419,      -31.700001,         38.0089,         35.2053,         41.4559,         40.4115
        2420,      -31.683334,         38.0089,         35.2053,         41.4559,         40.4115
        2421,      -31.666668,         38.0089,         35.2053,         41.4559,         40.4115
        2422,      -31.650002,         38.0089,         35.2053,         41.4559,         40.4115
        2423,      -31.633335,         38.0089,         35.2053,         41.4559,         40.4115
        2424,      -31.616665,         38.0089,         35.2053,         41.4559,         40.4115
        2425,      -31.599998,         38.0089,         35.2053,         41.4559,         40.4115
        2426,      -31.583332,         38.0089,         35.2053,         41.4559,         40.4115
        2427,      -31.566666,         38.0089,         35.2053,         41.4559,         40.4115
        2428,      -31.549999,         38.0089,         35.2053,         41.4559,         40.4115
        2429,      -31.533333,         38.0089,         35.2053,         41.4559,         40.4115
        2430,      -31.516666,         38.0089,         35.2053,         41.4559,         40.4115
        2431,      -31.500000,         38.0089,         35.2053,         41.4559,         40.4115
        2432,      -31.483334,         38.0089,         35.2053,         41.4559,         40.4115
        2433,      -31.466667,         38.0089,         35.2053,         41.4559,         40.4115
        2434,      -31.450001,         38.0089,         35.2053,         41.4559,         40.4115
        2435,      -31.433334,         38.0089,         35.2053,         41.4559,         40.4115
        2436,      -31.416668,         38.0089,         35.2053,         41.4559,         40.4115
        2437,      -31.400002,         38.0089,         35.2053,         41.4559,         40.4115
        2438,      -31.383335,         38.0089,         35.2053,         41.4559,         40.4115
        2439,      -31.366665,         38.0089,         35.2053,         41.4559,         40.4115
        2440,      -31.349998,         38.0089,         35.2053,         41.4559,         40.4115
        2441,      -31.333332,         38.0089,         35.2053,         41.4559,         40.4115
        2442,      -31.316666,         38.0089,         35.2053,         41.4559,         40.4115
        2443,      -31.299999,         38.0089,         35.2053,         41.4559,         40.4115
        2444,      -31.283333,         38.0089,         35.2053,         41.4559,         40.4115
        2445,      -31.266666,         38.0089,         35.2053,         41.4559,         40.4115
        2446,      -31.250000,         38.0089,         35.2053,         41.4559,         40.4115
        2447,      -31.233334,         38.0089,         35.2053,         41.4559,         40.4115
        2448,      -31.216667,         38.0089,         35.2053,         41.4559,         40.4115
        2449,      -31.200001,         38.0089,         35.2053,         41.4559,         40.4115
        2450,      -31.183334,         38.0089,         35.2053,         41.4559,         40.4115
        2451,      -31.166668,         38.0089,         35.2053,         41.4559,         40.4115
        2452,      -31.150002,         38.0089,         35.2053,         41.4559,         40.4115
        2453,      -31.133335,         38.0089,         35.2053,         41.4559,         40.4115
        2454,      -31.116665,         38.0089,         35.2053,         41.4559,         40.4115
        2455,      -31.099998,         38.0089,         35.2053,         41.4559,         40.4115
        2456,      -31.083332,         38.0089,         35.2053,         41.4559,         40.4115
        2457,      -31.066666,         38.0089,         35.2053,         41.4559,         40.4115
        2458,      -31.049999,         38.0089,         35.2053,         41.4559,         40.4115
        2459,      -31.033333,         38.0089,         35.2053,         41.4559,         40.4115
        2460,      -31.016666,         38.0089,         35.2053,         41.4559,         40.4115
        2461,      -31.000000,         38.0089,         35.2053,         41.4559,         40.4115
        2462,      -30.983334,         38.0089,         35.2053,         41.4559,         40.4115
        2463,      -30.966667,         38.0089,         35.2053,         41.4559,         40.4115
        2464,      -30.950001,         38.0089,         35.2053,         41.4559,         40.4115
        2465,      -30.933334,         38.0089,         35.2053,         41.4559,         40.4115
        2466,      -30.916668,         38.0089,         35.2053,         41.4559,         40.4115
        2467,      -30.900002,         38.0089,         35.2053,         41.4559,         40.4115
        2468,      -30.883335,         38.0089,         35.2053,         41.4559,         40.4115
        2469,      -30.866665,         38.0089,         35.2053,         41.4559,         40.4115
        2470,      -30.849998,         38.0089,         35.2053,         41.4559,         40.4115
        2471,      -30.833332,         38.0089,         35.2053,         41.4559,         40.4115
        2472,      -30.816666,         38.0089,         35.2053,         41.4559,         40.4115
        2473,      -30.799999,         38.0089,         35.2053,         41.4559,         40.4115
        2474,      -30.783333,         38.0089,         35.2053,         41.4559,         40.4115
        2475,      -30.766666,         38.0089,         35.2053,         41.4559,         40.4115
        2476,      -30.750000,         38.0089,         35.2053,         41.4559,         40.4115
        2477,      -30.733334,         38.0089,         35.2053,         41.4559,         40.4115
        2478,      -30.716667,         38.0089,         35.2053,         41.4559,         40.4115
        2479,      -30.700001,         38.0089,         35.2053,         41.4559,         40.4115
        2480,      -30.683334,         38.0089,         35.2053,         41.4559,         40.4115
        2481,      -30.666668,         38.0089,         35.2053,         41.4559,         40.4115
        2482,      -30.650002,         38.0089,         35.2053,         41.4559,         40.4115
        2483,      -30.633335,         38.0089,         35.2053,         41.4559,         40.4115
        2484,      -30.616665,         38.0089,         35.2053,         41.4559,         40.4115
        2485,      -30.599998,         38.0089,         35.2053,         41.4559,         40.4115
        2486,      -30.583332,         38.0089,         35.2053,         41.4559,         40.4115
        2487,      -30.566666,         38.0089,         35.2053,         41.4559,         40.4115
        2488,      -30.549999,         38.0089,         35.2053,         41.4559,         40.4115
        2489,      -30.533333,         38.0089,         35.2053,         41.4559,         40.4115
        2490,      -30.516666,         38.0089,         35.2053,         41.4559,         40.4115
        2491,      -30.500000,         38.0089,         35.2053,         41.4559,         40.4115
        2492,      -30.483334,         38.0089,         35.2053,         41.4559,         40.4115
        2493,      -30.466667,         38.0089,         35.2053,         41.4559,         40.4115
        2494,      -30.450001,         38.0089,         35.2053,         41.4559,         40.4115
        2495,      -30.433334,         38.0089,         35.2053,         41.4559,         40.4115
        2496,      -30.416668,         38.0089,         35.2053,         41.4559,         40.4115
        2497,      -30.400002,         38.0089,         35.2053,         41.4559,         40.4115
        2498,      -30.383335,         38.0089,         35.2053,         41.4559,         40.4115
        2499,      -30.366665,         38.0089,         35.2053,         41.4559,         40.4115
        2500,      -30.349998,         38.0089,         35.2053,         41.4559,         40.4115
        2501,      -30.333332,         38.0089,         35.2053,         41.4559,         40.4115
        2502,      -30.316666,         38.0089,         35.2053,         41.4559,         40.4115
        2503,      -30.299999,         38.0089,         35.2053,         41.4559,         40.4115
        2504,      -30.283333,         38.0089,         35.2053,         41.4559,         40.4115
        2505,      -30.266666,         38.0089,         35.2053,         41.4559,         40.4115
        2506,      -30.250000,         38.0089,         35.2053,         41.4559,         40.4115
        2507,      -30.233334,         38.0089,         35.2053,         41.4559,         40.4115
        2508,      -30.216667,         38.0089,         35.2053,         41.4559,         40.4115
        2509,      -30.200001,         38.0089,         35.2053,         41.4559,         40.4115
        2510,      -30.183334,         38.0089,         35.2053,         41.4559,         40.4115
        2511,      -30.166668,         38.0089,         35.2053,         41.4559,         40.4115
        2512,      -30.150002,         38.0089,         35.2053,         41.4559,         40.4115
        2513,      -30.133335,         38.0089,         35.2053,         41.4559,         40.4115
        2514,      -30.116665,         38.0089,         35.2053,         41.4559,         40.4115
        2515,      -30.099998,         38.0089,         35.2053,         41.4559,         40.4115
        2516,      -30.083332,         38.0089,         35.2053,         41.4559,         40.4115
        2517,      -30.066666,         38.0089,         35.2053,         41.4559,         40.4115
        2518,      -30.049999,         38.0089,         35.2053,         41.4559,         40.4115
        2519,      -30.033333,         38.0089,         35.2053,         41.4559,         40.4115
        2520,      -30.016666,         38.0089,         35.2053,         41.4559,         40.4115
        2521,      -30.000000,         38.0089,         35.2053,         41.4559,         40.4115
        2522,      -29.983334,         38.0089,         35.2053,         41.4559,         40.4115
        2523,      -29.966667,         38.0089,         35.2053,         41.4559,         40.4115
        2524,      -29.950001,         38.0089,         35.2053,         41.4559,         40.4115
        2525,      -29.933334,         38.0089,         35.2053,         41.4559,         40.4115
        2526,      -29.916668,         38.0089,         35.2053,         41.4559,         40.4115
        2527,      -29.900002,         38.0089,         35.2053,         41.4559,         40.4115
        2528,      -29.883335,         38.0089,         35.2053,         41.4559,         40.4115
        2529,      -29.866665,         38.0089,         35.2053,         41.4559,         40.4115
        2530,      -29.849998,         38.0089,         35.2053,         41.4559,         40.4115
        2531,      -29.833332,         38.0089,         35.2053,         41.4559,         40.4115
        2532,      -29.816666,         38.0089,         35.2053,         41.4559,         40.4115
        2533,      -29.799999,         38.0089,         35.2053,         41.4559,         40.4115
        2534,      -29.783333,         38.0089,         35.2053,         41.4559,         40.4115
        2535,      -29.766666,         38.0089,         35.2053,         41.4559,         40.4115
        2536,      -29.750000,         38.0089,         35.2053,         41.4559,         40.4115
        2537,      -29.733334,         38.0089,         35.2053,         41.4559,         40.4115
        2538,      -29.716667,         38.0089,         35.2053,         41.4559,         40.4115
        2539,      -29.700001,         38.0089,         35.2053,         41.4559,         40.4115
        2540,      -29.683334,         38.0089,         35.2053,         41.4559,         40.4115
        2541,      -29.666668,         38.0089,         35.2053,         41.4559,         40.4115
        2542,      -29.650002,         38.0089,         35.2053,         41.4559,         40.4115
        2543,      -29.633335,         38.0089,         35.2053,         41.4559,         40.4115
        2544,      -29.616665,         38.0089,         35.2053,         41.4559,         40.4115
        2545,      -29.599998,         38.0089,         35.2053,         41.4559,         40.4115
        2546,      -29.583332,         38.0089,         35.2053,         41.4559,         40.4115
        2547,      -29.566666,         38.0089,         35.2053,         41.4559,         40.4115
        2548,      -29.549999,         38.0089,         35.2053,         41.4559,         40.4115
        2549,      -29.533333,         38.0089,         35.2053,         41.4559,         40.4115
        2550,      -29.516666,         38.0089,         35.2053,         41.4559,         40.4115
        2551,      -29.500000,         38.0089,         35.2053,         41.4559,         40.4115
        2552,      -29.483334,         38.0089,         35.2053,         41.4559,         40.4115
        2553,      -29.466667,         38.0089,         35.2053,         41.4559,         40.4115
        2554,      -29.450001,         38.0089,         35.2053,         41.4559,         40.4115
        2555,      -29.433334,         38.0089,         35.2053,         41.4559,         40.4115
        2556,      -29.416668,         38.0089,         35.2053,         41.4559,         40.4115
        2557,      -29.400002,         38.0089,         35.2053,         41.4559,         40.4115
        2558,      -29.383335,         38.0089,         35.2053,         41.4559,         40.4115
        2559,      -29.366665,         38.0089,         35.2053,         41.4559,         40.4115
        2560,      -29.349998,         38.0089,         35.2053,         41.4559,         40.4115
        2561,      -29.333332,         38.0089,         35.2053,         41.4559,         40.4115
        2562,      -29.316666,         38.0089,         35.2053,         41.4559,         40.4115
        2563,      -29.299999,         38.0089,         35.2053,         41.4559,         40.4115
        2564,      -29.283333,         38.0089,         35.2053,         41.4559,         40.4115
        2565,      -29.266666,         38.0089,         35.2053,         41.4559,         40.4115
        2566,      -29.250000,         38.0089,         35.2053,         41.4559,         40.4115
        2567,      -29.233334,         38.0089,         35.2053,         41.4559,         40.4115
        2568,      -29.216667,         38.0089,         35.2053,         41.4559,         40.4115
        2569,      -29.200001,         38.0089,         35.2053,         41.4559,         40.4115
        2570,      -29.183334,         38.0089,         35.2053,         41.4559,         40.4115
        2571,      -29.166668,         38.0089,         35.2053,         41.4559,         40.4115
        2572,      -29.150002,         38.0089,         35.2053,         41.4559,         40.4115
        2573,      -29.133335,         38.0089,         35.2053,         41.4559,         40.4115
        2574,      -29.116665,         38.0089,         35.2053,         41.4559,         40.4115
        2575,      -29.099998,         38.0089,         35.2053,         41.4559,         40.4115
        2576,      -29.083332,         38.0089,         35.2053,         41.4559,         40.4115
        2577,      -29.066666,         38.0089,         35.2053,         41.4559,         40.4115
        2578,      -29.049999,         38.0089,         35.2053,         41.4559,         40.4115
        2579,      -29.033333,         38.0089,         35.2053,         41.4559,         40.4115
        2580,      -29.016666,         38.0089,         35.2053,         41.4559,         40.4115
        2581,      -29.000000,         38.0089,         35.2053,         41.4559,         40.4115
        2582,      -28.983334,         38.0089,         35.2053,         41.4559,         40.4115
        2583,      -28.966667,         38.0089,         35.2053,         41.4559,         40.4115
        2584,      -28.950001,         38.0089,         35.2053,         41.4559,         40.4115
        2585,      -28.933334,         38.0089,         35.2053,         41.4559,         40.4115
        2586,      -28.916668,         38.0089,         35.2053,         41.4559,         40.4115
        2587,      -28.900002,         38.0089,         35.2053,         41.4559,         40.4115
        2588,      -28.883335,         38.0089,         35.2053,         41.4559,         40.4115
        2589,      -28.866665,         38.0089,         35.2053,         41.4559,         40.4115
        2590,      -28.849998,         38.0089,         35.2053,         41.4559,         40.4115
        2591,      -28.833332,         38.0089,         35.2053,         41.4559,         40.4115
        2592,      -28.816666,         38.0089,         35.2053,         41.4559,         40.4115
        2593,      -28.799999,         38.0089,         35.2053,         41.4559,         40.4115
        2594,      -28.783333,         38.0089,         35.2053,         41.4559,         40.4115
        2595,      -28.766666,         38.0089,         35.2053,         41.4559,         40.4115
        2596,      -28.750000,         38.0089,         35.2053,         41.4559,         40.4115
        2597,      -28.733334,         38.0089,         35.2053,         41.4559,         40.4115
        2598,      -28.716667,         38.0089,         35.2053,         41.4559,         40.4115
        2599,      -28.700001,         38.0089,         35.2053,         41.4559,         40.4115
        2600,      -28.683334,         38.0089,         35.2053,         41.4559,         40.4115
        2601,      -28.666668,         38.0089,         35.2053,         41.4559,         40.4115
        2602,      -28.650002,         38.0089,         35.2053,         41.4559,         40.4115
        2603,      -28.633335,         38.0089,         35.2053,         41.4559,         40.4115
        2604,      -28.616665,         38.0089,         35.2053,         41.4559,         40.4115
        2605,      -28.599998,         38.0089,         35.2053,         41.4559,         40.4115
        2606,      -28.583332,         38.0089,         35.2053,         41.4559,         40.4115
        2607,      -28.566666,         38.0089,         35.2053,         41.4559,         40.4115
        2608,      -28.549999,         38.0089,         35.2053,         41.4559,         40.4115
        2609,      -28.533333,         38.0089,         35.2053,         41.4559,         40.4115
        2610,      -28.516666,         38.0089,         35.2053,         41.4559,         40.4115
        2611,      -28.500000,         38.0089,         35.2053,         41.4559,         40.4115
        2612,      -28.483334,         38.0089,         35.2053,         41.4559,         40.4115
        2613,      -28.466667,         38.0089,         35.2053,         41.4559,         40.4115
        2614,      -28.450001,         38.0089,         35.2053,         41.4559,         40.4115
        2615,      -28.433334,         38.0089,         35.2053,         41.4559,         40.4115
        2616,      -28.416668,         38.0089,         35.2053,         41.4559,         40.4115
        2617,      -28.400002,         38.0089,         35.2053,         41.4559,         40.4115
        2618,      -28.383335,         38.0089,         35.2053,         41.4559,         40.4115
        2619,      -28.366665,         38.0089,         35.2053,         41.4559,         40.4115
        2620,      -28.349998,         38.0089,         35.2053,         41.4559,         40.4115
        2621,      -28.333332,         38.0089,         35.2053,         41.4559,         40.4115
        2622,      -28.316666,         38.0089,         35.2053,         41.4559,         40.4115
        2623,      -28.299999,         38.0089,         35.2053,         41.4559,         40.4115
        2624,      -28.283333,         38.0089,         35.2053,         41.4559,         40.4115
        2625,      -28.266666,         38.0089,         35.2053,         41.4559,         40.4115
        2626,      -28.250000,         38.0089,         35.2053,         41.4559,         40.4115
        2627,      -28.233334,         38.0089,         35.2053,         41.4559,         40.4115
        2628,      -28.216667,         38.0089,         35.2053,         41.4559,         40.4115
        2629,      -28.200001,         38.0089,         35.2053,         41.4559,         40.4115
        2630,      -28.183334,         38.0089,         35.2053,         41.4559,         40.4115
        2631,      -28.166668,         38.0089,         35.2053,         41.4559,         40.4115
        2632,      -28.150002,         38.0089,         35.2053,         41.4559,         40.4115
        2633,      -28.133335,         38.0089,         35.2053,         41.4559,         40.4115
        2634,      -28.116665,         38.0089,         35.2053,         41.4559,         40.4115
        2635,      -28.099998,         38.0089,         35.2053,         41.4559,         40.4115
        2636,      -28.083332,         38.0089,         35.2053,         41.4559,         40.4115
        2637,      -28.066666,         38.0089,         35.2053,         41.4559,         40.4115
        2638,      -28.049999,         38.0089,         35.2053,         41.4559,         40.4115
        2639,      -28.033333,         38.0089,         35.2053,         41.4559,         40.4115
        2640,      -28.016666,         38.0089,         35.2053,         41.4559,         40.4115
        2641,      -28.000000,         38.0089,         35.2053,         41.4559,         40.4115
        2642,      -27.983334,         38.0089,         35.2053,         41.4559,         40.4115
        2643,      -27.966667,         38.0089,         35.2053,         41.4559,         40.4115
        2644,      -27.950001,         38.0089,         35.2053,         41.4559,         40.4115
        2645,      -27.933334,         38.0089,         35.2053,         41.4559,         40.4115
        2646,      -27.916668,         38.0089,         35.2053,         41.4559,         40.4115
        2647,      -27.900002,         38.0089,         35.2053,         41.4559,         40.4115
        2648,      -27.883335,         38.0089,         35.2053,         41.4559,         40.4115
        2649,      -27.866665,         38.0089,         35.2053,         41.4559,         40.4115
        2650,      -27.849998,         38.0089,         35.2053,         41.4559,         40.4115
        2651,      -27.833332,         38.0089,         35.2053,         41.4559,         40.4115
        2652,      -27.816666,         38.0089,         35.2053,         41.4559,         40.4115
        2653,      -27.799999,         38.0089,         35.2053,         41.4559,         40.4115
        2654,      -27.783333,         38.0089,         35.2053,         41.4559,         40.4115
        2655,      -27.766666,         38.0089,         35.2053,         41.4559,         40.4115
        2656,      -27.750000,         38.0089,         35.2053,         41.4559,         40.4115
        2657,      -27.733334,         38.0089,         35.2053,         41.4559,         40.4115
        2658,      -27.716667,         38.0089,         35.2053,         41.4559,         40.4115
        2659,      -27.700001,         38.0089,         35.2053,         41.4559,         40.4115
        2660,      -27.683334,         38.0089,         35.2053,         41.4559,         40.4115
        2661,      -27.666668,         38.0089,         35.2053,         41.4559,         40.4115
        2662,      -27.650002,         38.0089,         35.2053,         41.4559,         40.4115
        2663,      -27.633335,         38.0089,         35.2053,         41.4559,         40.4115
        2664,      -27.616665,         38.0089,         35.2053,         41.4559,         40.4115
        2665,      -27.599998,         38.0089,         35.2053,         41.4559,         40.4115
        2666,      -27.583332,         38.0089,         35.2053,         41.4559,         40.4115
        2667,      -27.566666,         38.0089,         35.2053,         41.4559,         40.4115
        2668,      -27.549999,         38.0089,         35.2053,         41.4559,         40.4115
        2669,      -27.533333,         38.0089,         35.2053,         41.4559,         40.4115
        2670,      -27.516666,         38.0089,         35.2053,         41.4559,         40.4115
        2671,      -27.500000,         38.0089,         35.2053,         41.4559,         40.4115
        2672,      -27.483334,         38.0089,         35.2053,         41.4559,         40.4115
        2673,      -27.466667,         38.0089,         35.2053,         41.4559,         40.4115
        2674,      -27.450001,         38.0089,         35.2053,         41.4559,         40.4115
        2675,      -27.433334,         38.0089,         35.2053,         41.4559,         40.4115
        2676,      -27.416668,         38.0089,         35.2053,         41.4559,         40.4115
        2677,      -27.400002,         38.0089,         35.2053,         41.4559,         40.4115
        2678,      -27.383335,         38.0089,         35.2053,         41.4559,         40.4115
        2679,      -27.366665,         38.0089,         35.2053,         41.4559,         40.4115
        2680,      -27.349998,         38.0089,         35.2053,         41.4559,         40.4115
        2681,      -27.333332,         38.0089,         35.2053,         41.4559,         40.4115
        2682,      -27.316666,         38.0089,         35.2053,         41.4559,         40.4115
        2683,      -27.299999,         38.0089,         35.2053,         41.4559,         40.4115
        2684,      -27.283333,         38.0089,         35.2053,         41.4559,         40.4115
        2685,      -27.266666,         38.0089,         35.2053,         41.4559,         40.4115
        2686,      -27.250000,         38.0089,         35.2053,         41.4559,         40.4115
        2687,      -27.233334,         38.0089,         35.2053,         41.4559,         40.4115
        2688,      -27.216667,         38.0089,         35.2053,         41.4559,         40.4115
        2689,      -27.200001,         38.0089,         35.2053,         41.4559,         40.4115
        2690,      -27.183334,         38.0089,         35.2053,         41.4559,         40.4115
        2691,      -27.166668,         38.0089,         35.2053,         41.4559,         40.4115
        2692,      -27.150002,         38.0089,         35.2053,         41.4559,         40.4115
        2693,      -27.133335,         38.0089,         35.2053,         41.4559,         40.4115
        2694,      -27.116665,         38.0089,         35.2053,         41.4559,         40.4115
        2695,      -27.099998,         38.0089,         35.2053,         41.4559,         40.4115
        2696,      -27.083332,         38.0089,         35.2053,         41.4559,         40.4115
        2697,      -27.066666,         38.0089,         35.2053,         41.4559,         40.4115
