iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
35900,       8104.333,0.334527,0.333333,0.391785,0.995209,0.299957,99.3273
36000,       8137.667,0.336171,0.333333,0.394333,0.999985,0.299179,99.3273
36100,       8171.061,0.336217,0.335196,0.394821,1,0.297058,99.3273
36200,       8204.581,0.336258,0.335196,0.395248,1,0.295044,99.3288
36300,       8238.101,0.336304,0.335196,0.395691,1,0.293213,99.3302
36400,       8271.620,0.33635,0.335196,0.395996,1,0.291351,99.3315
36500,       8305.140,0.336397,0.335196,0.39621,1,0.289581,99.3328
36600,       8338.659,0.336443,0.335196,0.396393,1,0.287918,99.334
36700,       8372.179,0.336494,0.335199,0.396713,1,0.286575,99.3352
36800,       8405.699,0.33654,0.335196,0.397095,1,0.284668,99.3363
36900,       8439.218,0.336592,0.335196,0.397522,1,0.282883,99.3373
37000,       8472.738,0.336633,0.335196,0.397964,1,0.281326,99.3383
37100,       8506.258,0.336669,0.335196,0.398407,0.999985,0.279053,99.3392
37200,       8539.777,0.33671,0.335196,0.398834,1,0.277222,99.34
37300,       8573.297,0.336746,0.335196,0.399246,1,0.275497,99.3408
37400,       8606.816,0.336782,0.335196,0.399673,1,0.272995,99.3416
37500,       8640.336,0.336813,0.335194,0.40007,1,0.271698,99.3423
37600,       8673.855,0.336849,0.335194,0.400528,1,0.270309,99.3429
37700,       8707.375,0.336879,0.335196,0.401123,1,0.26767,99.3436
37800,       8740.894,0.336915,0.335196,0.401337,1,0.265579,99.3441
37900,       8774.414,0.336951,0.335196,0.402908,1,0.266861,99.3447
38000,       8807.933,0.336993,0.335196,0.40451,1,0.263733,99.3452
38100,       8841.453,0.337039,0.335196,0.406067,1,0.262787,99.3456
38200,       8874.972,0.337085,0.335196,0.418365,1,0.262711,99.346
38300,       8908.652,0.337131,0.337079,0.419495,0.999985,0.262558,99.3481
38400,       8942.360,0.337183,0.337077,0.40654,1,0.262527,99.3505
38500,       8976.068,0.337234,0.337077,0.403519,1,0.262375,99.3528
38600,       9009.775,0.337286,0.337079,0.395004,1,0.262405,99.355
38700,       9043.483,0.337337,0.337079,0.398773,0.999985,0.262238,99.3571
38800,       9077.191,0.337394,0.337079,0.395905,1,0.261871,99.3592
38900,       9110.899,0.337445,0.337079,0.393127,1,0.261459,99.3612
39000,       9144.607,0.337502,0.337079,0.392822,1,0.261108,99.3631
39100,       9178.315,0.337554,0.337079,0.392517,1,0.260834,99.365
39200,       9212.022,0.33761,0.337079,0.390488,1,0.260025,99.3667
39300,       9245.730,0.337667,0.337082,0.389618,1,0.259521,99.3685
39400,       9279.439,0.337724,0.337082,0.388626,1,0.258972,99.3701
39500,       9313.147,0.337785,0.337079,0.387604,1,0.25853,99.3716
39600,       9346.855,0.337842,0.337079,0.386597,1,0.257965,99.3731
39700,       9380.562,0.337888,0.337079,0.385361,1,0.257233,99.3745
39800,       9414.270,0.33794,0.337079,0.383499,1,0.256409,99.3759
39900,       9447.978,0.337986,0.337079,0.38298,1,0.255356,99.3772
40000,       9481.686,0.338033,0.337079,0.382538,1,0.254303,99.3784
40100,       9515.394,0.338074,0.337079,0.382141,1,0.25325,99.3796
40200,       9549.102,0.338121,0.337077,0.381622,1,0.252289,99.3807
40300,       9582.809,0.338162,0.337077,0.381165,1,0.251373,99.3818
40400,       9616.517,0.338203,0.337079,0.380722,1,0.251541,99.3828
40500,       9650.225,0.338244,0.337079,0.37944,1,0.250717,99.3838
40600,       9683.933,0.338291,0.337079,0.378601,1,0.249954,99.3847
40700,       9717.641,0.338342,0.337079,0.37767,1,0.249939,99.3856
40800,       9751.349,0.338394,0.337079,0.376404,0.999985,0.250565,99.3864
40900,       9785.056,0.338451,0.337079,0.375809,1,0.252808,99.3871
41000,       9818.764,0.338513,0.337079,0.375076,1,0.251938,99.3878
41100,       9852.472,0.33857,0.337077,0.373337,1,0.250046,99.3884
41200,       9886.180,0.338632,0.337077,0.372314,0.999985,0.248215,99.389
41300,       9919.888,0.338699,0.337079,0.370514,1,0.246094,99.3895
41400,       9953.596,0.338761,0.337079,0.369598,1,0.243286,99.3899
41500,       9987.303,0.338833,0.337079,0.367828,1,0.240662,99.3902
41600,      10021.011,0.338901,0.337079,0.366669,0.999985,0.23819,99.3905
41700,      10054.719,0.338973,0.337079,0.364487,0.999985,0.236176,99.3907
41800,      10088.475,0.339051,0.338983,0.363266,1,0.233505,99.3913
41900,      10122.373,0.339123,0.338983,0.362,0.999985,0.230698,99.3932
42000,      10156.271,0.339201,0.338986,0.360519,1,0.227036,99.3951
42100,      10190.170,0.339278,0.338986,0.358841,1,0.223267,99.3969
42200,      10224.068,0.339356,0.338983,0.357208,0.999985,0.220398,99.3985
42300,      10257.967,0.339434,0.338983,0.355301,0.999985,0.216766,99.4001
42400,      10291.865,0.339511,0.338983,0.35321,1,0.213104,99.4016
42500,      10325.763,0.339584,0.338983,0.351303,1,0.209595,99.403
42600,      10359.662,0.339522,0.338983,0.349197,1,0.205826,99.4044
42700,      10393.560,0.339573,0.338983,0.34726,0.999985,0.202011,99.4058
42800,      10427.458,0.339579,0.338983,0.34549,1,0.198456,99.4072
42900,      10461.356,0.339491,0.338981,0.343536,1,0.197876,99.4086
43000,      10495.255,0.339491,0.338981,0.341568,1,0.194504,99.41
43100,      10529.153,0.339548,0.338983,0.33963,1,0.190094,99.4114
43200,      10563.051,0.339485,0.338983,0.337494,1,0.187866,99.4128
43300,      10596.949,0.339428,0.338983,0.335388,1,0.183624,99.4142
43400,      10630.848,0.339485,0.338983,0.333496,1,0.179382,99.4157
43500,      10664.746,0.339485,0.338983,0.331573,1,0.17569,99.417
43600,      10698.644,0.339397,0.338983,0.32959,1,0.173279,99.4185
43700,      10732.543,0.339413,0.338983,0.327942,1,0.169067,99.4199
43800,      10766.441,0.339465,0.338981,0.326172,1,0.165192,99.4213
43900,      10800.250,0.339397,0.250196,0.324005,1,0.161606,99.4221
