iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
7100,       2856.527,0.381664,0.378594,0.112656,1.00003,0.030304,99.5929
7200,       2894.430,0.380559,0.379747,0.117889,1.00003,0.0331116,99.5911
7300,       2932.199,0.379469,0.371491,0.117645,1.00003,0.0348053,99.5886
7400,       2969.811,0.378388,0.377359,0.121246,1.00003,0.0373688,99.5845
7500,       3007.537,0.377315,0.374738,0.123505,1.00003,0.0395813,99.5878
7600,       3045.011,0.376257,0.374738,0.125656,1.00003,0.0420074,99.5862
7700,       3082.500,0.375214,0.375,0.128281,1.00003,0.0445709,99.5885
7800,       3119.630,0.374196,0.370313,0.13266,1.00003,0.0466614,99.5826
7900,       3156.895,0.373181,0.372671,0.136795,1.00003,0.0465393,99.5843
8000,       3193.704,0.372192,0.37037,0.139175,1.00003,0.0495453,99.576
8100,       3230.741,0.371205,0.37037,0.141129,1.00003,0.052063,99.5768
8200,       3267.727,0.370232,0.366739,0.143311,1.00002,0.0521698,99.579
8300,       3304.417,0.369284,0.368098,0.144897,1.00003,0.0523987,99.5751
8400,       3341.227,0.368339,0.368098,0.145798,1.00003,0.055069,99.5777
8500,       3377.561,0.367418,0.365854,0.147583,1.00002,0.0588531,99.5693
8600,       3414.146,0.366511,0.365854,0.150467,1.00003,0.0618286,99.5707
8700,       3450.640,0.365612,0.362466,0.151871,1.00002,0.0649567,99.572
8800,       3486.909,0.364737,0.363636,0.15535,1.00003,0.0670471,99.5694
8900,       3523.273,0.36387,0.363636,0.159973,1.00002,0.0684509,99.572
9000,       3559.157,0.363027,0.361445,0.163254,1.00002,0.0699615,99.5639
9100,       3595.301,0.362191,0.361445,0.162842,1.00003,0.0704956,99.5651
9200,       3631.409,0.361369,0.357385,0.165634,1.00002,0.0715179,99.5675
9300,       3667.186,0.36057,0.359281,0.166779,1.00002,0.072998,99.5631
9400,       3703.114,0.359784,0.359281,0.167816,1.00002,0.0754547,99.5649
9500,       3738.958,0.359017,0.356886,0.167175,1.00003,0.0773468,99.5665
9600,       3774.647,0.358622,0.356886,0.167938,1,0.0817719,99.5658
9700,       3810.357,0.359208,0.357143,0.235001,0.999954,0.223831,99.5651
9800,       3846.108,0.360851,0.359282,0.231003,0.999969,0.200699,99.5624
9900,       3882.036,0.362485,0.359282,0.249252,0.999939,0.202621,99.5601
10000,       3918.176,0.364253,0.363691,0.249878,0.999954,0.203949,99.5589
10100,       3954.545,0.366025,0.363691,0.242325,0.999985,0.205429,99.559
10200,       3991.098,0.367929,0.365854,0.246902,0.999924,0.207001,99.5592
10300,       4027.730,0.369832,0.368098,0.235382,0.999939,0.208557,99.5567
10400,       4064.540,0.371772,0.368098,0.233017,0.999954,0.210037,99.5538
10500,       4101.615,0.373849,0.372671,0.238251,0.999939,0.211548,99.5525
10600,       4138.882,0.376034,0.372671,0.242874,0.999939,0.21312,99.5509
10700,       4176.375,0.378198,0.375001,0.245926,0.999954,0.2146,99.5495
10800,       4214.051,0.380473,0.379747,0.247711,0.999954,0.21611,99.5473
10900,       4252.026,0.382878,0.379747,0.249023,0.999954,0.217667,99.5467
11000,       4290.191,0.385269,0.382166,0.250397,0.999939,0.219147,99.5451
11100,       4328.516,0.38777,0.387097,0.251602,0.999954,0.220688,99.5415
11200,       4367.226,0.390388,0.387097,0.252518,0.999939,0.22229,99.541
11300,       4406.104,0.393072,0.38961,0.25293,0.999954,0.223846,99.5384
11400,       4445.132,0.395829,0.394735,0.253479,0.999939,0.225418,99.5332
11500,       4484.605,0.398684,0.394735,0.254105,0.999924,0.227005,99.5318
11600,       4524.370,0.401633,0.400339,0.255173,0.999924,0.228592,99.5304
11700,       4564.430,0.404722,0.402685,0.256073,0.999924,0.230301,99.5289
11800,       4604.698,0.407902,0.402685,0.257507,0.999924,0.231979,99.5253
11900,       4645.306,0.411196,0.408163,0.258972,0.999908,0.233673,99.5221
12000,       4686.207,0.414623,0.413793,0.260635,0.999908,0.235443,99.5181
12100,       4727.586,0.418169,0.413793,0.262222,0.999908,0.237198,99.5169
12200,       4769.319,0.42188,0.420291,0.264206,0.999893,0.239029,99.5155
12300,       4811.409,0.425715,0.422535,0.266098,0.999893,0.240891,99.5138
12400,       4853.662,0.429703,0.422535,0.268173,0.999908,0.242798,99.5075
12500,       4896.429,0.43386,0.428571,0.270386,0.999908,0.244781,99.5034
12600,       4939.565,0.438185,0.434783,0.272552,0.999908,0.246796,99.4984
12700,       4983.088,0.442715,0.441176,0.275055,0.999893,0.248932,99.4924
12800,       5027.206,0.447455,0.441176,0.277405,0.999908,0.251114,99.4891
12900,       5071.791,0.452426,0.447762,0.280182,0.999893,0.253448,99.4857
13000,       5116.818,0.457606,0.454545,0.282898,0.999878,0.255844,99.481
13100,       5162.308,0.463029,0.461538,0.285904,0.999878,0.258347,99.4753
13200,       5208.462,0.46873,0.461538,0.289185,0.999863,0.260941,99.4716
13300,       5255.157,0.474734,0.46875,0.292068,0.999878,0.263672,99.4673
13400,       5302.381,0.481071,0.47619,0.295654,0.999863,0.266571,99.4615
13500,       5350.162,0.487731,0.483869,0.299408,0.999863,0.269577,99.4542
13600,       5398.548,0.494785,0.483869,0.303467,0.999863,0.272797,99.4456
13700,       5448.074,0.502332,0.496926,0.308075,0.999847,0.276199,99.4447
13800,       5498.319,0.510368,0.504202,0.312393,0.999847,0.279816,99.4427
13900,       5549.231,0.518999,0.512821,0.316772,0.999832,0.283646,99.438
14000,       5600.870,0.528236,0.521739,0.321579,0.999817,0.287613,99.4304
14100,       5653.370,0.537834,0.535984,0.323715,0.999817,0.285004,99.4218
14200,       5707.091,0.54754,0.545455,0.318542,0.999817,0.280899,99.4176
14300,       5761.667,0.55737,0.555556,0.31842,0.999832,0.277283,99.4116
14400,       5817.222,0.567315,0.555556,0.314499,0.999832,0.27388,99.4056
14500,       5873.774,0.577491,0.566038,0.316666,0.999817,0.273102,99.3997
14600,       5931.346,0.588056,0.576923,0.319443,0.999817,0.272644,99.3938
14700,       5990.000,0.599189,0.588237,0.322311,0.999802,0.273743,99.3881
14800,       6049.800,0.610728,0.6,0.324951,0.999802,0.274445,99.3828
14900,       6110.817,0.622842,0.612245,0.327591,0.999802,0.274918,99.3783
15000,       6173.122,0.635525,0.62528,0.330551,0.999786,0.275528,99.3747
15100,       6236.211,0.648743,0.631579,0.333878,0.999802,0.276093,99.3633
15200,       6300.659,0.662652,0.659341,0.337036,0.999786,0.276627,99.3523
15300,       6366.593,0.666038,0.659341,0.334946,0.999985,0.272491,99.35
15400,       6432.667,0.667533,0.666667,0.331711,0.999985,0.267456,99.3473
15500,       6499.333,0.668991,0.666667,0.328094,0.999985,0.262451,99.3516
15600,       6566.000,0.670391,0.666668,0.322754,0.999969,0.257233,99.3535
15700,       6632.667,0.671743,0.666667,0.315262,0.999969,0.25206,99.3534
15800,       6699.333,0.673036,0.666667,0.305801,0.999985,0.246765,99.3514
15900,       6766.000,0.674269,0.666667,0.296875,0.999969,0.241058,99.3475
16000,       6833.259,0.675454,0.674157,0.296677,0.999985,0.235168,99.3506
16100,       6900.674,0.676578,0.674157,0.287552,0.999985,0.228897,99.3543
16200,       6968.090,0.677621,0.674157,0.274139,0.999985,0.222214,99.3563
16300,       7035.506,0.678604,0.674157,0.269272,0.999985,0.215164,99.3568
16400,       7102.922,0.679527,0.674157,0.268951,0.999985,0.20784,99.3561
16500,       7170.337,0.680367,0.674154,0.268265,0.999985,0.200485,99.3541
16600,       7237.753,0.681146,0.674157,0.268753,1,0.19339,99.3511
16700,       7305.169,0.681843,0.674157,0.27179,0.999985,0.185989,99.3471
16800,       7373.182,0.682499,0.681818,0.271851,1,0.179199,99.3504
16900,       7441.364,0.683103,0.681825,0.270355,0.999985,0.17363,99.355
17000,       7509.546,0.683645,0.681818,0.268021,0.999985,0.169403,99.3588
17100,       7577.728,0.684146,0.681818,0.266281,0.999985,0.166275,99.3618
17200,       7645.910,0.684605,0.681818,0.265472,1,0.163391,99.3642
17300,       7714.091,0.685034,0.681818,0.259033,1,0.160538,99.3659
17400,       7782.273,0.685253,0.681815,0.252365,1,0.15802,99.3672
17500,       7850.455,0.685097,0.681818,0.246964,1.00002,0.155075,99.3683
17600,       7918.637,0.684877,0.681818,0.247803,1,0.152176,99.3699
17700,       7986.818,0.684501,0.681818,0.253754,1,0.149139,99.3716
17800,       8055.000,0.68447,0.681815,0.24884,1,0.146072,99.3736
17900,       8123.182,0.684,0.681818,0.251648,1,0.143204,99.3759
18000,       8191.364,0.684,0.681818,0.253937,1.00002,0.140839,99.3784
18100,       8259.545,0.683614,0.681818,0.255692,1,0.139069,99.3812
18200,       8327.727,0.683468,0.681818,0.257278,1,0.136887,99.3841
18300,       8395.910,0.683301,0.681825,0.258255,0.999985,0.134766,99.3874
18400,       8464.091,0.682957,0.681818,0.258957,1,0.132599,99.3907
18500,       8532.273,0.682967,0.681818,0.259369,1,0.130478,99.3942
18600,       8600.455,0.68254,0.681818,0.259583,1,0.128677,99.398
18700,       8668.637,0.682551,0.681815,0.259689,1,0.125931,99.4018
18800,       8736.818,0.682238,0.681818,0.261353,1,0.123749,99.4059
18900,       8805.000,0.682082,0.681818,0.262604,1.00002,0.12175,99.41
19000,       8873.182,0.681989,0.681818,0.262772,1,0.11998,99.4144
19100,       8940.674,0.681645,0.674154,0.263504,1,0.117661,99.4113
19200,       9008.090,0.681697,0.674157,0.263062,1,0.114944,99.4075
19300,       9075.506,0.681323,0.674157,0.262253,1,0.113266,99.4039
19400,       9142.921,0.681354,0.674157,0.261566,1.00002,0.112671,99.4004
19500,       9210.337,0.681105,0.674157,0.260483,1,0.112106,99.3973
19600,       9277.753,0.680969,0.674164,0.259277,1,0.112167,99.3943
19700,       9345.169,0.680918,0.674157,0.257843,1,0.111664,99.3915
19800,       9412.585,0.680616,0.674157,0.256073,1,0.11171,99.3889
19900,       9480.001,0.680699,0.674157,0.254227,1,0.110901,99.3864
20000,       9547.416,0.680357,0.674154,0.252579,1,0.109085,99.3842
20100,       9614.832,0.680409,0.674157,0.250809,1.00002,0.107819,99.382
20200,       9682.247,0.680191,0.674157,0.247711,0.999985,0.107407,99.3801
20300,       9749.663,0.680076,0.674157,0.244873,1,0.106369,99.3783
20400,       9817.079,0.680066,0.674157,0.241821,1,0.105194,99.3766
20500,       9884.494,0.679796,0.674154,0.239807,1.00002,0.103943,99.375
20600,       9951.910,0.6799,0.674157,0.238327,1,0.102066,99.3736
20700,      10019.326,0.67961,0.674157,0.236954,1,0.100235,99.3723
20800,      10086.742,0.679672,0.674157,0.235535,1,0.0979919,99.3711
20900,      10154.157,0.679527,0.674164,0.234009,1,0.0960541,99.37
21000,      10221.574,0.679423,0.674157,0.230484,1,0.0937042,99.3689
21100,      10288.989,0.679465,0.674157,0.228531,1,0.0912476,99.368
21200,      10356.405,0.679226,0.674157,0.226318,1,0.0886536,99.3671
21300,      10423.821,0.679361,0.674157,0.224518,1,0.0862122,99.3663
21400,      10491.236,0.679122,0.674154,0.222458,0.999985,0.0840454,99.3656
21500,      10558.652,0.679205,0.674157,0.220779,1.00002,0.0820923,99.3649
21600,      10626.068,0.679112,0.674157,0.219193,1,0.0789185,99.3643
21700,      10693.483,0.679019,0.674157,0.217361,1,0.0765228,99.3637
21800,      10760.899,0.679102,0.674154,0.215286,1,0.0748291,99.3632
