Event ID,Region,Region (source),Burst Duration (min),Burst Loading,Original Burst Depth (mm),AEP Window,AEP (source) (%),Burst Start Date,Burst End Date,DB Event Reference No.,DB Pluviograph Reference No.,Offical Gauge,Lat,Long
5959,Southern Slopes (mainland),Southern Slopes (mainland),45,2,31.58,frequent,14.4792,2/4/2001 20:55,2/4/2001 21:35,63201,1007,qcd_221001_74,-37.1387,149.3173
5960,Southern Slopes (mainland),Southern Slopes (mainland),45,2,24.48,frequent,14.5437,4/3/2009 16:50,4/3/2009 17:30,63681,1021,qcd_224201c_102,-37.49,147.1664
5961,Southern Slopes (mainland),Southern Slopes (mainland),45,2,43,frequent,14.6446,2/26/2006 19:50,2/26/2006 20:30,121354,1960,qcd_568187_233,-34.6407,150.7662
5962,Southern Slopes (mainland),Southern Slopes (mainland),45,2,22.47,frequent,14.6609,11/8/1987 14:10,11/8/1987 14:50,69778,1129,qcd_231104_151,-37.7651,144.7661
5963,Southern Slopes (mainland),Southern Slopes (mainland),45,2,41.5,frequent,14.9476,4/5/2004 5:50,4/5/2004 6:30,121083,1954,qcd_568173_233,-34.483,150.8473
5964,Southern Slopes (mainland),Southern Slopes (mainland),45,3,22.67,frequent,14.7012,11/12/2006 20:30,11/12/2006 21:10,66349,1082,qcd_229249_151,-37.7823,145.3065
5965,Southern Slopes (mainland),Southern Slopes (mainland),45,3,26,frequent,14.9969,12/3/2010 18:10,12/3/2010 18:50,49431,633,qcd_084078,-37.7513,147.7301
5937,Southern Slopes (mainland),Southern Slopes (mainland),45,3,36.75,intermediate,14.1381,3/21/1983 17:20,3/21/1983 18:00,43000,557,qcd_068117,-34.59,150.6085
5947,Southern Slopes (mainland),Southern Slopes (mainland),45,1,28,intermediate,7.8721,12/27/1993 16:35,12/27/1993 17:15,51450,658,qcd_086071,-37.8075,144.97
5948,Southern Slopes (mainland),Southern Slopes (mainland),45,1,21.7,intermediate,12.9416,11/12/2006 20:10,11/12/2006 20:50,69868,1130,qcd_231106_151,-37.6395,144.6563
5949,Southern Slopes (mainland),Southern Slopes (mainland),45,1,52.5,intermediate,6.8156,4/11/2003 9:40,4/11/2003 10:20,120433,1942,qcd_568153_233,-34.3674,150.9098
5950,Southern Slopes (mainland),Southern Slopes (mainland),45,2,27.6,intermediate,4.7097,4/14/2000 3:00,4/14/2000 3:40,54671,695,qcd_089019,-37.4043,142.3843
5951,Southern Slopes (mainland),Southern Slopes (mainland),45,2,30.21,intermediate,5.3141,1/12/1998 14:00,1/12/1998 14:40,64021,1029,qcd_225219_74,-37.5162,146.5665
5952,Southern Slopes (mainland),Southern Slopes (mainland),45,2,33.49,intermediate,3.4049,1/23/1991 7:55,1/23/1991 8:35,68284,1129,qcd_231104_151,-37.7651,144.7661
5953,Southern Slopes (mainland),Southern Slopes (mainland),45,2,20,intermediate,11.2288,2/14/2010 22:45,2/14/2010 23:25,55405,704,qcd_090153,-38.255,143.1256
5954,Southern Slopes (mainland),Southern Slopes (mainland),45,2,22.49,intermediate,5.6734,2/12/1999 7:35,2/12/1999 8:15,70552,1147,qcd_233251_74,-38.1383,143.885
5955,Southern Slopes (mainland),Southern Slopes (mainland),45,3,24.2,intermediate,11.8597,5/26/2008 21:45,5/26/2008 22:25,70607,1149,qcd_233802_74,-38.6242,143.7311
5884,Southern Slopes (mainland),Southern Slopes (mainland),45,2,47.25,rare,2.4537,2/15/1994 17:35,2/15/1994 18:15,119156,1923,qcd_568082_231,-34.6189,150.38
5912,Southern Slopes (mainland),Southern Slopes (mainland),45,2,54,rare,1.0256,3/2/1999 21:50,3/2/1999 22:30,63368,1011,qcd_222004_77,-36.9954,149.0937
5938,Southern Slopes (mainland),Southern Slopes (mainland),45,1,41.5,rare,1.3432,12/31/1991 16:50,12/31/1991 17:30,69328,1123,qcd_230105_151,-37.7271,144.8361
5939,Southern Slopes (mainland),Southern Slopes (mainland),45,1,50.32,rare,0.2901,1/12/1998 14:55,1/12/1998 15:35,64530,1040,qcd_225811a_151,-37.7552,146.1611
5941,Southern Slopes (mainland),Southern Slopes (mainland),45,1,53.09,rare,3.1706,4/9/1978 9:05,4/9/1978 9:45,42883,555,qcd_068076,-34.9449,150.545
5942,Southern Slopes (mainland),Southern Slopes (mainland),45,2,68.2,rare,0.6939,3/9/2000 13:40,3/9/2000 14:20,43381,564,qcd_069066,-36.9296,149.646
5943,Southern Slopes (mainland),Southern Slopes (mainland),45,2,63.69,rare,0.0982,1/1/1988 6:50,1/1/1988 7:30,67212,1092,qcd_229617_151,-37.5172,145.1363
5944,Southern Slopes (mainland),Southern Slopes (mainland),45,2,36.6,rare,2.5209,1/25/1998 1:30,1/25/1998 2:10,130898,2053,qcd_586100_151,-37.8223,144.9486
5945,Southern Slopes (mainland),Southern Slopes (mainland),45,3,48.27,rare,0.7323,2/25/2006 14:40,2/25/2006 15:20,66220,1080,qcd_229149_151,-37.7781,144.9901
5946,Southern Slopes (mainland),Southern Slopes (mainland),45,3,35.8,rare,2.4841,11/3/2007 16:15,11/3/2007 16:55,54944,699,qcd_089111,-37.5174,143.7791
5982,Southern Slopes (mainland),Southern Slopes (mainland),60,1,24.2,frequent,14.9262,11/22/2009 7:45,11/22/2009 8:40,54952,699,qcd_089111,-37.5174,143.7791
5983,Southern Slopes (mainland),Southern Slopes (mainland),60,1,24.65,frequent,15.2492,2/1/1993 12:55,2/1/1993 13:50,52351,669,qcd_086251,-37.9144,145.3317
5984,Southern Slopes (mainland),Southern Slopes (mainland),60,1,24.38,frequent,15.3971,11/3/1996 11:55,11/3/1996 12:50,65672,1069,qcd_228369_151,-37.8258,145.331
5985,Southern Slopes (mainland),Southern Slopes (mainland),60,2,35,frequent,14.4913,2/5/2010 13:50,2/5/2010 14:45,43437,565,qcd_069127,-35.6864,149.8386
5986,Southern Slopes (mainland),Southern Slopes (mainland),60,2,25.82,frequent,14.4973,12/22/2000 15:20,12/22/2000 16:15,130157,2040,qcd_586010_151,-37.7837,145.1107
5987,Southern Slopes (mainland),Southern Slopes (mainland),60,2,26.97,frequent,14.5614,2/13/2007 13:20,2/13/2007 14:15,63769,1023,qcd_224206_74,-37.4093,147.087
5988,Southern Slopes (mainland),Southern Slopes (mainland),60,2,23.95,frequent,14.7097,12/13/2008 4:20,12/13/2008 5:15,64790,1046,qcd_226218_74,-38.2719,146.1865
5990,Southern Slopes (mainland),Southern Slopes (mainland),60,2,23.83,frequent,14.7405,12/1/1987 18:25,12/1/1987 19:20,53518,681,qcd_087075,-37.4964,144.5028
5992,Southern Slopes (mainland),Southern Slopes (mainland),60,3,22.6,frequent,15.1086,1/23/1991 6:35,1/23/1991 7:30,69872,1130,qcd_231106_151,-37.6395,144.6563
5993,Southern Slopes (mainland),Southern Slopes (mainland),60,3,24.8,frequent,15.4624,1/5/1995 17:25,1/5/1995 18:20,69345,1123,qcd_230105_151,-37.7271,144.8361
5920,Southern Slopes (mainland),Southern Slopes (mainland),60,2,62.58,intermediate,4.5913,3/10/1975 23:10,3/11/1975 0:05,43093,558,qcd_068131,-34.4674,150.8813
5972,Southern Slopes (mainland),Southern Slopes (mainland),60,1,24.83,intermediate,12.2189,1/14/1977 15:35,1/14/1977 16:30,69264,1122,qcd_230104_151,-37.5833,144.7423
5974,Southern Slopes (mainland),Southern Slopes (mainland),60,1,35.94,intermediate,3.2775,12/3/2003 1:40,12/3/2003 2:35,130512,2046,qcd_586037_151,-37.7777,145.1609
5975,Southern Slopes (mainland),Southern Slopes (mainland),60,1,26.23,intermediate,12.3413,1/25/1998 6:40,1/25/1998 7:35,66624,1085,qcd_229603_151,-37.6458,144.9729
5976,Southern Slopes (mainland),Southern Slopes (mainland),60,2,34.5,intermediate,6.8661,12/18/2000 15:55,12/18/2000 16:50,122204,1976,qcd_570343_231,-35.0028,149.8222
5977,Southern Slopes (mainland),Southern Slopes (mainland),60,2,23.92,intermediate,8.612,2/14/1966 1:55,2/14/1966 2:50,53574,682,qcd_087097,-37.7,144.3167
5978,Southern Slopes (mainland),Southern Slopes (mainland),60,2,36.8,intermediate,5.4339,12/11/2006 16:50,12/11/2006 17:45,43530,567,qcd_070012,-34.8996,149.9709
5979,Southern Slopes (mainland),Southern Slopes (mainland),60,2,33.51,intermediate,5.3745,12/25/1933 16:35,12/25/1933 17:30,51329,658,qcd_086071,-37.8075,144.97
5980,Southern Slopes (mainland),Southern Slopes (mainland),60,3,26.67,intermediate,9.8739,3/21/1989 0:15,3/21/1989 1:10,69074,1120,qcd_230101_151,-37.4991,144.7635
5981,Southern Slopes (mainland),Southern Slopes (mainland),60,3,27.4,intermediate,10.7124,2/20/2002 16:05,2/20/2002 17:00,67317,1093,qcd_229619_151,-37.6376,145.1913
5891,Southern Slopes (mainland),Southern Slopes (mainland),60,3,58,rare,1.9756,12/7/2004 7:45,12/7/2004 8:40,63011,1003,qcd_218008_77,-36.1289,150.0032
5909,Southern Slopes (mainland),Southern Slopes (mainland),60,1,68.39,rare,0.1764,12/27/1999 16:05,12/27/1999 17:00,66817,1087,qcd_229612_151,-37.6959,145.0469
5914,Southern Slopes (mainland),Southern Slopes (mainland),60,2,100,rare,0.3184,10/24/1999 9:20,10/24/1999 10:15,135500,2170,qcd_darkesroad_58,-34.469,150.7947
5940,Southern Slopes (mainland),Southern Slopes (mainland),60,2,62.82,rare,0.1239,1/12/1998 14:55,1/12/1998 15:50,64530,1040,qcd_225811a_151,-37.7552,146.1611
5966,Southern Slopes (mainland),Southern Slopes (mainland),60,1,68.99,rare,0.1177,12/28/1980 17:50,12/28/1980 18:45,50398,647,qcd_085176,-37.8283,146.18
5967,Southern Slopes (mainland),Southern Slopes (mainland),60,1,34.4,rare,1.8362,3/2/1999 11:15,3/2/1999 12:10,55311,703,qcd_090135,-37.5908,141.4129
5968,Southern Slopes (mainland),Southern Slopes (mainland),60,2,59.29,rare,0.1845,2/14/2007 16:55,2/14/2007 17:50,64532,1040,qcd_225811a_151,-37.7552,146.1611
5969,Southern Slopes (mainland),Southern Slopes (mainland),60,2,67.5,rare,0.882,5/8/2002 10:00,5/8/2002 10:55,63039,1004,qcd_219025_77,-36.6185,149.8817
5970,Southern Slopes (mainland),Southern Slopes (mainland),60,2,88.23,rare,0.8321,10/16/1972 17:35,10/16/1972 18:30,43058,558,qcd_068131,-34.4674,150.8813
5971,Southern Slopes (mainland),Southern Slopes (mainland),60,3,41.5,rare,3.1804,1/28/1999 17:45,1/28/1999 18:40,122874,1981,qcd_570348_231,-35.0147,149.9764
6018,Southern Slopes (mainland),Southern Slopes (mainland),90,1,29.51,frequent,14.4232,4/5/1989 19:30,4/5/1989 20:55,67815,1099,qcd_229632_151,-37.835,145.1681
6019,Southern Slopes (mainland),Southern Slopes (mainland),90,1,29.5,frequent,14.4305,9/9/2005 23:55,9/10/2005 1:20,70187,1137,qcd_232223a_32,-37.5077,144.0122
6020,Southern Slopes (mainland),Southern Slopes (mainland),90,1,28.77,frequent,14.8228,1/26/2001 14:50,1/26/2001 16:15,64419,1037,qcd_225802_74,-37.4651,146.6896
6021,Southern Slopes (mainland),Southern Slopes (mainland),90,2,30.2,frequent,14.5419,10/27/2004 3:30,10/27/2004 4:55,55209,702,qcd_090087,-38.6636,143.4495
6022,Southern Slopes (mainland),Southern Slopes (mainland),90,2,28.99,frequent,14.5977,1/23/1991 6:35,1/23/1991 8:00,131308,2060,qcd_586182_151,-37.724,144.9044
6023,Southern Slopes (mainland),Southern Slopes (mainland),90,2,42.86,frequent,14.7491,4/30/1988 4:25,4/30/1988 5:50,43155,559,qcd_068195,-34.6368,150.4026
6024,Southern Slopes (mainland),Southern Slopes (mainland),90,2,30.47,frequent,14.7972,4/20/1984 20:05,4/20/1984 21:30,50092,641,qcd_085072,-38.1156,147.1322
6025,Southern Slopes (mainland),Southern Slopes (mainland),90,2,32.75,frequent,15.1731,1/24/1999 11:20,1/24/1999 12:45,121590,1965,qcd_569000_231,-35.4497,149.7217
6026,Southern Slopes (mainland),Southern Slopes (mainland),90,3,28.48,frequent,14.9047,3/21/1989 0:40,3/21/1989 2:05,130644,2048,qcd_586065_151,-37.796,145.254
6027,Southern Slopes (mainland),Southern Slopes (mainland),90,3,24.17,frequent,14.9874,12/22/1992 6:45,12/22/1992 8:10,54761,696,qcd_089025,-37.6854,143.3654
6005,Southern Slopes (mainland),Southern Slopes (mainland),90,1,37.6,intermediate,7.5097,1/26/2001 13:55,1/26/2001 15:20,51077,655,qcd_085278,-37.7196,146.3888
6006,Southern Slopes (mainland),Southern Slopes (mainland),90,1,52.23,intermediate,4.7962,12/4/1960 7:20,12/4/1960 8:45,43233,561,qcd_069000,-35.65,149.8167
6007,Southern Slopes (mainland),Southern Slopes (mainland),90,1,28.52,intermediate,5.6948,3/1/1972 14:25,3/1/1972 15:50,53769,686,qcd_087133,-38.1164,144.3667
6008,Southern Slopes (mainland),Southern Slopes (mainland),90,2,39.55,intermediate,5.4968,1/27/1995 16:20,1/27/1995 17:45,49794,638,qcd_084125,-37.3811,147.1067
6009,Southern Slopes (mainland),Southern Slopes (mainland),90,2,65.08,intermediate,4.3838,2/6/1971 1:45,2/6/1971 3:10,42894,555,qcd_068076,-34.9449,150.545
6011,Southern Slopes (mainland),Southern Slopes (mainland),90,2,50.09,intermediate,3.6655,11/4/2007 5:50,11/4/2007 7:15,64243,1034,qcd_225231a_102,-37.975,146.625
6012,Southern Slopes (mainland),Southern Slopes (mainland),90,2,32.6,intermediate,8.6689,11/10/1997 18:30,11/10/1997 19:55,52729,673,qcd_087017,-37.4701,144.3069
6013,Southern Slopes (mainland),Southern Slopes (mainland),90,2,35.21,intermediate,4.409,4/23/1980 0:15,4/23/1980 1:40,54672,695,qcd_089019,-37.4043,142.3843
6014,Southern Slopes (mainland),Southern Slopes (mainland),90,3,32.9,intermediate,8.1884,10/2/1977 12:35,10/2/1977 14:00,54573,694,qcd_089016,-37.711,142.8395
6015,Southern Slopes (mainland),Southern Slopes (mainland),90,3,32.96,intermediate,7.1475,4/7/1977 17:00,4/7/1977 18:25,69277,1122,qcd_230104_151,-37.5833,144.7423
5863,Southern Slopes (mainland),Southern Slopes (mainland),90,2,46.66,rare,1.616,2/11/1964 7:10,2/11/1964 8:35,51992,664,qcd_086147,-38.0333,145.1
5925,Southern Slopes (mainland),Southern Slopes (mainland),90,3,42.65,rare,2.7326,6/27/2007 11:35,6/27/2007 13:00,64457,1038,qcd_225809_74,-37.4961,146.8576
5994,Southern Slopes (mainland),Southern Slopes (mainland),90,1,45.2,rare,2.5122,12/16/2011 4:05,12/16/2011 5:30,51912,663,qcd_086142,-37.572,145.5014
5995,Southern Slopes (mainland),Southern Slopes (mainland),90,1,47.39,rare,1.147,12/26/1999 17:35,12/26/1999 19:00,66283,1081,qcd_229200b_151,-37.7397,145.2121
5996,Southern Slopes (mainland),Southern Slopes (mainland),90,1,42.2,rare,2.5494,1/1/1988 6:05,1/1/1988 7:30,132295,2083,qcd_587118_151,-37.4175,144.5592
5997,Southern Slopes (mainland),Southern Slopes (mainland),90,2,50.09,rare,3.1254,11/4/2007 5:50,11/4/2007 7:15,64311,1033,qcd_225231_74,-37.9751,146.6263
5999,Southern Slopes (mainland),Southern Slopes (mainland),90,2,179.5,rare,0.0193,2/18/1984 5:20,2/18/1984 6:45,140713,2274,qcd_wongawilli_58,-34.4813,150.7482
6002,Southern Slopes (mainland),Southern Slopes (mainland),90,2,49.43,rare,1.7319,1/12/1980 9:30,1/12/1980 10:55,69413,1124,qcd_230106_151,-37.7652,144.8957
6003,Southern Slopes (mainland),Southern Slopes (mainland),90,2,51.8,rare,1.8745,3/26/2002 14:10,3/26/2002 15:35,63405,1012,qcd_222008_77,-36.9045,149.0345
6004,Southern Slopes (mainland),Southern Slopes (mainland),90,3,92.99,rare,0.1109,12/24/1992 12:15,12/24/1992 13:40,64293,1033,qcd_225231_74,-37.9751,146.6263
6048,Southern Slopes (mainland),Southern Slopes (mainland),120,1,29.88,frequent,14.4719,12/15/1973 9:35,12/15/1973 11:30,53484,681,qcd_087075,-37.4964,144.5028
6049,Southern Slopes (mainland),Southern Slopes (mainland),120,1,31.58,frequent,14.6028,12/2/2005 12:10,12/2/2005 14:05,64680,1042,qcd_226205_74,-37.8933,146
6050,Southern Slopes (mainland),Southern Slopes (mainland),120,1,37.09,frequent,14.745,11/26/2002 15:50,11/26/2002 17:45,64060,1030,qcd_225221_74,-37.7694,146.6677
6051,Southern Slopes (mainland),Southern Slopes (mainland),120,2,44.57,frequent,14.4633,10/23/1985 19:00,10/23/1985 20:55,49649,636,qcd_084122,-37.4772,149.6386
6052,Southern Slopes (mainland),Southern Slopes (mainland),120,2,25.06,frequent,14.4913,7/31/1994 11:10,7/31/1994 13:05,70464,1144,qcd_233224a_102,-38.3252,143.8334
6055,Southern Slopes (mainland),Southern Slopes (mainland),120,2,61.5,frequent,14.5682,5/17/1995 19:50,5/17/1995 21:45,121053,1953,qcd_568172_233,-34.3319,150.9134
6056,Southern Slopes (mainland),Southern Slopes (mainland),120,2,27.3,frequent,14.5908,12/22/2007 13:20,12/22/2007 15:15,131726,2070,qcd_586202_151,-38.356,144.9487
6057,Southern Slopes (mainland),Southern Slopes (mainland),120,2,35.37,frequent,14.6443,3/2/1999 15:35,3/2/1999 17:30,63976,1028,qcd_225218_74,-37.814,147.0886
6058,Southern Slopes (mainland),Southern Slopes (mainland),120,3,35.13,frequent,14.4582,1/2/1970 2:25,1/2/1970 4:20,49863,639,qcd_085026,-37.9743,146.3735
6059,Southern Slopes (mainland),Southern Slopes (mainland),120,3,53.8,frequent,14.4791,1/17/2001 23:15,1/18/2001 1:10,43479,566,qcd_069148,-35.9004,150.1437
5989,Southern Slopes (mainland),Southern Slopes (mainland),120,3,35.63,intermediate,7.2118,12/13/2008 3:25,12/13/2008 5:20,64790,1046,qcd_226218_74,-38.2719,146.1865
6039,Southern Slopes (mainland),Southern Slopes (mainland),120,1,33.92,intermediate,4.692,2/8/2002 0:45,2/8/2002 2:40,70409,1143,qcd_233223_74,-37.9286,143.8663
6040,Southern Slopes (mainland),Southern Slopes (mainland),120,1,30.8,intermediate,13.7974,1/18/2008 19:25,1/18/2008 21:20,54580,694,qcd_089016,-37.711,142.8395
6041,Southern Slopes (mainland),Southern Slopes (mainland),120,1,42.22,intermediate,3.4571,2/6/1973 2:15,2/6/1973 4:10,53489,681,qcd_087075,-37.4964,144.5028
6042,Southern Slopes (mainland),Southern Slopes (mainland),120,2,28.58,intermediate,14.2717,12/22/1992 5:20,12/22/1992 7:15,54665,695,qcd_089019,-37.4043,142.3843
6043,Southern Slopes (mainland),Southern Slopes (mainland),120,2,67.21,intermediate,6.2105,2/23/1977 3:00,2/23/1977 4:55,42887,555,qcd_068076,-34.9449,150.545
6044,Southern Slopes (mainland),Southern Slopes (mainland),120,2,46.33,intermediate,5.4756,2/20/1987 20:55,2/20/1987 22:50,122541,1977,qcd_570344_231,-35.6917,149.6331
6045,Southern Slopes (mainland),Southern Slopes (mainland),120,2,32.2,intermediate,9.4638,10/23/1985 16:50,10/23/1985 18:45,69879,1130,qcd_231106_151,-37.6395,144.6563
6046,Southern Slopes (mainland),Southern Slopes (mainland),120,2,56.09,intermediate,3.7504,2/2/2005 21:25,2/2/2005 23:20,64930,1053,qcd_226818_74,-38.4302,146.5412
6047,Southern Slopes (mainland),Southern Slopes (mainland),120,3,40.41,intermediate,4.5892,12/20/2007 13:35,12/20/2007 15:30,70652,1151,qcd_233815_74,-37.6728,143.9432
5864,Southern Slopes (mainland),Southern Slopes (mainland),120,2,51.96,rare,1.2984,2/11/1964 7:05,2/11/1964 9:00,51992,664,qcd_086147,-38.0333,145.1
6028,Southern Slopes (mainland),Southern Slopes (mainland),120,1,88.79,rare,0.0909,3/27/1993 18:00,3/27/1993 19:55,63561,1017,qcd_222209_74,-37.0836,148.4133
6029,Southern Slopes (mainland),Southern Slopes (mainland),120,1,47.62,rare,1.851,4/13/2003 15:35,4/13/2003 17:30,65468,1066,qcd_228365_151,-38.0636,145.4218
6030,Southern Slopes (mainland),Southern Slopes (mainland),120,1,48.43,rare,2.551,12/3/1954 13:00,12/3/1954 14:55,51386,658,qcd_086071,-37.8075,144.97
6033,Southern Slopes (mainland),Southern Slopes (mainland),120,2,51.61,rare,0.8586,1/24/1988 3:30,1/24/1988 5:25,130396,2044,qcd_586033_151,-37.9512,145.4033
6034,Southern Slopes (mainland),Southern Slopes (mainland),120,2,37,rare,1.8987,12/21/2003 16:05,12/21/2003 18:00,70798,1156,qcd_235211_74,-38.5891,143.2565
6035,Southern Slopes (mainland),Southern Slopes (mainland),120,2,88,rare,0.5674,10/24/1999 8:35,10/24/1999 10:30,119842,1934,qcd_568132_231,-34.7761,150.3739
6036,Southern Slopes (mainland),Southern Slopes (mainland),120,2,45.9,rare,0.5455,4/22/2001 8:55,4/22/2001 10:50,135160,2161,qcd_bw703_13,-38.2333,143.9871
6037,Southern Slopes (mainland),Southern Slopes (mainland),120,3,45.05,rare,2.4691,4/22/1970 2:30,4/22/1970 4:25,52285,668,qcd_086245,-38.1167,145.1797
6038,Southern Slopes (mainland),Southern Slopes (mainland),120,3,76.62,rare,0.1395,2/4/1976 17:35,2/4/1976 19:30,44278,576,qcd_071042,-36.6022,148.4677
6084,Southern Slopes (mainland),Southern Slopes (mainland),180,1,36.4,frequent,14.4617,11/30/1983 7:15,11/30/1983 10:10,67999,1102,qcd_229636_151,-37.8155,145.1452
6085,Southern Slopes (mainland),Southern Slopes (mainland),180,1,37.38,frequent,14.4899,7/18/1990 0:50,7/18/1990 3:45,68183,1105,qcd_229640_151,-37.8922,145.1072
6086,Southern Slopes (mainland),Southern Slopes (mainland),180,1,35.97,frequent,14.513,11/2/1993 1:40,11/2/1993 4:35,69344,1123,qcd_230105_151,-37.7271,144.8361
6087,Southern Slopes (mainland),Southern Slopes (mainland),180,2,34.72,frequent,14.474,3/5/1947 3:55,3/5/1947 6:50,50160,642,qcd_085098,-38.2,146.4
6089,Southern Slopes (mainland),Southern Slopes (mainland),180,2,46.87,frequent,14.4866,11/4/2007 9:55,11/4/2007 12:50,64121,1031,qcd_225224_74,-37.8018,146.8849
6090,Southern Slopes (mainland),Southern Slopes (mainland),180,2,38.97,frequent,14.5817,1/20/1962 1:45,1/20/1962 4:40,50637,649,qcd_085236,-38.3181,146.5645
6091,Southern Slopes (mainland),Southern Slopes (mainland),180,2,42.91,frequent,14.6288,2/20/1993 4:55,2/20/1993 7:50,64237,1034,qcd_225231a_102,-37.975,146.625
6093,Southern Slopes (mainland),Southern Slopes (mainland),180,2,33.6,frequent,14.8769,2/12/1999 9:30,2/12/1999 12:25,54478,693,qcd_089002,-37.5127,143.7911
6094,Southern Slopes (mainland),Southern Slopes (mainland),180,3,30.4,frequent,14.539,12/12/2008 21:00,12/12/2008 23:55,55340,703,qcd_090135,-37.5908,141.4129
6095,Southern Slopes (mainland),Southern Slopes (mainland),180,3,34.82,frequent,14.7745,3/22/2001 10:40,3/22/2001 13:35,69082,1120,qcd_230101_151,-37.4991,144.7635
6070,Southern Slopes (mainland),Southern Slopes (mainland),180,1,33.1,intermediate,12.3184,4/23/1961 1:05,4/23/1961 4:00,46201,597,qcd_079052,-37.23,141.9609
6071,Southern Slopes (mainland),Southern Slopes (mainland),180,1,45.21,intermediate,6.0214,1/30/2004 2:50,1/30/2004 5:45,130947,2054,qcd_586115_151,-37.9018,145.0273
6072,Southern Slopes (mainland),Southern Slopes (mainland),180,1,49.33,intermediate,4.0333,1/1/1996 9:55,1/1/1996 12:50,51370,658,qcd_086071,-37.8075,144.97
6073,Southern Slopes (mainland),Southern Slopes (mainland),180,2,37,intermediate,5.1607,4/22/2001 9:05,4/22/2001 12:00,134995,2155,qcd_bw025_13,-38.1796,144.4556
6074,Southern Slopes (mainland),Southern Slopes (mainland),180,2,109.25,intermediate,8.2058,2/10/1992 0:20,2/10/1992 3:15,119017,1920,qcd_568076_231,-34.6967,150.6894
6078,Southern Slopes (mainland),Southern Slopes (mainland),180,2,40.37,intermediate,10.7935,11/12/1960 14:25,11/12/1960 17:20,52034,665,qcd_086219,-37.6886,145.5644
6079,Southern Slopes (mainland),Southern Slopes (mainland),180,2,33.63,intermediate,11.5002,1/26/1993 21:05,1/27/1993 0:00,54843,697,qcd_089082,-37.5042,143.2792
6080,Southern Slopes (mainland),Southern Slopes (mainland),180,2,43.01,intermediate,11.4902,3/14/1989 13:20,3/14/1989 16:15,122704,1979,qcd_570346_231,-35.1617,149.7608
6082,Southern Slopes (mainland),Southern Slopes (mainland),180,3,64.75,intermediate,5.4228,3/9/2000 13:00,3/9/2000 15:55,63204,1007,qcd_221001_74,-37.1387,149.3173
6083,Southern Slopes (mainland),Southern Slopes (mainland),180,3,106.75,intermediate,8.9328,7/27/1984 21:40,7/28/1984 0:35,118995,1920,qcd_568076_231,-34.6967,150.6894
5791,Southern Slopes (mainland),Southern Slopes (mainland),180,3,152.5,rare,0.3537,8/17/1998 17:15,8/17/1998 20:10,121051,1953,qcd_568172_233,-34.3319,150.9134
6031,Southern Slopes (mainland),Southern Slopes (mainland),180,1,55.94,rare,2.2182,12/3/1954 13:15,12/3/1954 16:10,51386,658,qcd_086071,-37.8075,144.97
6060,Southern Slopes (mainland),Southern Slopes (mainland),180,1,81.99,rare,0.2868,11/7/1987 16:45,11/7/1987 19:40,122222,1973,qcd_570338_231,-35.2733,149.6014
6061,Southern Slopes (mainland),Southern Slopes (mainland),180,1,65.6,rare,0.3762,12/21/2007 13:20,12/21/2007 16:15,55421,704,qcd_090153,-38.255,143.1256
6062,Southern Slopes (mainland),Southern Slopes (mainland),180,2,107.67,rare,0.2131,1/29/1971 18:30,1/29/1971 21:25,49961,640,qcd_085034,-37.9085,146.8046
6064,Southern Slopes (mainland),Southern Slopes (mainland),180,2,50.4,rare,2.9852,11/21/2009 18:50,11/21/2009 21:45,53520,681,qcd_087075,-37.4964,144.5028
6065,Southern Slopes (mainland),Southern Slopes (mainland),180,2,61.75,rare,1.7955,12/27/1993 17:45,12/27/1993 20:40,66639,1085,qcd_229603_151,-37.6458,144.9729
6066,Southern Slopes (mainland),Southern Slopes (mainland),180,2,126.18,rare,0.0024,1/30/2002 20:50,1/30/2002 23:45,127,756,qcd_00018_205,-36.3139,148.4806
6068,Southern Slopes (mainland),Southern Slopes (mainland),180,2,41.73,rare,2.3467,1/18/1981 14:30,1/18/1981 17:25,53787,686,qcd_087133,-38.1164,144.3667
6069,Southern Slopes (mainland),Southern Slopes (mainland),180,3,106.36,rare,0.0511,12/2/2003 23:45,12/3/2003 2:40,130166,2040,qcd_586010_151,-37.7837,145.1107
6119,Southern Slopes (mainland),Southern Slopes (mainland),270,1,41.94,frequent,14.9458,11/18/1978 23:40,11/19/1978 4:05,131044,2055,qcd_586146_151,-37.4206,144.9825
6120,Southern Slopes (mainland),Southern Slopes (mainland),270,1,40.55,frequent,15.3296,11/4/2007 2:15,11/4/2007 6:40,65750,1070,qcd_228371_151,-38.0873,145.1261
6121,Southern Slopes (mainland),Southern Slopes (mainland),270,1,33.81,frequent,15.4455,9/14/1975 1:10,9/14/1975 5:35,54762,696,qcd_089025,-37.6854,143.3654
6123,Southern Slopes (mainland),Southern Slopes (mainland),270,2,47.6,frequent,14.422,6/27/1997 4:40,6/27/1997 9:05,122083,1971,qcd_570336_231,-34.8461,149.9642
6124,Southern Slopes (mainland),Southern Slopes (mainland),270,2,45.94,frequent,14.5049,5/24/1956 20:10,5/25/1956 0:35,52056,665,qcd_086219,-37.6886,145.5644
6125,Southern Slopes (mainland),Southern Slopes (mainland),270,2,44.01,frequent,14.5685,12/25/1988 10:25,12/25/1988 14:50,131684,2069,qcd_586201_151,-37.997,145.492
