"EG14_001 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG14_001.tcf]","Time (h)","H ds1.1 [EG14_001]","H ds1.2 [EG14_001]","H ds2.2 [EG14_001]","H ds3.2 [EG14_001]","H ds4.2 [EG14_001]","H ds5.2 [EG14_001]","H ds_weir.2 [EG14_001]","H FC01.01.1 [EG14_001]","H FC01.02.1 [EG14_001]","H FC01.03.1 [EG14_001]","H FC01.04.1 [EG14_001]","H FC01.05.1 [EG14_001]","H FC01.06.1 [EG14_001]","H FC01.07.1 [EG14_001]","H FC01.08.1 [EG14_001]","H FC01.09.1 [EG14_001]","H FC01.12.1 [EG14_001]","H FC01.12.2 [EG14_001]","H FC01.13.1 [EG14_001]","H FC01.14.1 [EG14_001]","H FC01.15.1 [EG14_001]","H FC01.16.1 [EG14_001]","H FC01.17.1 [EG14_001]","H FC01.18.1 [EG14_001]","H FC01.19.1 [EG14_001]","H FC01.1_R.1 [EG14_001]","H FC01.1_R.2 [EG14_001]","H FC01.20.1 [EG14_001]","H FC01.21.1 [EG14_001]","H FC01.22.1 [EG14_001]","H FC01.23.1 [EG14_001]","H FC01.24.1 [EG14_001]","H FC01.25.1 [EG14_001]","H FC01.26.1 [EG14_001]","H FC01.27.1 [EG14_001]","H FC01.28A.1 [EG14_001]","H FC01.28B.1 [EG14_001]","H FC01.29.1 [EG14_001]","H FC01.30.1 [EG14_001]","H FC01.31.1 [EG14_001]","H FC01.32.1 [EG14_001]","H FC01.33.1 [EG14_001]","H FC01.36.1 [EG14_001]","H FC01.37.1 [EG14_001]","H FC01.38.1 [EG14_001]","H FC01.39.1 [EG14_001]","H FC01.40.1 [EG14_001]","H FC02.01.1 [EG14_001]","H FC02.02.1 [EG14_001]","H FC02.03.1 [EG14_001]","H FC02.04.1 [EG14_001]","H FC02.05.1 [EG14_001]","H FC02.06.1 [EG14_001]"
      76,          1.250000,     38.9436,     38.8512,     38.3763,     37.3005,     35.8149,     34.2133,     33.2177,     39.0736,     39.1095,     39.1750,     39.5836,     39.9292,     40.1210,     40.1554,     40.2564,     40.5559,     42.2790,     42.2733,     42.2967,     42.3342,     42.3980,     42.4799,     42.5464,     42.5593,     42.5706,     49.8027,     47.0246,     42.6441,     42.6636,     42.6790,     42.7214,     42.8185,     43.1612,     43.6238,     44.0248,     44.7768,     45.0915,     45.4601,     46.0367,     46.4420,     46.6549,     46.7078,     49.8163,     49.8526,     49.9456,     50.3417,     51.6402,     42.7215,     42.7216,     42.7216,     40.4990,     40.4990,     43.6390
      77,          1.266667,     38.9464,     38.8543,     38.3805,     37.3031,     35.8185,     34.2183,     33.2238,     39.0757,     39.1115,     39.1768,     39.5851,     39.9305,     40.1223,     40.1566,     40.2577,     40.5570,     42.2882,     42.2826,     42.3054,     42.3413,     42.4025,     42.4816,     42.5464,     42.5590,     42.5701,     49.7909,     47.0108,     42.6427,     42.6618,     42.6772,     42.7196,     42.8160,     43.1574,     43.6191,     44.0184,     44.7695,     45.0851,     45.4541,     46.0244,     46.4289,     46.6406,     46.6931,     49.8042,     49.8397,     49.9306,     50.3141,     51.5901,     42.7196,     42.7196,     42.7196,     40.4990,     40.4990,     43.6390
      78,          1.283333,     38.9488,     38.8569,     38.3840,     37.3055,     35.8216,     34.2226,     33.2291,     39.0775,     39.1133,     39.1785,     39.5863,     39.9316,     40.1234,     40.1577,     40.2588,     40.5578,     42.2947,     42.2891,     42.3116,     42.3463,     42.4054,     42.4821,     42.5454,     42.5579,     42.5688,     49.7775,     46.9907,     42.6404,     42.6595,     42.6748,     42.7169,     42.8130,     43.1534,     43.6143,     44.0121,     44.7625,     45.0789,     45.4479,     46.0117,     46.4147,     46.6242,     46.6758,     49.7906,     49.8251,     49.9131,     50.2825,     51.5362,     42.7171,     42.7171,     42.7170,     40.4990,     40.4990,     43.6390
      79,          1.300000,     38.9508,     38.8591,     38.3869,     37.3073,     35.8245,     34.2262,     33.2337,     39.0791,     39.1147,     39.1798,     39.5873,     39.9325,     40.1242,     40.1585,     40.2595,     40.5584,     42.2988,     42.2932,     42.3154,     42.3491,     42.4066,     42.4814,     42.5434,     42.5556,     42.5664,     49.7623,     46.9753,     42.6370,     42.6562,     42.6714,     42.7135,     42.8090,     43.1482,     43.6081,     44.0038,     44.7527,     45.0710,     45.4403,     45.9959,     46.3981,     46.6067,     46.6582,     49.7749,     49.8085,     49.8940,     50.2495,     51.4809,     42.7135,     42.7136,     42.7137,     40.4990,     40.4990,     43.6390
      80,          1.316667,     38.9524,     38.8609,     38.3895,     37.3090,     35.8268,     34.2295,     33.2376,     39.0803,     39.1159,     39.1809,     39.5880,     39.9331,     40.1248,     40.1591,     40.2601,     40.5588,     42.3005,     42.2949,     42.3168,     42.3498,     42.4059,     42.4789,     42.5397,     42.5517,     42.5623,     49.7456,     46.9567,     42.6324,     42.6513,     42.6665,     42.7085,     42.8036,     43.1422,     43.6014,     43.9956,     44.7439,     45.0631,     45.4327,     45.9803,     46.3813,     46.5882,     46.6393,     49.7579,     49.7907,     49.8735,     50.2153,     51.4242,     42.7084,     42.7087,     42.7088,     40.4990,     40.4990,     43.6390
      81,          1.333333,     38.9538,     38.8625,     38.3917,     37.3102,     35.8288,     34.2323,     33.2412,     39.0814,     39.1169,     39.1817,     39.5886,     39.9336,     40.1252,     40.1595,     40.2604,     40.5589,     42.2995,     42.2938,     42.3156,     42.3482,     42.4033,     42.4749,     42.5346,     42.5464,     42.5568,     49.7280,     46.9335,     42.6258,     42.6450,     42.6602,     42.7024,     42.7972,     43.1348,     43.5936,     43.9859,     44.7332,     45.0545,     45.4252,     45.9663,     46.3683,     46.5749,     46.6263,     49.7399,     49.7719,     49.8519,     50.1801,     51.3666,     42.7024,     42.7024,     42.7025,     40.4990,     40.4990,     43.6390
      82,          1.350000,     38.9548,     38.8637,     38.3934,     37.3114,     35.8305,     34.2346,     33.2441,     39.0821,     39.1175,     39.1823,     39.5889,     39.9337,     40.1253,     40.1596,     40.2605,     40.5588,     42.2958,     42.2901,     42.3120,     42.3442,     42.3987,     42.4692,     42.5280,     42.5396,     42.5498,     49.7092,     46.9159,     42.6190,     42.6374,     42.6527,     42.6949,     42.7895,     43.1268,     43.5846,     43.9747,     44.7209,     45.0475,     45.4190,     45.9515,     46.3483,     46.5512,     46.6007,     49.7208,     49.7522,     49.8298,     50.1452,     51.3111,     42.6950,     42.6951,     42.6951,     40.4990,     40.4990,     43.6390
      83,          1.366667,     38.9555,     38.8644,     38.3946,     37.3122,     35.8320,     34.2367,     33.2467,     39.0826,     39.1180,     39.1827,     39.5890,     39.9337,     40.1252,     40.1595,     40.2603,     40.5585,     42.2894,     42.2836,     42.3057,     42.3381,     42.3923,     42.4622,     42.5203,     42.5318,     42.5421,     49.6897,     46.8917,     42.6101,     42.6284,     42.6437,     42.6856,     42.7795,     43.1156,     43.5725,     43.9607,     44.7053,     45.0351,     45.4086,     45.9307,     46.3263,     46.5279,     46.5770,     49.7010,     49.7316,     49.8069,     50.1102,     51.2550,     42.6856,     42.6858,     42.6857,     40.4990,     40.4990,     43.6390
      84,          1.383333,     38.9560,     38.8650,     38.3953,     37.3128,     35.8331,     34.2384,     33.2488,     39.0829,     39.1182,     39.1829,     39.5888,     39.9334,     40.1248,     40.1590,     40.2598,     40.5579,     42.2803,     42.2745,     42.2973,     42.3296,     42.3836,     42.4531,     42.5094,     42.5210,     42.5305,     49.6692,     46.8667,     42.5991,     42.6178,     42.6332,     42.6754,     42.7689,     43.1047,     43.5612,     43.9484,     44.6924,     45.0244,     45.3986,     45.9107,     46.3039,     46.5029,     46.5517,     49.6803,     49.7103,     49.7830,     50.0741,     51.1975,     42.6753,     42.6753,     42.6753,     40.4990,     40.4990,     43.6390
      85,          1.400000,     38.9561,     38.8652,     38.3959,     37.3133,     35.8338,     34.2397,     33.2505,     39.0829,     39.1182,     39.1828,     39.5885,     39.9329,     40.1242,     40.1584,     40.2591,     40.5570,     42.2685,     42.2625,     42.2856,     42.3184,     42.3728,     42.4420,     42.4983,     42.5101,     42.5201,     49.6475,     46.8375,     42.5878,     42.6060,     42.6214,     42.6637,     42.7574,     43.0931,     43.5494,     43.9356,     44.6794,     45.0141,     45.3896,     45.8915,     46.2819,     46.4783,     46.5262,     49.6583,     49.6877,     49.7580,     50.0370,     51.1388,     42.6637,     42.6637,     42.6639,     40.4990,     40.4990,     43.6390
      86,          1.416667,     38.9560,     38.8651,     38.3959,     37.3133,     35.8344,     34.2409,     33.2519,     39.0826,     39.1179,     39.1825,     39.5879,     39.9322,     40.1233,     40.1575,     40.2582,     40.5559,     42.2535,     42.2474,     42.2707,     42.3044,     42.3596,     42.4293,     42.4848,     42.4968,     42.5071,     49.6243,     46.8189,     42.5744,     42.5930,     42.6086,     42.6510,     42.7445,     43.0812,     43.5375,     43.9231,     44.6668,     45.0039,     45.3804,     45.8726,     46.2617,     46.4567,     46.5046,     49.6349,     49.6638,     49.7318,     49.9992,     51.0785,     42.6509,     42.6511,     42.6511,     40.4990,     40.4990,     43.6390
      87,          1.433333,     38.9554,     38.8646,     38.3956,     37.3133,     35.8347,     34.2414,     33.2526,     39.0821,     39.1174,     39.1819,     39.5871,     39.9312,     40.1223,     40.1564,     40.2569,     40.5545,     42.2355,     42.2292,     42.2533,     42.2882,     42.3445,     42.4146,     42.4710,     42.4823,     42.4923,     49.5993,     46.7559,     42.5605,     42.5786,     42.5941,     42.6372,     42.7313,     43.0687,     43.5253,     43.9103,     44.6538,     44.9924,     45.3683,     45.8440,     46.2240,     46.4126,     46.4579,     49.6097,     49.6382,     49.7041,     49.9603,     51.0181,     42.6374,     42.6376,     42.6379,     40.4990,     40.4990,     43.6390
      88,          1.450000,     38.9548,     38.8640,     38.3950,     37.3129,     35.8347,     34.2420,     33.2533,     39.0815,     39.1168,     39.1812,     39.5861,     39.9299,     40.1208,     40.1549,     40.2554,     40.5528,     42.2144,     42.2079,     42.2329,     42.2691,     42.3270,     42.3983,     42.4545,     42.4657,     42.4750,     49.5722,     46.7228,     42.5443,     42.5623,     42.5779,     42.6211,     42.7146,     43.0515,     43.5071,     43.8905,     44.6332,     44.9754,     45.3525,     45.8106,     46.1846,     46.3714,     46.4170,     49.5825,     49.6107,     49.6747,     49.9207,     50.9569,     42.6214,     42.6218,     42.6217,     40.4990,     40.4990,     43.6390
      89,          1.466667,     38.9537,     38.8629,     38.3939,     37.3124,     35.8345,     34.2420,     33.2534,     39.0804,     39.1157,     39.1801,     39.5847,     39.9284,     40.1191,     40.1532,     40.2535,     40.5509,     42.1899,     42.1832,     42.2092,     42.2468,     42.3064,     42.3782,     42.4340,     42.4445,     42.4540,     49.5425,     46.6982,     42.5239,     42.5420,     42.5576,     42.6014,     42.6951,     43.0325,     43.4882,     43.8709,     44.6142,     44.9605,     45.3408,     45.7885,     46.1586,     46.3438,     46.3898,     49.5527,     49.5808,     49.6432,     49.8793,     50.8940,     42.6016,     42.6017,     42.6019,     40.4990,     40.4990,     43.6390
      90,          1.483333,     38.9523,     38.8614,     38.3924,     37.3116,     35.8340,     34.2420,     33.2534,     39.0792,     39.1144,     39.1788,     39.5831,     39.9266,     40.1171,     40.1511,     40.2513,     40.5485,     42.1608,     42.1537,     42.1811,     42.2207,     42.2825,     42.3558,     42.4117,     42.4226,     42.4320,     49.5092,     46.6763,     42.5021,     42.5200,     42.5362,     42.5806,     42.6749,     43.0150,     43.4723,     43.8559,     44.5999,     44.9494,     45.3323,     45.7722,     46.1380,     46.3217,     46.3678,     49.5197,     49.5476,     49.6088,     49.8356,     50.8292,     42.5807,     42.5805,     42.5803,     40.4990,     40.4990,     43.6390
      91,          1.500000,     38.9506,     38.8596,     38.3903,     37.3105,     35.8332,     34.2416,     33.2529,     39.0776,     39.1128,     39.1772,     39.5812,     39.9244,     40.1147,     40.1487,     40.2487,     40.5457,     42.1269,     42.1195,     42.1487,     42.1912,     42.2563,     42.3322,     42.3893,     42.4003,     42.4094,     49.4709,     46.6544,     42.4801,     42.4989,     42.5152,     42.5603,     42.6557,     42.9995,     43.4590,     43.8438,     44.5883,     44.9401,     45.3247,     45.7565,     46.1176,     46.2998,     46.3459,     49.4815,     49.5107,     49.5709,     49.7890,     50.7622,     42.5602,     42.5600,     42.5601,     40.4990,     40.4990,     43.6390
      92,          1.516667,     38.9485,     38.8574,     38.3877,     37.3092,     35.8321,     34.2411,     33.2522,     39.0757,     39.1110,     39.1754,     39.5790,     39.9218,     40.1119,     40.1458,     40.2456,     40.5425,     42.0888,     42.0810,     42.1123,     42.1588,     42.2284,     42.3079,     42.3664,     42.3775,     42.3872,     49.4251,     46.6380,     42.4590,     42.4777,     42.4941,     42.5401,     42.6368,     42.9848,     43.4466,     43.8324,     44.5781,     44.9317,     45.3180,     45.7434,     46.1004,     46.2817,     46.3281,     49.4365,     49.4669,     49.5275,     49.7399,     50.6984,     42.5397,     42.5397,     42.5397,     40.4990,     40.4990,     43.6390
      93,          1.533333,     38.9459,     38.8548,     38.3848,     37.3075,     35.8307,     34.2400,     33.2508,     39.0734,     39.1087,     39.1731,     39.5763,     39.9189,     40.1087,     40.1425,     40.2421,     40.5388,     42.0468,     42.0386,     42.0726,     42.1238,     42.1990,     42.2829,     42.3429,     42.3543,     42.3634,     49.3705,     46.6269,     42.4377,     42.4564,     42.4731,     42.5201,     42.6185,     42.9712,     43.4358,     43.8227,     44.5699,     44.9251,     45.3131,     45.7341,     46.0884,     46.2690,     46.3157,     49.3828,     49.4154,     49.4775,     49.6867,     50.6338,     42.5202,     42.5201,     42.5201,     40.4990,     40.4990,     43.6390
      94,          1.550000,     38.9430,     38.8517,     38.3812,     37.3055,     35.8290,     34.2388,     33.2493,     39.0708,     39.1061,     39.1705,     39.5733,     39.9155,     40.1050,     40.1387,     40.2382,     40.5348,     42.0010,     41.9922,     42.0296,     42.0865,     42.1684,     42.2574,     42.3196,     42.3312,     42.3404,     49.3068,     46.6175,     42.4163,     42.4356,     42.4527,     42.5008,     42.6010,     42.9594,     43.4275,     43.8154,     44.5639,     44.9204,     45.3095,     45.7273,     46.0794,     46.2593,     46.3059,     49.3203,     49.3552,     49.4191,     49.6265,     50.5666,     42.5009,     42.5010,     42.5010,     40.4990,     40.4990,     43.6390
      95,          1.566667,     38.9396,     38.8481,     38.3771,     37.3032,     35.8268,     34.2372,     33.2473,     39.0677,     39.1031,     39.1675,     39.5699,     39.9117,     40.1009,     40.1345,     40.2338,     40.5302,     41.9513,     41.9418,     41.9833,     42.0473,     42.1371,     42.2324,     42.2970,     42.3087,     42.3188,     49.2335,     46.6075,     42.3966,     42.4157,     42.4332,     42.4824,     42.5847,     42.9488,     43.4205,     43.8094,     44.5590,     44.9165,     45.3062,     45.7207,     46.0704,     46.2495,     46.2961,     49.2483,     49.2863,     49.3523,     49.5593,     50.4963,     42.4825,     42.4824,     42.4824,     40.4990,     40.4990,     43.6390
      96,          1.583333,     38.9357,     38.8440,     38.3724,     37.3005,     35.8243,     34.2351,     33.2447,     39.0643,     39.0997,     39.1641,     39.5662,     39.9075,     40.0963,     40.1298,     40.2289,     40.5252,     41.8979,     41.8876,     41.9340,     42.0065,     42.1055,     42.2077,     42.2752,     42.2874,     42.2971,     49.1498,     46.5963,     42.3768,     42.3963,     42.4143,     42.4648,     42.5691,     42.9388,     43.4138,     43.8035,     44.5542,     44.9124,     45.3027,     45.7136,     46.0606,     46.2387,     46.2853,     49.1667,     49.2086,     49.2770,     49.4850,     50.4250,     42.4648,     42.4648,     42.4649,     40.4990,     40.4990,     43.6390
      97,          1.600000,     38.9312,     38.8393,     38.3670,     37.2974,     35.8214,     34.2328,     33.2418,     39.0604,     39.0959,     39.1603,     39.5620,     39.9029,     40.0913,     40.1248,     40.2235,     40.5198,     41.8406,     41.8293,     41.8820,     41.9646,     42.0743,     42.1843,     42.2538,     42.2665,     42.2767,     49.0557,     46.5836,     42.3584,     42.3782,     42.3965,     42.4481,     42.5544,     42.9291,     43.4071,     43.7975,     44.5491,     44.9081,     45.2987,     45.7056,     46.0496,     46.2265,     46.2730,     49.0748,     49.1224,     49.1957,     49.4136,     50.3812,     42.4484,     42.4488,     42.4489,     40.4990,     40.4990,     43.6390
      98,          1.616667,     38.9263,     38.8341,     38.3610,     37.2940,     35.8182,     34.2300,     33.2384,     39.0562,     39.0917,     39.1562,     39.5574,     39.8979,     40.0859,     40.1192,     40.2177,     40.5138,     41.7794,     41.7671,     41.8271,     41.9212,     42.0424,     42.1597,     42.2318,     42.2445,     42.2549,     48.9542,     46.5692,     42.3390,     42.3593,     42.3781,     42.4312,     42.5396,     42.9193,     43.4000,     43.7909,     44.5433,     44.9032,     45.2944,     45.6966,     46.0371,     46.2126,     46.2592,     48.9766,     49.0311,     49.1090,     49.3412,     50.3415,     42.4314,     42.4315,     42.4314,     40.4990,     40.4990,     43.6390
      99,          1.633333,     38.9209,     38.8284,     38.3544,     37.2902,     35.8145,     34.2269,     33.2345,     39.0515,     39.0871,     39.1516,     39.5525,     39.8925,     40.0800,     40.1131,     40.2112,     40.5072,     41.7099,     41.6981,     41.7704,     41.8779,     42.0103,     42.1354,     42.2102,     42.2239,     42.2334,     48.8456,     46.5535,     42.3195,     42.3401,     42.3592,     42.4134,     42.5238,     42.9089,     43.3922,     43.7835,     44.5368,     44.8977,     45.2895,     45.6866,     46.0234,     46.1974,     46.2439,     48.8721,     48.9350,     49.0183,     49.2642,     50.3023,     42.4134,     42.4132,     42.4131,     40.4990,     40.4990,     43.6390
     100,          1.650000,     38.9149,     38.8219,     38.3471,     37.2861,     35.8103,     34.2232,     33.2300,     39.0464,     39.0820,     39.1466,     39.5469,     39.8863,     40.0733,     40.1063,     40.2041,     40.5000,     41.6416,     41.6257,     41.7078,     41.8295,     41.9779,     42.1120,     42.1889,     42.2027,     42.2131,     48.7300,     46.5363,     42.3005,     42.3217,     42.3407,     42.3959,     42.5082,     42.8983,     43.3838,     43.7754,     44.5296,     44.8916,     45.2840,     45.6756,     46.0083,     46.1807,     46.2272,     48.7620,     48.8342,     48.9243,     49.1859,     50.2635,     42.3961,     42.3961,     42.3962,     40.4990,     40.4990,     43.6390
     101,          1.666667,     38.9081,     38.8148,     38.3389,     37.2815,     35.8058,     34.2192,     33.2250,     39.0405,     39.0762,     39.1409,     39.5408,     39.8795,     40.0659,     40.0987,     40.1961,     40.4919,     41.5635,     41.5459,     41.6427,     41.7813,     41.9458,     42.0884,     42.1678,     42.1814,     42.1918,     48.6079,     46.5175,     42.2815,     42.3024,     42.3225,     42.3789,     42.4928,     42.8872,     43.3748,     43.7667,     44.5214,     44.8846,     45.2780,     45.6635,     45.9918,     46.1625,     46.2090,     48.6471,     48.7284,     48.8262,     49.1060,     50.2258,     42.3791,     42.3785,     42.3782,     40.4990,     40.4990,     43.6390
     102,          1.683333,     38.9006,     38.8068,     38.3300,     37.2763,     35.8007,     34.2147,     33.2194,     39.0341,     39.0699,     39.1346,     39.5339,     39.8718,     40.0575,     40.0902,     40.1871,     40.4827,     41.4787,     41.4585,     41.5753,     41.7333,     41.9138,     42.0655,     42.1471,     42.1609,     42.1714,     48.4773,     46.4968,     42.2632,     42.2838,     42.3040,     42.3617,     42.4772,     42.8759,     43.3649,     43.7576,     44.5125,     44.8768,     45.2714,     45.6504,     45.9737,     46.1424,     46.1889,     48.5259,     48.6187,     48.7247,     49.0231,     50.1825,     42.3618,     42.3613,     42.3610,     40.4990,     40.4990,     43.6390
     103,          1.700000,     38.8922,     38.7980,     38.3201,     37.2707,     35.7951,     34.2097,     33.2131,     39.0270,     39.0629,     39.1276,     39.5263,     39.8635,     40.0483,     40.0808,     40.1772,     40.4725,     41.3867,     41.3632,     41.5046,     41.6853,     41.8816,     42.0431,     42.1273,     42.1413,     42.1518,     48.3328,     46.4731,     42.2446,     42.2657,     42.2865,     42.3452,     42.4619,     42.8644,     43.3544,     43.7475,     44.5026,     44.8681,     45.2640,     45.6356,     45.9533,     46.1198,     46.1663,     48.3960,     48.5024,     48.6176,     48.9354,     50.1342,     42.3452,     42.3452,     42.3451,     40.4990,     40.4990,     43.6390
     104,          1.716667,     38.8830,     38.7881,     38.3093,     37.2645,     35.7889,     34.2041,     33.2062,     39.0191,     39.0551,     39.1199,     39.5178,     39.8540,     40.0380,     40.0702,     40.1660,     40.4609,     41.2855,     41.2574,     41.4312,     41.6373,     41.8496,     42.0203,     42.1067,     42.1205,     42.1308,     48.1709,     46.4455,     42.2257,     42.2474,     42.2683,     42.3279,     42.4460,     42.8522,     43.3430,     43.7363,     44.4913,     44.8584,     45.2555,     45.6184,     45.9297,     46.0934,     46.1399,     48.2515,     48.3786,     48.5041,     48.8449,     50.0860,     42.3278,     42.3275,     42.3274,     40.4990,     40.4990,     43.6390
     105,          1.733333,     38.8725,     38.7770,     38.2973,     37.2578,     35.7821,     34.1981,     33.1987,     39.0103,     39.0463,     39.1112,     39.5082,     39.8433,     40.0262,     40.0581,     40.1532,     40.4476,     41.1729,     41.1384,     41.3550,     41.5891,     41.8176,     41.9979,     42.0857,     42.1000,     42.1103,     47.9864,     46.4126,     42.2073,     42.2285,     42.2496,     42.3101,     42.4294,     42.8387,     43.3303,     43.7234,     44.4788,     44.8471,     45.2454,     45.5981,     45.9018,     46.0624,     46.1089,     48.0995,     48.2462,     48.3860,     48.7518,     50.0385,     42.3100,     42.3102,     42.3101,     40.4990,     40.4990,     43.6390
     106,          1.750000,     38.8609,     38.7643,     38.2839,     37.2503,     35.7747,     34.1914,     33.1905,     39.0003,     39.0364,     39.1012,     39.4972,     39.8308,     40.0124,     40.0440,     40.1382,     40.4317,     41.0470,     41.0033,     41.2764,     41.5414,     41.7863,     41.9753,     42.0652,     42.0795,     42.0900,     47.7710,     46.3720,     42.1872,     42.2089,     42.2301,     42.2917,     42.4120,     42.8238,     43.3159,     43.7085,     44.4639,     44.8336,     45.2333,     45.5737,     45.8681,     46.0248,     46.0712,     47.9321,     48.1067,     48.2623,     48.6576,     49.9913,     42.2918,     42.2918,     42.2917,     40.4990,     40.4990,     43.6390
     107,          1.766667,     38.8478,     38.7495,     38.2687,     37.2420,     35.7665,     34.1841,     33.1815,     38.9891,     39.0252,     39.0899,     39.4843,     39.8162,     39.9963,     40.0274,     40.1205,     40.4131,     40.9081,     40.8523,     41.1974,     41.4944,     41.7554,     41.9525,     42.0431,     42.0570,     42.0671,     47.4980,     46.3169,     42.1668,     42.1886,     42.2100,     42.2723,     42.3933,     42.8068,     43.2988,     43.6903,     44.4452,     44.8165,     45.2177,     45.5422,     45.8243,     45.9753,     46.0215,     47.7408,     47.9578,     48.1352,     48.5686,     49.9683,     42.2725,     42.2726,     42.2726,     40.4990,     40.4990,     43.6390
     108,          1.783333,     38.8327,     38.7323,     38.2515,     37.2325,     35.7573,     34.1760,     33.1717,     38.9761,     39.0122,     39.0769,     39.4692,     39.7991,     39.9772,     40.0079,     40.0997,     40.3908,     40.7585,     40.6844,     41.1209,     41.4491,     41.7246,     41.9283,     42.0201,     42.0348,     42.0450,     47.2124,     46.2478,     42.1444,     42.1662,     42.1877,     42.2508,     42.3719,     42.7863,     43.2771,     43.6669,     44.4202,     44.7933,     45.1958,     45.4997,     45.7662,     45.9102,     45.9566,     47.5646,     47.8118,     48.0108,     48.4917,     49.9567,     42.2509,     42.2509,     42.2509,     40.4990,     40.4990,     43.6390
     109,          1.800000,     38.8150,     38.7119,     38.2318,     37.2217,     35.7470,     34.1670,     33.1607,     38.9609,     38.9970,     39.0614,     39.4515,     39.7787,     39.9546,     39.9846,     40.0748,     40.3639,     40.5993,     40.4967,     41.0538,     41.4070,     41.6944,     41.9042,     41.9954,     42.0098,     42.0199,     46.9666,     46.1738,     42.1196,     42.1413,     42.1629,     42.2264,     42.3469,     42.7604,     43.2491,     43.6377,     44.3868,     44.7633,     45.1689,     45.4504,     45.7002,     45.8371,     45.8848,     47.4195,     47.6925,     47.9059,     48.4238,     49.9460,     42.2265,     42.2265,     42.2265,     40.4990,     40.4990,     43.6390
     110,          1.816667,     38.7936,     38.6873,     38.2091,     37.2094,     35.7353,     34.1571,     33.1484,     38.9426,     38.9787,     39.0426,     39.4289,     39.7508,     39.9190,     39.9468,     40.0303,     40.3025,     40.4649,     40.3582,     40.9985,     41.3673,     41.6631,     41.8777,     41.9677,     41.9818,     41.9918,     46.7815,     46.0979,     42.0916,     42.1131,     42.1346,     42.1985,     42.3180,     42.7301,     43.2162,     43.6023,     44.3505,     44.7290,     45.1392,     45.3996,     45.6331,     45.7628,     45.8124,     47.3037,     47.5947,     47.8192,     48.3677,     49.9344,     42.1986,     42.1988,     42.1989,     40.4990,     40.4990,     43.6390
     111,          1.833333,     38.7624,     38.6525,     38.1811,     37.1950,     35.7218,     34.1458,     33.1348,     38.9126,     38.9477,     39.0096,     39.3844,     39.6974,     39.8608,     39.8878,     39.9688,     40.2388,     40.3971,     40.2858,     40.9556,     41.3238,     41.6207,     41.8371,     41.9313,     41.9459,     41.9558,     46.6727,     46.0297,     42.0581,     42.0800,     42.1017,     42.1667,     42.2862,     42.6985,     43.1826,     43.5646,     44.3113,     44.6921,     45.1070,     45.3477,     45.5660,     45.6895,     45.7428,     47.2219,     47.5193,     47.7497,     48.3208,     49.9218,     42.1673,     42.1680,     42.1681,     40.4990,     40.4990,     43.6390
     112,          1.850000,     38.7183,     38.6019,     38.1416,     37.1760,     35.7058,     34.1331,     33.1193,     38.8749,     38.9099,     38.9709,     39.3393,     39.6455,     39.8046,     39.8306,     39.9097,     40.1790,     40.3389,     40.2207,     40.9161,     41.2811,     41.5795,     41.7998,     41.8941,     41.9080,     41.9177,     46.5943,     45.9764,     42.0214,     42.0430,     42.0648,     42.1308,     42.2508,     42.6646,     43.1475,     43.5273,     44.2711,     44.6549,     45.0762,     45.3022,     45.5099,     45.6290,     45.6874,     47.1611,     47.4624,     47.6963,     48.2829,     49.9123,     42.1309,     42.1313,     42.1313,     40.4990,     40.4990,     43.6390
     113,          1.866667,     38.6651,     38.5378,     38.0955,     37.1519,     35.6854,     34.1178,     33.1008,     38.8316,     38.8670,     38.9281,     39.2951,     39.5961,     39.7514,     39.7766,     39.8536,     40.1220,     40.2846,     40.1591,     40.8775,     41.2376,     41.5366,     41.7606,     41.8556,     41.8693,     41.8784,     46.5364,     45.9359,     41.9832,     42.0047,     42.0266,     42.0937,     42.2148,     42.6316,     43.1149,     43.4934,     44.2359,     44.6224,     45.0499,     45.2643,     45.4643,     45.5804,     45.6447,     47.1142,     47.4184,     47.6551,     48.2529,     49.9024,     42.0938,     42.0938,     42.0938,     40.4990,     40.4990,     43.6390
     114,          1.883333,     38.6065,     38.4641,     38.0415,     37.1246,     35.6604,     34.0993,     33.0784,     38.7852,     38.8210,     38.8824,     39.2510,     39.5471,     39.6987,     39.7229,     39.7978,     40.0644,     40.2315,     40.0975,     40.8387,     41.1927,     41.4910,     41.7207,     41.8158,     41.8298,     41.8392,     46.4917,     45.9046,     41.9451,     41.9670,     41.9891,     42.0577,     42.1809,     42.6033,     43.0881,     43.4660,     44.2065,     44.5959,     45.0282,     45.2339,     45.4280,     45.5418,     45.6123,     47.0779,     47.3837,     47.6220,     48.2277,     49.8911,     42.0577,     42.0577,     42.0577,     40.4990,     40.4990,     43.6390
