"EG14_003 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG14_003.tcf]","Time (h)","H FC01.1_R.1 [EG14_003]","H FC01.1_R.2 [EG14_003]","H FC01.2_R.1 [EG14_003]","H FC01.2_R.2 [EG14_003]","H FC04.1_C.1 [EG14_003]","H FC04.1_C.2 [EG14_003]","H Pipe16.2 [EG14_003]","H Pit1 [EG14_003]","H Pit1.1 [EG14_003]","H Pit10 [EG14_003]","H Pit10.1 [EG14_003]","H Pit11 [EG14_003]","H Pit11.1 [EG14_003]","H Pit12 [EG14_003]","H Pit12.1 [EG14_003]","H Pit13 [EG14_003]","H Pit13.1 [EG14_003]","H Pit14 [EG14_003]","H Pit14.1 [EG14_003]","H Pit15 [EG14_003]","H Pit15.1 [EG14_003]","H Pit16 [EG14_003]","H Pit16.1 [EG14_003]","H Pit17 [EG14_003]","H Pit17.1 [EG14_003]","H Pit18 [EG14_003]","H Pit18.1 [EG14_003]","H Pit19 [EG14_003]","H Pit19.1 [EG14_003]","H Pit2 [EG14_003]","H Pit2.1 [EG14_003]","H Pit3 [EG14_003]","H Pit3.1 [EG14_003]","H Pit4 [EG14_003]","H Pit4.1 [EG14_003]","H Pit5 [EG14_003]","H Pit5.1 [EG14_003]","H Pit6 [EG14_003]","H Pit6.1 [EG14_003]","H Pit7 [EG14_003]","H Pit7.1 [EG14_003]","H Pit8 [EG14_003]","H Pit8.1 [EG14_003]","H Pit9 [EG14_003]","H Pit9.1 [EG14_003]"
      45,          0.733333,     49.7223,     47.0986,     39.8118,     39.5331,     43.3490,     42.7490,     43.2870,     43.3459,     43.3172,     43.2890,     43.2759,     43.2868,     43.2759,     43.2860,     43.2759,     43.2876,     43.2758,     43.2907,     43.2758,     43.2965,     43.2759,     43.3065,     43.2764,     43.3695,     43.3370,     43.3941,     43.3736,     43.4041,     43.3917,     43.3429,     43.3124,     43.3383,     43.3240,     43.3453,     43.3361,     43.3492,     43.3353,     43.3652,     43.3339,     43.3159,     43.2782,     43.3009,     43.2761,     43.2934,     43.2759
      46,          0.750000,     49.7706,     47.2081,     39.9824,     39.6483,     43.3490,     42.7490,     43.2958,     43.3495,     43.3196,     43.2979,     43.2848,     43.2957,     43.2848,     43.2949,     43.2848,     43.2964,     43.2847,     43.2993,     43.2848,     43.3050,     43.2848,     43.3140,     43.2852,     43.3752,     43.3389,     43.3969,     43.3751,     43.4068,     43.3933,     43.3465,     43.3150,     43.3423,     43.3262,     43.3487,     43.3384,     43.3525,     43.3376,     43.3685,     43.3360,     43.3207,     43.2868,     43.3105,     43.2849,     43.3022,     43.2847
      47,          0.766667,     49.8012,     47.2797,     40.1459,     39.7482,     43.3490,     42.7490,     43.3038,     43.3509,     43.3215,     43.3060,     43.2935,     43.3039,     43.2935,     43.3031,     43.2934,     43.3044,     43.2934,     43.3069,     43.2934,     43.3121,     43.2934,     43.3207,     43.2937,     43.3745,     43.3402,     43.3966,     43.3758,     43.4063,     43.3933,     43.3481,     43.3176,     43.3442,     43.3276,     43.3504,     43.3402,     43.3540,     43.3395,     43.3697,     43.3377,     43.3290,     43.2950,     43.3174,     43.2936,     43.3101,     43.2935
      48,          0.783333,     49.8187,     47.3202,     40.3204,     39.8448,     43.3490,     42.7490,     43.3115,     43.3522,     43.3235,     43.3137,     43.3018,     43.3117,     43.3018,     43.3109,     43.3018,     43.3121,     43.3018,     43.3144,     43.3018,     43.3190,     43.3017,     43.3269,     43.3019,     43.3751,     43.3411,     43.3958,     43.3757,     43.4052,     43.3928,     43.3497,     43.3203,     43.3459,     43.3287,     43.3518,     43.3416,     43.3552,     43.3411,     43.3703,     43.3389,     43.3348,     43.3029,     43.3244,     43.3018,     43.3175,     43.3018
      49,          0.800000,     49.8293,     47.3431,     40.5231,     39.9427,     43.3490,     42.7490,     43.3188,     43.3536,     43.3257,     43.3210,     43.3097,     43.3191,     43.3097,     43.3183,     43.3097,     43.3193,     43.3097,     43.3213,     43.3097,     43.3254,     43.3096,     43.3327,     43.3097,     43.3753,     43.3419,     43.3947,     43.3752,     43.4040,     43.3921,     43.3512,     43.3231,     43.3477,     43.3299,     43.3531,     43.3428,     43.3562,     43.3422,     43.3706,     43.3399,     43.3406,     43.3105,     43.3308,     43.3097,     43.3245,     43.3097
      50,          0.816667,     49.8368,     47.3573,     40.7590,     40.0464,     43.3490,     42.7490,     43.3256,     43.3553,     43.3285,     43.3277,     43.3172,     43.3260,     43.3172,     43.3253,     43.3172,     43.3261,     43.3172,     43.3278,     43.3171,     43.3314,     43.3170,     43.3379,     43.3170,     43.3758,     43.3427,     43.3936,     43.3747,     43.4027,     43.3913,     43.3531,     43.3265,     43.3496,     43.3315,     43.3544,     43.3437,     43.3572,     43.3431,     43.3710,     43.3408,     43.3462,     43.3177,     43.3367,     43.3171,     43.3309,     43.3171
      51,          0.833333,     49.8425,     47.3674,     41.0192,     40.1513,     43.3490,     42.7490,     43.3319,     43.3575,     43.3319,     43.3340,     43.3241,     43.3325,     43.3241,     43.3317,     43.3241,     43.3324,     43.3240,     43.3338,     43.3240,     43.3370,     43.3239,     43.3422,     43.3238,     43.3763,     43.3438,     43.3926,     43.3741,     43.4015,     43.3906,     43.3554,     43.3304,     43.3524,     43.3337,     43.3560,     43.3446,     43.3584,     43.3440,     43.3715,     43.3419,     43.3511,     43.3245,     43.3423,     43.3240,     43.3369,     43.3241
      52,          0.850000,     49.8467,     47.3752,     41.2691,     40.2481,     43.3490,     42.7490,     43.3377,     43.3605,     43.3359,     43.3398,     43.3305,     43.3384,     43.3305,     43.3377,     43.3305,     43.3383,     43.3305,     43.3394,     43.3305,     43.3419,     43.3304,     43.3468,     43.3303,     43.3770,     43.3452,     43.3917,     43.3736,     43.4004,     43.3899,     43.3584,     43.3348,     43.3550,     43.3368,     43.3581,     43.3457,     43.3598,     43.3451,     43.3721,     43.3435,     43.3556,     43.3307,     43.3474,     43.3304,     43.3424,     43.3304
      53,          0.866667,     49.8493,     47.3804,     41.4791,     40.3279,     43.3490,     42.7490,     43.3431,     43.3635,     43.3403,     43.3451,     43.3364,     43.3439,     43.3364,     43.3432,     43.3364,     43.3437,     43.3364,     43.3446,     43.3364,     43.3467,     43.3364,     43.3509,     43.3363,     43.3780,     43.3470,     43.3910,     43.3731,     43.3994,     43.3893,     43.3616,     43.3395,     43.3581,     43.3406,     43.3603,     43.3470,     43.3614,     43.3466,     43.3731,     43.3456,     43.3597,     43.3363,     43.3520,     43.3362,     43.3474,     43.3363
      54,          0.883333,     49.8512,     47.3837,     41.6499,     40.3914,     43.3490,     42.7490,     43.3481,     43.3667,     43.3448,     43.3499,     43.3418,     43.3488,     43.3418,     43.3483,     43.3418,     43.3486,     43.3419,     43.3495,     43.3418,     43.3513,     43.3418,     43.3549,     43.3417,     43.3791,     43.3493,     43.3904,     43.3728,     43.3986,     43.3888,     43.3648,     43.3442,     43.3614,     43.3446,     43.3625,     43.3488,     43.3631,     43.3486,     43.3743,     43.3481,     43.3635,     43.3416,     43.3562,     43.3416,     43.3521,     43.3417
      55,          0.900000,     49.8527,     47.3863,     41.7873,     40.4404,     43.3490,     42.7490,     43.3527,     43.3699,     43.3491,     43.3544,     43.3468,     43.3534,     43.3468,     43.3530,     43.3468,     43.3532,     43.3468,     43.3540,     43.3468,     43.3556,     43.3467,     43.3588,     43.3467,     43.3802,     43.3520,     43.3901,     43.3727,     43.3980,     43.3884,     43.3681,     43.3486,     43.3648,     43.3488,     43.3649,     43.3511,     43.3648,     43.3510,     43.3756,     43.3510,     43.3670,     43.3465,     43.3601,     43.3466,     43.3563,     43.3467
      56,          0.916667,     49.8540,     47.3884,     41.8994,     40.4781,     43.3490,     42.7490,     43.3569,     43.3729,     43.3532,     43.3585,     43.3513,     43.3576,     43.3513,     43.3572,     43.3514,     43.3574,     43.3514,     43.3581,     43.3514,     43.3596,     43.3513,     43.3626,     43.3513,     43.3812,     43.3548,     43.3904,     43.3728,     43.3979,     43.3883,     43.3712,     43.3528,     43.3681,     43.3528,     43.3673,     43.3540,     43.3671,     43.3540,     43.3768,     43.3540,     43.3700,     43.3510,     43.3637,     43.3511,     43.3602,     43.3512
      57,          0.933333,     49.8552,     47.3903,     41.9939,     40.5075,     43.3490,     42.7490,     43.3607,     43.3757,     43.3570,     43.3622,     43.3555,     43.3614,     43.3555,     43.3612,     43.3555,     43.3612,     43.3556,     43.3619,     43.3555,     43.3632,     43.3555,     43.3660,     43.3555,     43.3844,     43.3580,     43.3910,     43.3733,     43.3981,     43.3884,     43.3740,     43.3567,     43.3711,     43.3566,     43.3702,     43.3574,     43.3698,     43.3573,     43.3783,     43.3573,     43.3710,     43.3553,     43.3669,     43.3553,     43.3638,     43.3554
      58,          0.950000,     49.8555,     47.3912,     42.0749,     40.5310,     43.3490,     42.7490,     43.3642,     43.3782,     43.3605,     43.3655,     43.3594,     43.3649,     43.3594,     43.3647,     43.3594,     43.3648,     43.3594,     43.3654,     43.3594,     43.3666,     43.3594,     43.3691,     43.3594,     43.3840,     43.3613,     43.3920,     43.3741,     43.3986,     43.3887,     43.3767,     43.3603,     43.3739,     43.3602,     43.3730,     43.3608,     43.3727,     43.3609,     43.3801,     43.3609,     43.3751,     43.3592,     43.3698,     43.3592,     43.3670,     43.3593
      59,          0.966667,     49.8554,     47.3914,     42.1458,     40.5500,     43.3490,     42.7490,     43.3675,     43.3805,     43.3639,     43.3687,     43.3630,     43.3681,     43.3630,     43.3680,     43.3630,     43.3680,     43.3630,     43.3686,     43.3630,     43.3697,     43.3629,     43.3721,     43.3629,     43.3856,     43.3646,     43.3928,     43.3752,     43.3990,     43.3890,     43.3791,     43.3637,     43.3766,     43.3637,     43.3758,     43.3642,     43.3755,     43.3643,     43.3819,     43.3642,     43.3772,     43.3629,     43.3725,     43.3629,     43.3700,     43.3629
      60,          0.983333,     49.8551,     47.3911,     42.2090,     40.5658,     43.3490,     42.7490,     43.3706,     43.3826,     43.3671,     43.3717,     43.3663,     43.3711,     43.3664,     43.3711,     43.3664,     43.3711,     43.3663,     43.3716,     43.3663,     43.3726,     43.3663,     43.3748,     43.3663,     43.3870,     43.3677,     43.3936,     43.3764,     43.3994,     43.3893,     43.3814,     43.3670,     43.3791,     43.3669,     43.3783,     43.3674,     43.3781,     43.3675,     43.3835,     43.3674,     43.3793,     43.3662,     43.3750,     43.3662,     43.3728,     43.3663
      61,          1.000000,     49.8547,     47.3906,     42.2670,     40.5793,     43.3490,     42.7550,     43.3734,     43.3846,     43.3701,     43.3744,     43.3695,     43.3740,     43.3695,     43.3740,     43.3695,     43.3740,     43.3695,     43.3744,     43.3695,     43.3754,     43.3695,     43.3774,     43.3695,     43.3883,     43.3705,     43.3943,     43.3777,     43.3996,     43.3895,     43.3835,     43.3700,     43.3814,     43.3700,     43.3806,     43.3703,     43.3803,     43.3703,     43.3849,     43.3703,     43.3812,     43.3694,     43.3773,     43.3694,     43.3754,     43.3695
      62,          1.016667,     49.8541,     47.3899,     42.3192,     40.5910,     43.3490,     42.7723,     43.3764,     43.3874,     43.3731,     43.3773,     43.3725,     43.3769,     43.3725,     43.3769,     43.3725,     43.3769,     43.3725,     43.3773,     43.3725,     43.3783,     43.3725,     43.3803,     43.3725,     43.3905,     43.3733,     43.3962,     43.3794,     43.4011,     43.3904,     43.3863,     43.3730,     43.3842,     43.3729,     43.3833,     43.3731,     43.3830,     43.3731,     43.3873,     43.3732,     43.3838,     43.3724,     43.3801,     43.3724,     43.3782,     43.3725
      63,          1.033333,     49.8525,     47.3880,     42.3669,     40.6013,     43.3490,     42.7949,     43.3792,     43.3901,     43.3761,     43.3801,     43.3754,     43.3797,     43.3754,     43.3797,     43.3754,     43.3797,     43.3754,     43.3801,     43.3754,     43.3811,     43.3754,     43.3831,     43.3754,     43.3929,     43.3763,     43.3982,     43.3815,     43.4029,     43.3916,     43.3890,     43.3759,     43.3870,     43.3758,     43.3861,     43.3760,     43.3858,     43.3761,     43.3897,     43.3761,     43.3864,     43.3754,     43.3828,     43.3753,     43.3810,     43.3754
      64,          1.050000,     49.8504,     47.3852,     42.4116,     40.6106,     43.3490,     42.8467,     43.3820,     43.3927,     43.3788,     43.3828,     43.3782,     43.3825,     43.3782,     43.3825,     43.3782,     43.3825,     43.3782,     43.3829,     43.3782,     43.3838,     43.3782,     43.3859,     43.3782,     43.3952,     43.3791,     43.4003,     43.3836,     43.4047,     43.3928,     43.3917,     43.3788,     43.3897,     43.3787,     43.3889,     43.3790,     43.3886,     43.3790,     43.3922,     43.3790,     43.3889,     43.3782,     43.3854,     43.3782,     43.3837,     43.3782
      65,          1.066667,     49.8480,     47.3819,     42.4578,     40.6196,     43.3490,     42.8695,     43.3847,     43.3953,     43.3816,     43.3855,     43.3810,     43.3853,     43.3810,     43.3852,     43.3810,     43.3852,     43.3810,     43.3856,     43.3810,     43.3866,     43.3810,     43.3885,     43.3810,     43.3975,     43.3819,     43.4023,     43.3858,     43.4064,     43.3941,     43.3943,     43.3815,     43.3924,     43.3815,     43.3915,     43.3817,     43.3913,     43.3818,     43.3947,     43.3817,     43.3914,     43.3810,     43.3880,     43.3810,     43.3864,     43.3810
      66,          1.083333,     49.8456,     47.3783,     42.5019,     40.6281,     43.3490,     42.8930,     43.3874,     43.3979,     43.3843,     43.3882,     43.3838,     43.3880,     43.3838,     43.3880,     43.3838,     43.3879,     43.3838,     43.3883,     43.3838,     43.3892,     43.3838,     43.3912,     43.3838,     43.3997,     43.3845,     43.4043,     43.3880,     43.4081,     43.3954,     43.3969,     43.3842,     43.3949,     43.3841,     43.3940,     43.3843,     43.3938,     43.3844,     43.3970,     43.3844,     43.3938,     43.3838,     43.3906,     43.3837,     43.3890,     43.3838
      67,          1.100000,     49.8426,     47.3743,     42.5416,     40.6365,     43.3490,     42.9093,     43.3901,     43.4003,     43.3869,     43.3908,     43.3865,     43.3906,     43.3865,     43.3906,     43.3865,     43.3906,     43.3865,     43.3910,     43.3865,     43.3919,     43.3865,     43.3937,     43.3865,     43.4019,     43.3870,     43.4062,     43.3902,     43.4098,     43.3967,     43.3993,     43.3868,     43.3974,     43.3868,     43.3965,     43.3869,     43.3962,     43.3870,     43.3992,     43.3869,     43.3962,     43.3864,     43.3931,     43.3864,     43.3916,     43.3865
      68,          1.116667,     49.8372,     47.3676,     42.5787,     40.6447,     43.3490,     42.9296,     43.3927,     43.4028,     43.3895,     43.3934,     43.3891,     43.3932,     43.3891,     43.3932,     43.3891,     43.3932,     43.3891,     43.3935,     43.3891,     43.3944,     43.3891,     43.3963,     43.3891,     43.4041,     43.3896,     43.4082,     43.3923,     43.4115,     43.3981,     43.4018,     43.3895,     43.3999,     43.3894,     43.3990,     43.3895,     43.3987,     43.3896,     43.4015,     43.3895,     43.3986,     43.3891,     43.3956,     43.3891,     43.3941,     43.3891
      69,          1.133333,     49.8308,     47.3584,     42.6117,     40.6526,     43.3490,     42.9478,     43.3952,     43.4052,     43.3921,     43.3959,     43.3917,     43.3957,     43.3917,     43.3957,     43.3917,     43.3957,     43.3917,     43.3960,     43.3917,     43.3969,     43.3917,     43.3988,     43.3917,     43.4063,     43.3922,     43.4102,     43.3946,     43.4133,     43.3996,     43.4042,     43.3920,     43.4023,     43.3920,     43.4015,     43.3921,     43.4012,     43.3922,     43.4038,     43.3921,     43.4009,     43.3917,     43.3980,     43.3917,     43.3966,     43.3917
      70,          1.150000,     49.8233,     47.3480,     42.6410,     40.6624,     43.3490,     42.9650,     43.3977,     43.4075,     43.3946,     43.3983,     43.3942,     43.3982,     43.3942,     43.3982,     43.3942,     43.3982,     43.3942,     43.3985,     43.3942,     43.3994,     43.3942,     43.4012,     43.3942,     43.4085,     43.3947,     43.4122,     43.3968,     43.4151,     43.4012,     43.4066,     43.3946,     43.4047,     43.3945,     43.4039,     43.3946,     43.4036,     43.3947,     43.4061,     43.3946,     43.4032,     43.3942,     43.4004,     43.3942,     43.3990,     43.3942
      71,          1.166667,     49.8155,     47.3366,     42.6660,     40.6747,     43.3490,     42.9811,     43.4001,     43.4099,     43.3971,     43.4008,     43.3967,     43.4007,     43.3967,     43.4007,     43.3967,     43.4006,     43.3967,     43.4009,     43.3967,     43.4018,     43.3967,     43.4036,     43.3967,     43.4106,     43.3971,     43.4141,     43.3990,     43.4169,     43.4028,     43.4089,     43.3970,     43.4071,     43.3970,     43.4062,     43.3971,     43.4059,     43.3971,     43.4083,     43.3971,     43.4055,     43.3967,     43.4028,     43.3967,     43.4014,     43.3967
      72,          1.183333,     49.8073,     47.3246,     42.6867,     40.6876,     43.3490,     42.9943,     43.4025,     43.4121,     43.3995,     43.4031,     43.3992,     43.4030,     43.3992,     43.4030,     43.3992,     43.4030,     43.3992,     43.4033,     43.3992,     43.4042,     43.3992,     43.4059,     43.3992,     43.4128,     43.3995,     43.4161,     43.4012,     43.4187,     43.4044,     43.4112,     43.3994,     43.4094,     43.3994,     43.4085,     43.3995,     43.4082,     43.3995,     43.4104,     43.3995,     43.4077,     43.3991,     43.4051,     43.3991,     43.4038,     43.3991
      73,          1.200000,     49.7983,     47.3115,     42.7032,     40.6999,     43.3490,     43.0042,     43.4049,     43.4143,     43.4018,     43.4055,     43.4016,     43.4054,     43.4016,     43.4054,     43.4016,     43.4054,     43.4016,     43.4057,     43.4016,     43.4065,     43.4016,     43.4082,     43.4016,     43.4148,     43.4019,     43.4180,     43.4034,     43.4205,     43.4061,     43.4134,     43.4018,     43.4116,     43.4017,     43.4107,     43.4018,     43.4104,     43.4019,     43.4126,     43.4018,     43.4099,     43.4015,     43.4073,     43.4015,     43.4061,     43.4015
      74,          1.216667,     49.7889,     47.2974,     42.7159,     40.7108,     43.3490,     43.0118,     43.4072,     43.4165,     43.4041,     43.4078,     43.4039,     43.4077,     43.4039,     43.4077,     43.4039,     43.4077,     43.4039,     43.4079,     43.4039,     43.4087,     43.4039,     43.4104,     43.4039,     43.4169,     43.4042,     43.4200,     43.4055,     43.4223,     43.4079,     43.4156,     43.4041,     43.4138,     43.4041,     43.4129,     43.4042,     43.4126,     43.4042,     43.4147,     43.4042,     43.4121,     43.4039,     43.4096,     43.4039,     43.4083,     43.4039
      75,          1.233333,     49.7792,     47.2827,     42.7252,     40.7198,     43.3490,     43.0172,     43.4094,     43.4186,     43.4064,     43.4100,     43.4062,     43.4099,     43.4062,     43.4099,     43.4062,     43.4099,     43.4062,     43.4102,     43.4062,     43.4110,     43.4062,     43.4126,     43.4062,     43.4189,     43.4065,     43.4219,     43.4077,     43.4241,     43.4097,     43.4177,     43.4064,     43.4160,     43.4064,     43.4151,     43.4065,     43.4148,     43.4065,     43.4168,     43.4064,     43.4142,     43.4062,     43.4118,     43.4062,     43.4106,     43.4062
      76,          1.250000,     49.7691,     47.2673,     42.7314,     40.7265,     43.3490,     43.0185,     43.4116,     43.4206,     43.4087,     43.4122,     43.4085,     43.4121,     43.4085,     43.4121,     43.4085,     43.4121,     43.4085,     43.4123,     43.4085,     43.4131,     43.4084,     43.4148,     43.4085,     43.4209,     43.4087,     43.4238,     43.4098,     43.4259,     43.4115,     43.4198,     43.4087,     43.4181,     43.4086,     43.4172,     43.4087,     43.4169,     43.4087,     43.4188,     43.4087,     43.4163,     43.4084,     43.4139,     43.4084,     43.4127,     43.4084
      77,          1.266667,     49.7585,     47.2516,     42.7348,     40.7309,     43.3490,     43.0195,     43.4138,     43.4228,     43.4109,     43.4144,     43.4107,     43.4143,     43.4107,     43.4143,     43.4107,     43.4143,     43.4107,     43.4146,     43.4107,     43.4153,     43.4107,     43.4170,     43.4107,     43.4231,     43.4109,     43.4259,     43.4119,     43.4279,     43.4134,     43.4220,     43.4109,     43.4203,     43.4108,     43.4194,     43.4109,     43.4191,     43.4109,     43.4210,     43.4109,     43.4185,     43.4107,     43.4161,     43.4107,     43.4149,     43.4107
      78,          1.283333,     49.7461,     47.2334,     42.7359,     40.7331,     43.3490,     43.0180,     43.4160,     43.4250,     43.4131,     43.4165,     43.4129,     43.4165,     43.4129,     43.4165,     43.4129,     43.4165,     43.4129,     43.4167,     43.4129,     43.4175,     43.4129,     43.4191,     43.4129,     43.4252,     43.4131,     43.4279,     43.4140,     43.4299,     43.4154,     43.4241,     43.4131,     43.4224,     43.4130,     43.4216,     43.4131,     43.4212,     43.4131,     43.4231,     43.4131,     43.4206,     43.4129,     43.4183,     43.4129,     43.4171,     43.4129
      79,          1.300000,     49.7324,     47.2122,     42.7349,     40.7335,     43.3490,     43.0147,     43.4181,     43.4271,     43.4153,     43.4187,     43.4150,     43.4187,     43.4150,     43.4187,     43.4150,     43.4186,     43.4151,     43.4189,     43.4151,     43.4197,     43.4150,     43.4213,     43.4150,     43.4273,     43.4153,     43.4300,     43.4161,     43.4319,     43.4173,     43.4262,     43.4152,     43.4246,     43.4152,     43.4237,     43.4153,     43.4234,     43.4153,     43.4252,     43.4153,     43.4227,     43.4150,     43.4204,     43.4150,     43.4192,     43.4150
      80,          1.316667,     49.7178,     47.1896,     42.7319,     40.7321,     43.3490,     43.0102,     43.4203,     43.4292,     43.4174,     43.4208,     43.4172,     43.4208,     43.4172,     43.4208,     43.4172,     43.4208,     43.4172,     43.4210,     43.4172,     43.4218,     43.4172,     43.4234,     43.4172,     43.4293,     43.4174,     43.4320,     43.4182,     43.4338,     43.4192,     43.4283,     43.4174,     43.4267,     43.4174,     43.4258,     43.4174,     43.4255,     43.4174,     43.4273,     43.4174,     43.4248,     43.4172,     43.4225,     43.4172,     43.4214,     43.4172
      81,          1.333333,     49.7025,     47.1652,     42.7269,     40.7291,     43.3490,     43.0039,     43.4224,     43.4313,     43.4195,     43.4230,     43.4193,     43.4229,     43.4193,     43.4229,     43.4194,     43.4229,     43.4193,     43.4231,     43.4193,     43.4239,     43.4193,     43.4255,     43.4193,     43.4314,     43.4195,     43.4340,     43.4202,     43.4358,     43.4212,     43.4304,     43.4195,     43.4288,     43.4195,     43.4279,     43.4195,     43.4276,     43.4195,     43.4293,     43.4195,     43.4269,     43.4193,     43.4246,     43.4193,     43.4235,     43.4193
      82,          1.350000,     49.6865,     47.1398,     42.7202,     40.7245,     43.3490,     42.9952,     43.4245,     43.4333,     43.4216,     43.4251,     43.4215,     43.4250,     43.4215,     43.4250,     43.4215,     43.4250,     43.4215,     43.4252,     43.4215,     43.4260,     43.4215,     43.4276,     43.4215,     43.4334,     43.4217,     43.4360,     43.4223,     43.4377,     43.4231,     43.4325,     43.4216,     43.4308,     43.4216,     43.4300,     43.4216,     43.4296,     43.4217,     43.4314,     43.4216,     43.4290,     43.4215,     43.4267,     43.4214,     43.4256,     43.4215
      83,          1.366667,     49.6696,     47.1132,     42.7116,     40.7186,     43.3490,     42.9854,     43.4266,     43.4353,     43.4237,     43.4271,     43.4236,     43.4271,     43.4236,     43.4271,     43.4235,     43.4271,     43.4236,     43.4273,     43.4236,     43.4281,     43.4236,     43.4297,     43.4236,     43.4354,     43.4238,     43.4380,     43.4243,     43.4397,     43.4251,     43.4346,     43.4237,     43.4329,     43.4237,     43.4320,     43.4237,     43.4317,     43.4238,     43.4334,     43.4237,     43.4310,     43.4235,     43.4288,     43.4235,     43.4277,     43.4236
      84,          1.383333,     49.6519,     47.0848,     42.7012,     40.7115,     43.3490,     42.9739,     43.4286,     43.4374,     43.4258,     43.4292,     43.4256,     43.4292,     43.4256,     43.4292,     43.4256,     43.4292,     43.4256,     43.4294,     43.4256,     43.4301,     43.4256,     43.4317,     43.4256,     43.4374,     43.4258,     43.4399,     43.4264,     43.4416,     43.4270,     43.4366,     43.4258,     43.4349,     43.4258,     43.4341,     43.4258,     43.4337,     43.4258,     43.4354,     43.4258,     43.4331,     43.4256,     43.4308,     43.4256,     43.4297,     43.4256
      85,          1.400000,     49.6333,     47.0550,     42.6893,     40.7036,     43.3490,     42.9615,     43.4307,     43.4394,     43.4279,     43.4312,     43.4277,     43.4312,     43.4277,     43.4312,     43.4277,     43.4312,     43.4277,     43.4314,     43.4277,     43.4322,     43.4277,     43.4338,     43.4277,     43.4394,     43.4279,     43.4419,     43.4284,     43.4435,     43.4290,     43.4386,     43.4278,     43.4369,     43.4278,     43.4361,     43.4279,     43.4358,     43.4279,     43.4374,     43.4279,     43.4351,     43.4277,     43.4328,     43.4277,     43.4317,     43.4277
      86,          1.416667,     49.6135,     47.0249,     42.6757,     40.6950,     43.3490,     42.9471,     43.4327,     43.4413,     43.4299,     43.4333,     43.4297,     43.4332,     43.4297,     43.4332,     43.4297,     43.4332,     43.4297,     43.4334,     43.4297,     43.4342,     43.4297,     43.4358,     43.4297,     43.4414,     43.4299,     43.4438,     43.4304,     43.4454,     43.4309,     43.4406,     43.4299,     43.4389,     43.4298,     43.4381,     43.4299,     43.4377,     43.4299,     43.4394,     43.4299,     43.4371,     43.4297,     43.4348,     43.4297,     43.4338,     43.4297
      87,          1.433333,     49.5923,     46.9922,     42.6604,     40.6860,     43.3490,     42.9322,     43.4347,     43.4433,     43.4319,     43.4353,     43.4318,     43.4352,     43.4318,     43.4353,     43.4318,     43.4352,     43.4318,     43.4354,     43.4318,     43.4362,     43.4318,     43.4378,     43.4318,     43.4433,     43.4319,     43.4457,     43.4323,     43.4473,     43.4328,     43.4425,     43.4319,     43.4409,     43.4319,     43.4400,     43.4319,     43.4397,     43.4319,     43.4414,     43.4319,     43.4390,     43.4317,     43.4368,     43.4317,     43.4358,     43.4318
      88,          1.450000,     49.5705,     46.9603,     42.6434,     40.6769,     43.3490,     42.9165,     43.4367,     43.4453,     43.4339,     43.4372,     43.4338,     43.4372,     43.4338,     43.4372,     43.4338,     43.4372,     43.4338,     43.4374,     43.4338,     43.4381,     43.4338,     43.4397,     43.4338,     43.4452,     43.4339,     43.4476,     43.4343,     43.4492,     43.4347,     43.4445,     43.4339,     43.4428,     43.4339,     43.4420,     43.4339,     43.4417,     43.4339,     43.4433,     43.4339,     43.4410,     43.4338,     43.4388,     43.4337,     43.4378,     43.4338
      89,          1.466667,     49.5474,     46.9284,     42.6244,     40.6681,     43.3490,     42.8994,     43.4387,     43.4472,     43.4359,     43.4392,     43.4357,     43.4392,     43.4358,     43.4392,     43.4357,     43.4392,     43.4357,     43.4394,     43.4357,     43.4401,     43.4357,     43.4417,     43.4357,     43.4472,     43.4359,     43.4496,     43.4362,     43.4511,     43.4368,     43.4464,     43.4359,     43.4448,     43.4358,     43.4439,     43.4359,     43.4436,     43.4359,     43.4452,     43.4359,     43.4429,     43.4357,     43.4408,     43.4357,     43.4397,     43.4357
      90,          1.483333,     49.5225,     46.8969,     42.6033,     40.6603,     43.3490,     42.8804,     43.4406,     43.4491,     43.4379,     43.4412,     43.4377,     43.4412,     43.4377,     43.4412,     43.4377,     43.4411,     43.4377,     43.4413,     43.4377,     43.4421,     43.4377,     43.4436,     43.4377,     43.4491,     43.4379,     43.4515,     43.4382,     43.4530,     43.4387,     43.4483,     43.4378,     43.4467,     43.4378,     43.4459,     43.4379,     43.4455,     43.4378,     43.4472,     43.4379,     43.4449,     43.4377,     43.4427,     43.4377,     43.4417,     43.4377
      91,          1.500000,     49.4958,     46.8646,     42.5795,     40.6537,     43.3490,     42.8619,     43.4426,     43.4510,     43.4398,     43.4431,     43.4397,     43.4431,     43.4397,     43.4431,     43.4397,     43.4431,     43.4397,     43.4433,     43.4397,     43.4440,     43.4397,     43.4455,     43.4397,     43.4510,     43.4398,     43.4533,     43.4401,     43.4548,     43.4406,     43.4502,     43.4398,     43.4486,     43.4397,     43.4478,     43.4398,     43.4474,     43.4398,     43.4491,     43.4398,     43.4468,     43.4397,     43.4446,     43.4397,     43.4436,     43.4397
