"EG02_014 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG02_014.tcf]","Time (h)","H FC01.1_R.1 [EG02_014]","H FC01.1_R.2 [EG02_014]","H FC01.2_R.1 [EG02_014]","H FC01.2_R.2 [EG02_014]","H FC04.1_C.1 [EG02_014]","H FC04.1_C.2 [EG02_014]","H Pipe16.2 [EG02_014]","H Pit1 [EG02_014]","H Pit1.1 [EG02_014]","H Pit10 [EG02_014]","H Pit10.1 [EG02_014]","H Pit11 [EG02_014]","H Pit11.1 [EG02_014]","H Pit12 [EG02_014]","H Pit12.1 [EG02_014]","H Pit13 [EG02_014]","H Pit13.1 [EG02_014]","H Pit14 [EG02_014]","H Pit14.1 [EG02_014]","H Pit15 [EG02_014]","H Pit15.1 [EG02_014]","H Pit16 [EG02_014]","H Pit16.1 [EG02_014]","H Pit17 [EG02_014]","H Pit17.1 [EG02_014]","H Pit18 [EG02_014]","H Pit18.1 [EG02_014]","H Pit19 [EG02_014]","H Pit19.1 [EG02_014]","H Pit2 [EG02_014]","H Pit2.1 [EG02_014]","H Pit3 [EG02_014]","H Pit3.1 [EG02_014]","H Pit4 [EG02_014]","H Pit4.1 [EG02_014]","H Pit5 [EG02_014]","H Pit5.1 [EG02_014]","H Pit6 [EG02_014]","H Pit6.1 [EG02_014]","H Pit7 [EG02_014]","H Pit7.1 [EG02_014]","H Pit8 [EG02_014]","H Pit8.1 [EG02_014]","H Pit9 [EG02_014]","H Pit9.1 [EG02_014]"
     139,          2.300000,     46.6948,     45.5954,     39.4748,     39.3611,     43.4474,     42.8420,     43.5737,     43.5743,     43.5743,     43.5742,     43.5743,     43.5742,     43.5742,     43.5743,     43.5743,     43.5742,     43.5742,     43.5742,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5743,     43.5742,     43.5742,     43.5743,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5742,     43.5743,     43.5743,     43.5742,     43.5743,     43.5742,     43.5742,     43.5742,     43.5743,     43.5742,     43.5742
     140,          2.316667,     46.6777,     45.5808,     39.4403,     39.3330,     43.4462,     42.8409,     43.5741,     43.5745,     43.5745,     43.5746,     43.5746,     43.5745,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5746,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5745,     43.5746,     43.5746,     43.5745,     43.5745
     141,          2.333333,     46.6608,     45.5659,     39.4075,     39.3061,     43.4450,     42.8399,     43.5743,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5749,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748,     43.5748
     142,          2.350000,     46.6441,     45.5506,     39.3760,     39.2801,     43.4437,     42.8388,     43.5746,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751,     43.5751
     143,          2.366667,     46.6293,     45.5361,     39.3461,     39.2551,     43.4425,     42.8377,     43.5748,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5754,     43.5754,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753,     43.5753
     144,          2.383333,     46.6135,     45.5210,     39.3189,     39.2320,     43.4413,     42.8366,     43.5751,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5755,     43.5755,     43.5755,     43.5756,     43.5756,     43.5755,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5755,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756,     43.5756
     145,          2.400000,     46.5970,     45.5064,     39.2928,     39.2097,     43.4400,     42.8355,     43.5753,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758,     43.5758
     146,          2.416667,     46.5819,     45.4920,     39.2684,     39.1889,     43.4388,     42.8344,     43.5755,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5761,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760,     43.5760
     147,          2.433333,     46.5686,     45.4795,     39.2442,     39.1684,     43.4375,     42.8333,     43.5757,     43.5763,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5763,     43.5763,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5763,     43.5763,     43.5762,     43.5762,     43.5763,     43.5763,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762,     43.5762
     148,          2.450000,     46.5558,     45.4672,     39.2212,     39.1488,     43.4362,     42.8321,     43.5759,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5765,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5765,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764,     43.5764
     149,          2.466667,     46.5423,     45.4545,     39.1992,     39.1297,     43.4350,     42.8310,     43.5761,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766,     43.5766
     150,          2.483333,     46.5272,     45.4420,     39.1787,     39.1118,     43.4337,     42.8299,     43.5763,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768,     43.5768
     151,          2.500000,     46.5098,     45.4272,     39.1576,     39.0933,     43.4325,     42.8287,     43.5765,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770,     43.5770
     152,          2.516667,     46.4916,     45.4120,     39.1380,     39.0756,     43.4311,     42.8276,     43.5767,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5772,     43.5771,     43.5771,     43.5771,     43.5772,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771,     43.5771
     153,          2.533334,     46.4732,     45.3956,     39.1188,     39.0588,     43.4299,     42.8263,     43.5768,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773,     43.5773
     154,          2.550000,     46.4545,     45.3789,     39.1003,     39.0427,     43.4287,     42.8251,     43.5770,     43.5775,     43.5775,     43.5774,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5774,     43.5774,     43.5774,     43.5774,     43.5774,     43.5774,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5775,     43.5774,     43.5774,     43.5775,     43.5775,     43.5775,     43.5775
     155,          2.566667,     46.4389,     45.3642,     39.0827,     39.0269,     43.4274,     42.8239,     43.5771,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776,     43.5776
     156,          2.583333,     46.4195,     45.3473,     39.0654,     39.0119,     43.4262,     42.8228,     43.5773,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5778,     43.5778,     43.5778,     43.5778,     43.5777,     43.5778,     43.5777,     43.5777,     43.5778,     43.5778,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5778,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777,     43.5777
     157,          2.600000,     46.3997,     45.3301,     39.0477,     38.9959,     43.4251,     42.8217,     43.5774,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5778,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779,     43.5779
     158,          2.616667,     46.3801,     45.3124,     39.0310,     38.9812,     43.4239,     42.8206,     43.5775,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780,     43.5780
     159,          2.633333,     46.3608,     45.2938,     39.0071,     38.9593,     43.4228,     42.8196,     43.5776,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781,     43.5781
     160,          2.650000,     46.3456,     45.2779,     38.9865,     38.9407,     43.4217,     42.8185,     43.5778,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5782,     43.5782,     43.5782,     43.5783,     43.5782,     43.5782,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5782,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783,     43.5783
     161,          2.666667,     46.3316,     45.2635,     38.9651,     38.9215,     43.4206,     42.8175,     43.5779,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5783,     43.5783,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784,     43.5784
     162,          2.683333,     46.3166,     45.2488,     38.9446,     38.9028,     43.4195,     42.8165,     43.5780,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785,     43.5785
     163,          2.700000,     46.3017,     45.2343,     38.9248,     38.8846,     43.4184,     42.8155,     43.5781,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786,     43.5786
     164,          2.716667,     46.2850,     45.2190,     38.9040,     38.8656,     43.4173,     42.8144,     43.5782,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787,     43.5787
     165,          2.733334,     46.2678,     45.2034,     38.8824,     38.8460,     43.4162,     42.8134,     43.5783,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788,     43.5788
     166,          2.750000,     46.2498,     45.1869,     38.8609,     38.8259,     43.4152,     42.8124,     43.5784,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5788,     43.5788,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5788,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789,     43.5789
     167,          2.766667,     46.2309,     45.1700,     38.8400,     38.8068,     43.4142,     42.8115,     43.5785,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790
     168,          2.783334,     46.2116,     45.1522,     38.8180,     38.7873,     43.4132,     42.8106,     43.5785,     43.5791,     43.5790,     43.5790,     43.5790,     43.5790,     43.5791,     43.5790,     43.5791,     43.5790,     43.5790,     43.5791,     43.5791,     43.5790,     43.5790,     43.5790,     43.5790,     43.5791,     43.5791,     43.5790,     43.5791,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5791,     43.5791,     43.5791,     43.5790,     43.5790,     43.5791,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790,     43.5790
     169,          2.800000,     46.1907,     45.1326,     38.7980,     38.7690,     43.4122,     42.8097,     43.5786,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791,     43.5791
     170,          2.816667,     46.1691,     45.1104,     38.7751,     38.7474,     43.4112,     42.8088,     43.5787,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792,     43.5792
     171,          2.833333,     46.1466,     45.0875,     38.7520,     38.7259,     43.4103,     42.8080,     43.5788,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793,     43.5793
     172,          2.850000,     46.1236,     45.0615,     38.7278,     38.7031,     43.4093,     42.8072,     43.5789,     43.5794,     43.5794,     43.5793,     43.5794,     43.5793,     43.5793,     43.5793,     43.5793,     43.5794,     43.5794,     43.5793,     43.5793,     43.5794,     43.5794,     43.5793,     43.5794,     43.5794,     43.5794,     43.5793,     43.5793,     43.5793,     43.5794,     43.5793,     43.5794,     43.5793,     43.5794,     43.5794,     43.5794,     43.5793,     43.5794,     43.5794,     43.5794,     43.5793,     43.5793,     43.5794,     43.5794,     43.5793,     43.5794
     173,          2.866667,     46.0992,     45.0331,     38.7091,     38.6845,     43.4084,     42.8064,     43.5789,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794,     43.5794
     174,          2.883333,     46.0757,     45.0024,     38.6872,     38.6630,     43.4075,     42.8057,     43.5790,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795,     43.5795
     175,          2.900000,     46.0515,     44.9686,     38.6662,     38.6423,     43.4066,     42.8050,     43.5791,     43.5795,     43.5796,     43.5795,     43.5795,     43.5796,     43.5796,     43.5795,     43.5796,     43.5795,     43.5795,     43.5795,     43.5795,     43.5796,     43.5796,     43.5795,     43.5796,     43.5795,     43.5795,     43.5796,     43.5796,     43.5795,     43.5795,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5795,     43.5795,     43.5796,     43.5796,     43.5795,     43.5795,     43.5796,     43.5796,     43.5795,     43.5796
     176,          2.916667,     46.0269,     44.9330,     38.6445,     38.6211,     43.4057,     42.8044,     43.5791,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796,     43.5796
     177,          2.933333,     46.0036,     44.8984,     38.6228,     38.5999,     43.4049,     42.8037,     43.5792,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797
     178,          2.950000,     45.9808,     44.8646,     38.6007,     38.5780,     43.4041,     42.8032,     43.5792,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797,     43.5797
     179,          2.966667,     45.9592,     44.8324,     38.5791,     38.5568,     43.4032,     42.8026,     43.5793,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798
     180,          2.983334,     45.9390,     44.8024,     38.5570,     38.5350,     43.4025,     42.8021,     43.5793,     43.5798,     43.5799,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5799,     43.5799,     43.5798,     43.5798,     43.5798,     43.5798,     43.5799,     43.5799,     43.5799,     43.5799,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798,     43.5798
     181,          3.000000,     45.9199,     44.7729,     38.5343,     38.5129,     43.4017,     42.8016,     43.5794,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799,     43.5799
