"EG05_018","Location","GW flow layer 1","GW flow layer 2","GW flow layer 1","GW flow layer 2","GW flow layer 1","GW flow layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2"
"e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf","Time","Loc1_L","Loc1_L","Loc3_L","Loc3_L","Loc2_L","Loc2_L","Loc1_P","Loc1_P","Loc1_P","Loc1_P","Loc1_P","Loc8_P","Loc8_P","Loc8_P","Loc8_P","Loc8_P","Loc10_P","Loc10_P","Loc10_P","Loc10_P","Loc10_P","Loc4_P","Loc4_P","Loc4_P","Loc4_P","Loc4_P"
,      -24.033333,  0.000    ,  0.000    ,  0.000    , 0.2206E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7308,         40.6100,         40.4115,          0.1985,          0.8000
,      -24.016666,  0.000    ,  0.000    ,  0.000    , 0.2206E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7316,         40.6100,         40.4115,          0.1985,          0.8000
,      -24.000000,  0.000    ,  0.000    ,  0.000    , 0.2206E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7325,         40.6100,         40.4115,          0.1985,          0.8000
,      -23.983334,  0.000    ,  0.000    ,  0.000    , 0.2206E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7333,         40.6100,         40.4115,          0.1985,          0.8000
,      -23.966667,  0.000    ,  0.000    ,  0.000    , 0.2206E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7341,         40.6100,         40.4115,          0.1985,          0.8000
,      -23.950001,  0.000    ,  0.000    ,  0.000    , 0.2206E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7350,         40.6100,         40.4115,          0.1985,          0.8000
,      -23.933334,  0.000    ,  0.000    ,  0.000    , 0.2206E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7359,         40.6100,         40.4115,          0.1985,          0.8000
,      -23.916668,  0.000    ,  0.000    ,  0.000    , 0.2206E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7369,         40.6101,         40.4115,          0.1985,          0.8000
,      -23.900002,  0.000    ,  0.000    ,  0.000    , 0.2206E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7379,         40.6101,         40.4115,          0.1985,          0.8000
,      -23.883335,  0.000    ,  0.000    ,  0.000    , 0.2206E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7388,         40.6101,         40.4115,          0.1985,          0.8000
,      -23.866665,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7398,         40.6101,         40.4115,          0.1985,          0.8000
,      -23.849998,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7408,         40.6101,         40.4115,          0.1985,          0.8000
,      -23.833332,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7418,         40.6101,         40.4115,          0.1985,          0.8000
,      -23.816666,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7428,         40.6101,         40.4115,          0.1985,          0.8000
,      -23.799999,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7438,         40.6101,         40.4115,          0.1985,          0.8000
,      -23.783333,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7449,         40.6101,         40.4115,          0.1985,          0.8000
,      -23.766666,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7459,         40.6101,         40.4115,          0.1985,          0.8000
,      -23.750000,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7469,         40.6101,         40.4115,          0.1985,          0.8000
,      -23.733334,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7480,         40.6101,         40.4115,          0.1985,          0.8000
,      -23.716667,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7490,         40.6101,         40.4115,          0.1985,          0.8000
,      -23.700001,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7500,         40.6101,         40.4115,          0.1985,          0.8000
,      -23.683334,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7511,         40.6101,         40.4115,          0.1985,          0.8000
,      -23.666668,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7521,         40.6101,         40.4115,          0.1985,          0.8000
,      -23.650002,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7532,         40.6101,         40.4115,          0.1985,          0.8000
,      -23.633335,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7542,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.616665,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7552,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.599998,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7563,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.583332,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7573,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.566666,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7583,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.549999,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7593,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.533333,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7604,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.516666,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7614,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.500000,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7625,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.483334,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7635,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.466667,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7646,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.450001,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7656,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.433334,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7667,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.416668,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7677,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.400002,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7687,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.383335,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7698,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.366665,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7708,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.349998,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7719,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.333332,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7729,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.316666,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7740,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.299999,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7750,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.283333,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7761,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.266666,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7771,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.250000,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7781,         40.6101,         40.4115,          0.1986,          0.8000
,      -23.233334,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7792,         40.6102,         40.4115,          0.1986,          0.8000
,      -23.216667,  0.000    ,  0.000    ,  0.000    , 0.2205E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7802,         40.6102,         40.4115,          0.1986,          0.8000
,      -23.200001,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7813,         40.6102,         40.4115,          0.1986,          0.8000
,      -23.183334,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7823,         40.6102,         40.4115,          0.1986,          0.8000
,      -23.166668,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7834,         40.6102,         40.4115,          0.1986,          0.8000
,      -23.150002,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7844,         40.6102,         40.4115,          0.1986,          0.8000
,      -23.133335,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7855,         40.6102,         40.4115,          0.1986,          0.8000
,      -23.116665,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7865,         40.6102,         40.4115,          0.1986,          0.8000
,      -23.099998,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7876,         40.6102,         40.4115,          0.1986,          0.8000
,      -23.083332,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7886,         40.6102,         40.4115,          0.1986,          0.8000
,      -23.066666,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7896,         40.6102,         40.4115,          0.1986,          0.8000
,      -23.049999,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7907,         40.6102,         40.4115,          0.1986,          0.8000
,      -23.033333,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7917,         40.6102,         40.4115,          0.1986,          0.8000
,      -23.016666,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7928,         40.6102,         40.4115,          0.1986,          0.8000
,      -23.000000,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7938,         40.6102,         40.4115,          0.1986,          0.8000
,      -22.983334,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7948,         40.6102,         40.4115,          0.1986,          0.8000
,      -22.966667,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7959,         40.6102,         40.4115,          0.1986,          0.8000
,      -22.950001,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7969,         40.6102,         40.4115,          0.1986,          0.8000
,      -22.933334,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7979,         40.6102,         40.4115,          0.1986,          0.8000
,      -22.916668,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.7990,         40.6102,         40.4115,          0.1986,          0.8000
,      -22.900002,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8000,         40.6102,         40.4115,          0.1986,          0.8000
,      -22.883335,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8010,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.866665,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8020,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.849998,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8030,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.833332,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8040,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.816666,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8050,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.799999,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8060,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.783333,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8070,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.766666,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8080,         40.6101,         40.4115,          0.1986,          0.8000
,      -22.750000,  0.000    ,  0.000    ,  0.000    , 0.2204E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         42.8090,         40.6101,         40.4115,          0.1986,          0.8000
